"Plot Title: HOBO36"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 21309779, SEN S/N: 21309779)","Intensity, Lux (LGR S/N: 21309779, SEN S/N: 21309779)","Coupler Detached (LGR S/N: 21309779)","Coupler Attached (LGR S/N: 21309779)","Host Connected (LGR S/N: 21309779)","Stopped (LGR S/N: 21309779)","End Of File (LGR S/N: 21309779)"
33,07/11/23 05:06:07 PM,31.166,6200.0,,,,,
34,07/11/23 05:11:07 PM,31.166,2927.8,,,,,
35,07/11/23 05:16:07 PM,31.064,4822.3,,,,,
36,07/11/23 05:21:07 PM,31.166,5166.7,,,,,
37,07/11/23 05:26:07 PM,31.166,3272.2,,,,,
38,07/11/23 05:31:07 PM,31.166,4822.3,,,,,
39,07/11/23 05:36:07 PM,31.166,4650.0,,,,,
40,07/11/23 05:41:07 PM,31.166,4305.6,,,,,
41,07/11/23 05:46:07 PM,31.064,4477.8,,,,,
42,07/11/23 05:51:07 PM,31.064,4305.6,,,,,
43,07/11/23 05:56:07 PM,31.064,3444.5,,,,,
44,07/11/23 06:01:07 PM,31.064,3272.2,,,,,
45,07/11/23 06:06:07 PM,31.064,2755.6,,,,,
46,07/11/23 06:11:07 PM,31.064,2583.4,,,,,
47,07/11/23 06:16:07 PM,30.963,2325.0,,,,,
48,07/11/23 06:21:07 PM,30.963,2238.9,,,,,
49,07/11/23 06:26:07 PM,30.963,2066.7,,,,,
50,07/11/23 06:31:07 PM,30.862,1270.1,,,,,
51,07/11/23 06:36:07 PM,30.862,1808.3,,,,,
52,07/11/23 06:41:07 PM,30.862,1722.2,,,,,
53,07/11/23 06:46:07 PM,30.862,1636.1,,,,,
54,07/11/23 06:51:07 PM,30.862,1550.0,,,,,
55,07/11/23 06:56:07 PM,30.760,1463.9,,,,,
56,07/11/23 07:01:07 PM,30.760,1377.8,,,,,
57,07/11/23 07:06:07 PM,30.760,1324.0,,,,,
58,07/11/23 07:11:07 PM,30.760,1194.8,,,,,
59,07/11/23 07:16:07 PM,30.659,1119.5,,,,,
60,07/11/23 07:21:07 PM,30.659,1001.0,,,,,
61,07/11/23 07:26:07 PM,30.659,904.2,,,,,
62,07/11/23 07:31:07 PM,30.659,850.4,,,,,
63,07/11/23 07:36:07 PM,30.558,688.9,,,,,
64,07/11/23 07:41:07 PM,30.558,667.4,,,,,
65,07/11/23 07:46:07 PM,30.558,505.9,,,,,
66,07/11/23 07:51:07 PM,30.457,376.7,,,,,
67,07/11/23 07:56:07 PM,30.457,376.7,,,,,
68,07/11/23 08:01:07 PM,30.457,301.4,,,,,
69,07/11/23 08:06:07 PM,30.356,258.3,,,,,
70,07/11/23 08:11:07 PM,30.356,172.2,,,,,
71,07/11/23 08:16:07 PM,30.356,107.6,,,,,
72,07/11/23 08:21:07 PM,30.255,64.6,,,,,
73,07/11/23 08:26:07 PM,30.255,32.3,,,,,
74,07/11/23 08:31:07 PM,30.154,10.8,,,,,
75,07/11/23 08:36:07 PM,30.154,0.0,,,,,
76,07/11/23 08:41:07 PM,30.154,0.0,,,,,
77,07/11/23 08:46:07 PM,30.154,0.0,,,,,
78,07/11/23 08:51:07 PM,30.054,0.0,,,,,
79,07/11/23 08:56:07 PM,30.054,0.0,,,,,
80,07/11/23 09:01:07 PM,30.054,0.0,,,,,
81,07/11/23 09:06:07 PM,29.953,0.0,,,,,
82,07/11/23 09:11:07 PM,29.953,0.0,,,,,
83,07/11/23 09:16:07 PM,29.953,0.0,,,,,
84,07/11/23 09:21:07 PM,29.953,0.0,,,,,
85,07/11/23 09:26:07 PM,29.853,0.0,,,,,
86,07/11/23 09:31:07 PM,29.853,0.0,,,,,
87,07/11/23 09:36:07 PM,29.853,0.0,,,,,
88,07/11/23 09:41:07 PM,29.853,0.0,,,,,
89,07/11/23 09:46:07 PM,29.752,0.0,,,,,
90,07/11/23 09:51:07 PM,29.752,0.0,,,,,
91,07/11/23 09:56:07 PM,29.752,0.0,,,,,
92,07/11/23 10:01:07 PM,29.652,0.0,,,,,
93,07/11/23 10:06:07 PM,29.652,0.0,,,,,
94,07/11/23 10:11:07 PM,29.652,0.0,,,,,
95,07/11/23 10:16:07 PM,29.752,0.0,,,,,
96,07/11/23 10:21:07 PM,29.853,0.0,,,,,
97,07/11/23 10:26:07 PM,29.953,0.0,,,,,
98,07/11/23 10:31:07 PM,29.953,0.0,,,,,
99,07/11/23 10:36:07 PM,29.953,0.0,,,,,
100,07/11/23 10:41:07 PM,29.953,0.0,,,,,
101,07/11/23 10:46:07 PM,29.953,0.0,,,,,
102,07/11/23 10:51:07 PM,29.953,0.0,,,,,
103,07/11/23 10:56:07 PM,29.853,0.0,,,,,
104,07/11/23 11:01:07 PM,29.853,0.0,,,,,
105,07/11/23 11:06:07 PM,29.853,0.0,,,,,
106,07/11/23 11:11:07 PM,29.752,0.0,,,,,
107,07/11/23 11:16:07 PM,29.752,0.0,,,,,
108,07/11/23 11:21:07 PM,29.752,0.0,,,,,
109,07/11/23 11:26:07 PM,29.652,0.0,,,,,
110,07/11/23 11:31:07 PM,29.652,0.0,,,,,
111,07/11/23 11:36:07 PM,29.652,0.0,,,,,
112,07/11/23 11:41:07 PM,29.853,0.0,,,,,
113,07/11/23 11:46:07 PM,29.953,0.0,,,,,
114,07/11/23 11:51:07 PM,29.953,0.0,,,,,
115,07/11/23 11:56:07 PM,29.953,0.0,,,,,
116,07/12/23 12:01:07 AM,29.953,0.0,,,,,
117,07/12/23 12:06:07 AM,29.953,0.0,,,,,
118,07/12/23 12:11:07 AM,29.953,0.0,,,,,
119,07/12/23 12:16:07 AM,29.853,0.0,,,,,
120,07/12/23 12:21:07 AM,29.853,0.0,,,,,
121,07/12/23 12:26:07 AM,29.752,0.0,,,,,
122,07/12/23 12:31:07 AM,29.752,0.0,,,,,
123,07/12/23 12:36:07 AM,29.752,0.0,,,,,
124,07/12/23 12:41:07 AM,29.652,0.0,,,,,
125,07/12/23 12:46:07 AM,29.652,0.0,,,,,
126,07/12/23 12:51:07 AM,29.752,0.0,,,,,
127,07/12/23 12:56:07 AM,29.853,0.0,,,,,
128,07/12/23 01:01:07 AM,29.953,0.0,,,,,
129,07/12/23 01:06:07 AM,29.953,0.0,,,,,
130,07/12/23 01:11:07 AM,29.953,0.0,,,,,
131,07/12/23 01:16:07 AM,29.953,0.0,,,,,
132,07/12/23 01:21:07 AM,29.953,0.0,,,,,
133,07/12/23 01:26:07 AM,29.853,0.0,,,,,
134,07/12/23 01:31:07 AM,29.853,0.0,,,,,
135,07/12/23 01:36:07 AM,29.752,0.0,,,,,
136,07/12/23 01:41:07 AM,29.752,0.0,,,,,
137,07/12/23 01:46:07 AM,29.752,0.0,,,,,
138,07/12/23 01:51:07 AM,29.652,0.0,,,,,
139,07/12/23 01:56:07 AM,29.652,0.0,,,,,
140,07/12/23 02:01:07 AM,29.752,0.0,,,,,
141,07/12/23 02:06:07 AM,29.853,0.0,,,,,
142,07/12/23 02:11:07 AM,29.953,0.0,,,,,
143,07/12/23 02:16:07 AM,29.953,0.0,,,,,
144,07/12/23 02:21:07 AM,29.953,0.0,,,,,
145,07/12/23 02:26:07 AM,29.953,0.0,,,,,
146,07/12/23 02:31:07 AM,29.953,0.0,,,,,
147,07/12/23 02:36:07 AM,29.853,0.0,,,,,
148,07/12/23 02:41:07 AM,29.853,0.0,,,,,
149,07/12/23 02:46:07 AM,29.853,0.0,,,,,
150,07/12/23 02:51:07 AM,29.752,0.0,,,,,
151,07/12/23 02:56:07 AM,29.752,0.0,,,,,
152,07/12/23 03:01:07 AM,29.752,0.0,,,,,
153,07/12/23 03:06:07 AM,29.652,0.0,,,,,
154,07/12/23 03:11:07 AM,29.652,0.0,,,,,
155,07/12/23 03:16:07 AM,29.853,0.0,,,,,
156,07/12/23 03:21:07 AM,29.953,0.0,,,,,
157,07/12/23 03:26:07 AM,29.953,0.0,,,,,
158,07/12/23 03:31:07 AM,29.953,0.0,,,,,
159,07/12/23 03:36:07 AM,29.953,0.0,,,,,
160,07/12/23 03:41:07 AM,29.953,0.0,,,,,
161,07/12/23 03:46:07 AM,29.853,0.0,,,,,
162,07/12/23 03:51:07 AM,29.853,0.0,,,,,
163,07/12/23 03:56:07 AM,29.853,0.0,,,,,
164,07/12/23 04:01:07 AM,29.752,0.0,,,,,
165,07/12/23 04:06:07 AM,29.752,0.0,,,,,
166,07/12/23 04:11:07 AM,29.652,0.0,,,,,
167,07/12/23 04:16:07 AM,29.652,0.0,,,,,
168,07/12/23 04:21:07 AM,29.853,0.0,,,,,
169,07/12/23 04:26:07 AM,29.953,0.0,,,,,
170,07/12/23 04:31:07 AM,29.953,0.0,,,,,
171,07/12/23 04:36:07 AM,29.953,0.0,,,,,
172,07/12/23 04:41:07 AM,29.953,0.0,,,,,
173,07/12/23 04:46:07 AM,29.953,0.0,,,,,
174,07/12/23 04:51:07 AM,29.853,0.0,,,,,
175,07/12/23 04:56:07 AM,29.853,0.0,,,,,
176,07/12/23 05:01:07 AM,29.752,0.0,,,,,
177,07/12/23 05:06:07 AM,29.752,0.0,,,,,
178,07/12/23 05:11:07 AM,29.752,0.0,,,,,
179,07/12/23 05:16:07 AM,29.652,0.0,,,,,
180,07/12/23 05:21:07 AM,29.652,0.0,,,,,
181,07/12/23 05:26:07 AM,29.853,0.0,,,,,
182,07/12/23 05:31:07 AM,29.953,0.0,,,,,
183,07/12/23 05:36:07 AM,29.953,0.0,,,,,
184,07/12/23 05:41:07 AM,29.953,0.0,,,,,
185,07/12/23 05:46:07 AM,29.953,0.0,,,,,
186,07/12/23 05:51:07 AM,29.853,0.0,,,,,
187,07/12/23 05:56:07 AM,29.853,0.0,,,,,
188,07/12/23 06:01:07 AM,29.752,0.0,,,,,
189,07/12/23 06:06:07 AM,29.752,0.0,,,,,
190,07/12/23 06:11:07 AM,29.752,53.8,,,,,
191,07/12/23 06:16:07 AM,29.652,64.6,,,,,
192,07/12/23 06:21:07 AM,29.752,86.1,,,,,
193,07/12/23 06:26:07 AM,29.853,150.7,,,,,
194,07/12/23 06:31:07 AM,29.953,183.0,,,,,
195,07/12/23 06:36:07 AM,29.953,236.8,,,,,
196,07/12/23 06:41:07 AM,29.953,301.4,,,,,
197,07/12/23 06:46:07 AM,29.853,462.9,,,,,
198,07/12/23 06:51:07 AM,29.853,409.0,,,,,
199,07/12/23 06:56:07 AM,29.853,484.4,,,,,
200,07/12/23 07:01:07 AM,29.752,710.4,,,,,
201,07/12/23 07:06:07 AM,29.752,635.1,,,,,
202,07/12/23 07:11:07 AM,29.652,775.0,,,,,
203,07/12/23 07:16:07 AM,29.853,699.7,,,,,
204,07/12/23 07:21:07 AM,29.953,2152.8,,,,,
205,07/12/23 07:26:07 AM,29.953,1259.4,,,,,
206,07/12/23 07:31:07 AM,30.054,1636.1,,,,,
207,07/12/23 07:36:07 AM,29.953,1087.2,,,,,
208,07/12/23 07:41:07 AM,29.953,1356.3,,,,,
209,07/12/23 07:46:07 AM,29.953,1237.9,,,,,
210,07/12/23 07:51:07 AM,29.853,1463.9,,,,,
211,07/12/23 07:56:07 AM,29.853,1463.9,,,,,
212,07/12/23 08:01:07 AM,29.853,1550.0,,,,,
213,07/12/23 08:06:07 AM,29.853,1980.6,,,,,
214,07/12/23 08:11:07 AM,29.853,3961.1,,,,,
215,07/12/23 08:16:07 AM,29.752,2669.5,,,,,
216,07/12/23 08:21:07 AM,29.853,2238.9,,,,,
217,07/12/23 08:26:07 AM,30.054,3100.0,,,,,
218,07/12/23 08:31:07 AM,30.054,2669.5,,,,,
219,07/12/23 08:36:07 AM,30.154,5338.9,,,,,
220,07/12/23 08:41:07 AM,30.154,3788.9,,,,,
221,07/12/23 08:46:07 AM,30.154,4822.3,,,,,
222,07/12/23 08:51:07 AM,30.154,4477.8,,,,,
223,07/12/23 08:56:07 AM,30.054,4994.5,,,,,
224,07/12/23 09:01:07 AM,30.054,4477.8,,,,,
225,07/12/23 09:06:07 AM,30.054,6544.5,,,,,
226,07/12/23 09:11:07 AM,30.154,6200.0,,,,,
227,07/12/23 09:16:07 AM,30.154,6200.0,,,,,
228,07/12/23 09:21:07 AM,30.154,8266.7,,,,,
229,07/12/23 09:26:07 AM,30.154,4994.5,,,,,
230,07/12/23 09:31:07 AM,30.154,3100.0,,,,,
231,07/12/23 09:36:07 AM,30.255,8266.7,,,,,
232,07/12/23 09:41:07 AM,30.154,5338.9,,,,,
233,07/12/23 09:46:07 AM,30.356,13777.9,,,,,
234,07/12/23 09:51:07 AM,30.255,6200.0,,,,,
235,07/12/23 09:56:07 AM,30.356,13777.9,,,,,
236,07/12/23 10:01:07 AM,30.356,12400.1,,,,,
237,07/12/23 10:06:07 AM,30.255,7233.4,,,,,
238,07/12/23 10:11:07 AM,30.356,12400.1,,,,,
239,07/12/23 10:16:07 AM,30.457,12400.1,,,,,
240,07/12/23 10:21:07 AM,30.457,14466.8,,,,,
241,07/12/23 10:26:07 AM,30.558,13777.9,,,,,
242,07/12/23 10:31:07 AM,30.558,5338.9,,,,,
243,07/12/23 10:36:07 AM,30.760,16533.4,,,,,
244,07/12/23 10:41:07 AM,30.356,2497.2,,,,,
245,07/12/23 10:46:07 AM,30.558,5166.7,,,,,
246,07/12/23 10:51:07 AM,30.862,24800.2,,,,,
247,07/12/23 10:56:07 AM,30.760,5166.7,,,,,
248,07/12/23 11:01:07 AM,30.558,7233.4,,,,,
249,07/12/23 11:06:07 AM,30.659,26178.0,,,,,
250,07/12/23 11:11:07 AM,30.963,7233.4,,,,,
251,07/12/23 11:16:07 AM,31.268,42711.4,,,,,
252,07/12/23 11:21:07 AM,31.166,6200.0,,,,,
253,07/12/23 11:26:07 AM,31.574,44089.2,,,,,
254,07/12/23 11:31:07 AM,31.472,49600.3,,,,,
255,07/12/23 11:36:07 AM,31.370,57867.0,,,,,
256,07/12/23 11:41:07 AM,31.574,57867.0,,,,,
257,07/12/23 11:46:07 AM,31.676,9300.1,,,,,
258,07/12/23 11:51:07 AM,31.574,57867.0,,,,,
259,07/12/23 11:56:07 AM,31.880,63378.2,,,,,
260,07/12/23 12:01:07 PM,31.983,57867.0,,,,,
261,07/12/23 12:06:07 PM,31.676,4822.3,,,,,
262,07/12/23 12:11:07 PM,32.188,60622.6,,,,,
263,07/12/23 12:16:07 PM,31.983,38578.0,,,,,
264,07/12/23 12:21:07 PM,32.188,13089.0,,,,,
265,07/12/23 12:26:07 PM,32.394,63378.2,,,,,
266,07/12/23 12:31:07 PM,31.676,22044.6,,,,,
267,07/12/23 12:36:07 PM,31.268,9644.5,,,,,
268,07/12/23 12:41:07 PM,31.472,28933.5,,,,,
269,07/12/23 12:46:07 PM,32.086,55111.5,,,,,
270,07/12/23 12:51:07 PM,32.291,57867.0,,,,,
271,07/12/23 12:56:07 PM,32.291,55111.5,,,,,
272,07/12/23 01:01:07 PM,32.086,30311.3,,,,,
273,07/12/23 01:06:07 PM,31.983,22044.6,,,,,
274,07/12/23 01:11:07 PM,31.880,30311.3,,,,,
275,07/12/23 01:16:07 PM,31.880,30311.3,,,,,
276,07/12/23 01:21:07 PM,31.370,12400.1,,,,,
277,07/12/23 01:26:07 PM,31.574,19289.0,,,,,
278,07/12/23 01:31:07 PM,31.778,20666.8,,,,,
279,07/12/23 01:36:07 PM,31.983,19977.9,,,,,
280,07/12/23 01:41:07 PM,31.778,33066.9,,,,,
281,07/12/23 01:46:07 PM,31.880,42711.4,,,,,
282,07/12/23 01:51:07 PM,31.983,41333.6,,,,,
283,07/12/23 01:56:07 PM,31.983,41333.6,,,,,
284,07/12/23 02:01:07 PM,32.086,34444.7,,,,,
285,07/12/23 02:06:07 PM,31.983,27555.7,,,,,
286,07/12/23 02:11:07 PM,31.880,26178.0,,,,,
287,07/12/23 02:16:07 PM,31.778,26178.0,,,,,
288,07/12/23 02:21:07 PM,31.778,26178.0,,,,,
289,07/12/23 02:26:07 PM,31.778,31689.1,,,,,
290,07/12/23 02:31:07 PM,31.983,37200.2,,,,,
291,07/12/23 02:36:07 PM,31.880,8611.2,,,,,
292,07/12/23 02:41:07 PM,31.472,8611.2,,,,,
293,07/12/23 02:46:07 PM,31.574,28933.5,,,,,
294,07/12/23 02:51:07 PM,31.778,35822.5,,,,,
295,07/12/23 02:56:07 PM,31.166,5338.9,,,,,
296,07/12/23 03:01:07 PM,31.268,13089.0,,,,,
297,07/12/23 03:06:07 PM,31.370,12400.1,,,,,
298,07/12/23 03:11:07 PM,31.472,11711.2,,,,,
299,07/12/23 03:16:07 PM,31.370,10333.4,,,,,
300,07/12/23 03:21:07 PM,31.268,11022.3,,,,,
301,07/12/23 03:26:07 PM,31.166,4133.4,,,,,
302,07/12/23 03:31:07 PM,31.166,7577.8,,,,,
303,07/12/23 03:36:07 PM,31.166,7577.8,,,,,
304,07/12/23 03:41:07 PM,31.166,8266.7,,,,,
305,07/12/23 03:46:07 PM,31.166,8611.2,,,,,
306,07/12/23 03:51:07 PM,31.268,5166.7,,,,,
307,07/12/23 03:56:07 PM,31.370,6544.5,,,,,
308,07/12/23 04:01:07 PM,31.370,7577.8,,,,,
309,07/12/23 04:06:07 PM,31.166,7233.4,,,,,
310,07/12/23 04:11:07 PM,31.064,4305.6,,,,,
311,07/12/23 04:16:07 PM,30.963,4822.3,,,,,
312,07/12/23 04:21:07 PM,31.064,5166.7,,,,,
313,07/12/23 04:26:07 PM,31.064,5338.9,,,,,
314,07/12/23 04:31:07 PM,31.064,4994.5,,,,,
315,07/12/23 04:36:07 PM,31.064,4822.3,,,,,
316,07/12/23 04:41:07 PM,31.064,4822.3,,,,,
317,07/12/23 04:46:07 PM,31.064,4305.6,,,,,
318,07/12/23 04:51:07 PM,30.862,4133.4,,,,,
319,07/12/23 04:56:07 PM,30.659,3961.1,,,,,
320,07/12/23 05:01:07 PM,30.558,4133.4,,,,,
321,07/12/23 05:06:07 PM,30.457,2152.8,,,,,
322,07/12/23 05:11:07 PM,30.457,3444.5,,,,,
323,07/12/23 05:16:07 PM,30.457,3616.7,,,,,
324,07/12/23 05:21:07 PM,30.457,3100.0,,,,,
325,07/12/23 05:26:07 PM,30.457,1377.8,,,,,
326,07/12/23 05:31:07 PM,30.558,2669.5,,,,,
327,07/12/23 05:36:07 PM,30.558,2411.1,,,,,
328,07/12/23 05:41:07 PM,30.558,1377.8,,,,,
329,07/12/23 05:46:07 PM,30.558,2066.7,,,,,
330,07/12/23 05:51:07 PM,30.558,1808.3,,,,,
331,07/12/23 05:56:07 PM,30.558,1722.2,,,,,
332,07/12/23 06:01:07 PM,30.558,1894.5,,,,,
333,07/12/23 06:06:07 PM,30.558,2927.8,,,,,
334,07/12/23 06:11:07 PM,30.558,1550.0,,,,,
335,07/12/23 06:16:07 PM,30.558,785.8,,,,,
336,07/12/23 06:21:07 PM,30.558,1550.0,,,,,
337,07/12/23 06:26:07 PM,30.558,1377.8,,,,,
338,07/12/23 06:31:07 PM,30.558,2152.8,,,,,
339,07/12/23 06:36:07 PM,30.558,1324.0,,,,,
340,07/12/23 06:41:07 PM,30.457,990.3,,,,,
341,07/12/23 06:46:07 PM,30.457,893.4,,,,,
342,07/12/23 06:51:07 PM,30.457,968.8,,,,,
343,07/12/23 06:56:07 PM,30.457,613.5,,,,,
344,07/12/23 07:01:07 PM,30.457,1097.9,,,,,
345,07/12/23 07:06:07 PM,30.356,1001.0,,,,,
346,07/12/23 07:11:07 PM,30.356,1377.8,,,,,
347,07/12/23 07:16:07 PM,30.356,527.4,,,,,
348,07/12/23 07:21:07 PM,30.356,753.5,,,,,
349,07/12/23 07:26:07 PM,30.255,527.4,,,,,
350,07/12/23 07:31:07 PM,30.255,775.0,,,,,
351,07/12/23 07:36:07 PM,30.255,441.3,,,,,
352,07/12/23 07:41:07 PM,30.255,387.5,,,,,
353,07/12/23 07:46:07 PM,30.255,344.4,,,,,
354,07/12/23 07:51:07 PM,30.154,193.8,,,,,
355,07/12/23 07:56:07 PM,30.154,269.1,,,,,
356,07/12/23 08:01:07 PM,30.154,301.4,,,,,
357,07/12/23 08:06:07 PM,30.154,183.0,,,,,
358,07/12/23 08:11:07 PM,30.054,258.3,,,,,
359,07/12/23 08:16:07 PM,30.054,64.6,,,,,
360,07/12/23 08:21:07 PM,30.054,43.1,,,,,
361,07/12/23 08:26:07 PM,30.054,21.5,,,,,
362,07/12/23 08:31:07 PM,30.054,10.8,,,,,
363,07/12/23 08:36:07 PM,29.953,0.0,,,,,
364,07/12/23 08:41:07 PM,29.953,21.5,,,,,
365,07/12/23 08:46:07 PM,29.953,21.5,,,,,
366,07/12/23 08:51:07 PM,29.953,10.8,,,,,
367,07/12/23 08:56:07 PM,29.853,10.8,,,,,
368,07/12/23 09:01:07 PM,29.853,10.8,,,,,
369,07/12/23 09:06:07 PM,29.853,10.8,,,,,
370,07/12/23 09:11:07 PM,29.853,10.8,,,,,
371,07/12/23 09:16:07 PM,29.752,0.0,,,,,
372,07/12/23 09:21:07 PM,29.752,0.0,,,,,
373,07/12/23 09:26:07 PM,29.752,0.0,,,,,
374,07/12/23 09:31:07 PM,29.752,0.0,,,,,
375,07/12/23 09:36:07 PM,29.752,0.0,,,,,
376,07/12/23 09:41:07 PM,29.752,0.0,,,,,
377,07/12/23 09:46:07 PM,29.652,0.0,,,,,
378,07/12/23 09:51:07 PM,29.752,0.0,,,,,
379,07/12/23 09:56:07 PM,29.652,0.0,,,,,
380,07/12/23 10:01:07 PM,29.652,0.0,,,,,
381,07/12/23 10:06:07 PM,29.652,0.0,,,,,
382,07/12/23 10:11:07 PM,29.652,0.0,,,,,
383,07/12/23 10:16:07 PM,29.652,0.0,,,,,
384,07/12/23 10:21:07 PM,29.752,0.0,,,,,
385,07/12/23 10:26:07 PM,29.953,0.0,,,,,
386,07/12/23 10:31:07 PM,29.953,0.0,,,,,
387,07/12/23 10:36:07 PM,29.953,0.0,,,,,
388,07/12/23 10:41:07 PM,29.953,0.0,,,,,
389,07/12/23 10:46:07 PM,29.953,0.0,,,,,
390,07/12/23 10:51:07 PM,29.953,0.0,,,,,
391,07/12/23 10:56:07 PM,29.953,0.0,,,,,
392,07/12/23 11:01:07 PM,29.853,0.0,,,,,
393,07/12/23 11:06:07 PM,29.853,0.0,,,,,
394,07/12/23 11:11:07 PM,29.853,0.0,,,,,
395,07/12/23 11:16:07 PM,29.853,0.0,,,,,
396,07/12/23 11:21:07 PM,29.752,0.0,,,,,
397,07/12/23 11:26:07 PM,29.752,0.0,,,,,
398,07/12/23 11:31:07 PM,29.752,0.0,,,,,
399,07/12/23 11:36:07 PM,29.752,0.0,,,,,
400,07/12/23 11:41:07 PM,29.652,0.0,,,,,
401,07/12/23 11:46:07 PM,29.652,0.0,,,,,
402,07/12/23 11:51:07 PM,29.652,0.0,,,,,
403,07/12/23 11:56:07 PM,29.853,0.0,,,,,
404,07/13/23 12:01:07 AM,29.853,0.0,,,,,
405,07/13/23 12:06:07 AM,29.953,0.0,,,,,
406,07/13/23 12:11:07 AM,29.953,0.0,,,,,
407,07/13/23 12:16:07 AM,29.953,0.0,,,,,
408,07/13/23 12:21:07 AM,29.953,0.0,,,,,
409,07/13/23 12:26:07 AM,29.853,0.0,,,,,
410,07/13/23 12:31:07 AM,29.853,0.0,,,,,
411,07/13/23 12:36:07 AM,29.853,0.0,,,,,
412,07/13/23 12:41:07 AM,29.853,0.0,,,,,
413,07/13/23 12:46:07 AM,29.752,0.0,,,,,
414,07/13/23 12:51:07 AM,29.752,0.0,,,,,
415,07/13/23 12:56:07 AM,29.752,0.0,,,,,
416,07/13/23 01:01:07 AM,29.652,0.0,,,,,
417,07/13/23 01:06:07 AM,29.652,0.0,,,,,
418,07/13/23 01:11:07 AM,29.752,0.0,,,,,
419,07/13/23 01:16:07 AM,29.853,0.0,,,,,
420,07/13/23 01:21:07 AM,29.953,0.0,,,,,
421,07/13/23 01:26:07 AM,29.953,0.0,,,,,
422,07/13/23 01:31:07 AM,29.953,0.0,,,,,
423,07/13/23 01:36:07 AM,29.853,0.0,,,,,
424,07/13/23 01:41:07 AM,29.853,0.0,,,,,
425,07/13/23 01:46:07 AM,29.853,0.0,,,,,
426,07/13/23 01:51:07 AM,29.752,0.0,,,,,
427,07/13/23 01:56:07 AM,29.752,0.0,,,,,
428,07/13/23 02:01:07 AM,29.652,0.0,,,,,
429,07/13/23 02:06:07 AM,29.652,0.0,,,,,
430,07/13/23 02:11:07 AM,29.853,0.0,,,,,
431,07/13/23 02:16:07 AM,29.853,0.0,,,,,
432,07/13/23 02:21:07 AM,29.953,0.0,,,,,
433,07/13/23 02:26:07 AM,29.853,0.0,,,,,
434,07/13/23 02:31:07 AM,29.853,0.0,,,,,
435,07/13/23 02:36:07 AM,29.853,0.0,,,,,
436,07/13/23 02:41:07 AM,29.853,0.0,,,,,
437,07/13/23 02:46:07 AM,29.752,0.0,,,,,
438,07/13/23 02:51:07 AM,29.752,0.0,,,,,
439,07/13/23 02:56:07 AM,29.652,0.0,,,,,
440,07/13/23 03:01:07 AM,29.752,0.0,,,,,
441,07/13/23 03:06:07 AM,29.853,0.0,,,,,
442,07/13/23 03:11:07 AM,29.953,0.0,,,,,
443,07/13/23 03:16:07 AM,29.953,0.0,,,,,
444,07/13/23 03:21:07 AM,29.853,0.0,,,,,
445,07/13/23 03:26:07 AM,29.853,0.0,,,,,
446,07/13/23 03:31:07 AM,29.853,0.0,,,,,
447,07/13/23 03:36:07 AM,29.752,0.0,,,,,
