"Plot Title: HOBO30"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058723, SEN S/N: 1058723)","Intensity, Lux (LGR S/N: 1058723, SEN S/N: 1058723)","Host Connected (LGR S/N: 1058723)","Coupler Attached (LGR S/N: 1058723)","Coupler Detached (LGR S/N: 1058723)","Stopped (LGR S/N: 1058723)","End Of File (LGR S/N: 1058723)"
55,07/11/23 07:00:00 PM,30.558,1054.9,,,,,
56,07/11/23 07:05:00 PM,30.558,1001.0,,,,,
57,07/11/23 07:10:00 PM,30.457,925.7,,,,,
58,07/11/23 07:15:00 PM,30.457,861.1,,,,,
59,07/11/23 07:20:00 PM,30.457,775.0,,,,,
60,07/11/23 07:25:00 PM,30.457,710.4,,,,,
61,07/11/23 07:30:00 PM,30.457,688.9,,,,,
62,07/11/23 07:35:00 PM,30.457,602.8,,,,,
63,07/11/23 07:40:00 PM,30.356,473.6,,,,,
64,07/11/23 07:45:00 PM,30.356,398.3,,,,,
65,07/11/23 07:50:00 PM,30.255,290.6,,,,,
66,07/11/23 07:55:00 PM,30.255,236.8,,,,,
67,07/11/23 08:00:00 PM,30.255,226.0,,,,,
68,07/11/23 08:05:00 PM,30.255,183.0,,,,,
69,07/11/23 08:10:00 PM,30.154,129.2,,,,,
70,07/11/23 08:15:00 PM,30.154,64.6,,,,,
71,07/11/23 08:20:00 PM,30.054,32.3,,,,,
72,07/11/23 08:25:00 PM,30.054,0.0,,,,,
73,07/11/23 08:30:00 PM,30.054,0.0,,,,,
74,07/11/23 08:35:00 PM,29.953,0.0,,,,,
75,07/11/23 08:40:00 PM,29.953,0.0,,,,,
76,07/11/23 08:45:00 PM,29.953,0.0,,,,,
77,07/11/23 08:50:00 PM,29.853,0.0,,,,,
78,07/11/23 08:55:00 PM,29.853,0.0,,,,,
79,07/11/23 09:00:00 PM,29.853,0.0,,,,,
80,07/11/23 09:05:00 PM,29.853,0.0,,,,,
81,07/11/23 09:10:00 PM,29.752,0.0,,,,,
82,07/11/23 09:15:00 PM,29.752,0.0,,,,,
83,07/11/23 09:20:00 PM,29.652,0.0,,,,,
84,07/11/23 09:25:00 PM,29.652,0.0,,,,,
85,07/11/23 09:30:00 PM,29.652,0.0,,,,,
86,07/11/23 09:35:00 PM,29.652,0.0,,,,,
87,07/11/23 09:40:00 PM,29.652,0.0,,,,,
88,07/11/23 09:45:00 PM,29.652,0.0,,,,,
89,07/11/23 09:50:00 PM,29.552,0.0,,,,,
90,07/11/23 09:55:00 PM,29.552,0.0,,,,,
91,07/11/23 10:00:00 PM,29.552,0.0,,,,,
92,07/11/23 10:05:00 PM,29.552,0.0,,,,,
93,07/11/23 10:10:00 PM,29.452,0.0,,,,,
94,07/11/23 10:15:00 PM,29.452,0.0,,,,,
95,07/11/23 10:20:00 PM,29.652,0.0,,,,,
96,07/11/23 10:25:00 PM,29.752,0.0,,,,,
97,07/11/23 10:30:00 PM,29.752,0.0,,,,,
98,07/11/23 10:35:00 PM,29.752,0.0,,,,,
99,07/11/23 10:40:00 PM,29.752,0.0,,,,,
100,07/11/23 10:45:00 PM,29.752,0.0,,,,,
101,07/11/23 10:50:00 PM,29.652,0.0,,,,,
102,07/11/23 10:55:00 PM,29.652,0.0,,,,,
103,07/11/23 11:00:00 PM,29.652,0.0,,,,,
104,07/11/23 11:05:00 PM,29.652,0.0,,,,,
105,07/11/23 11:10:00 PM,29.652,0.0,,,,,
106,07/11/23 11:15:00 PM,29.552,0.0,,,,,
107,07/11/23 11:20:00 PM,29.552,0.0,,,,,
108,07/11/23 11:25:00 PM,29.552,0.0,,,,,
109,07/11/23 11:30:00 PM,29.452,0.0,,,,,
110,07/11/23 11:35:00 PM,29.452,0.0,,,,,
111,07/11/23 11:40:00 PM,29.652,0.0,,,,,
112,07/11/23 11:45:00 PM,29.652,0.0,,,,,
113,07/11/23 11:50:00 PM,29.752,0.0,,,,,
114,07/11/23 11:55:00 PM,29.853,0.0,,,,,
115,07/12/23 12:00:00 AM,29.752,0.0,,,,,
116,07/12/23 12:05:00 AM,29.752,0.0,,,,,
117,07/12/23 12:10:00 AM,29.652,0.0,,,,,
118,07/12/23 12:15:00 AM,29.652,0.0,,,,,
119,07/12/23 12:20:00 AM,29.652,0.0,,,,,
120,07/12/23 12:25:00 AM,29.652,0.0,,,,,
121,07/12/23 12:30:00 AM,29.552,0.0,,,,,
122,07/12/23 12:35:00 AM,29.552,0.0,,,,,
123,07/12/23 12:40:00 AM,29.552,0.0,,,,,
124,07/12/23 12:45:00 AM,29.452,0.0,,,,,
125,07/12/23 12:50:00 AM,29.552,0.0,,,,,
126,07/12/23 12:55:00 AM,29.652,0.0,,,,,
127,07/12/23 01:00:00 AM,29.752,0.0,,,,,
128,07/12/23 01:05:00 AM,29.752,0.0,,,,,
129,07/12/23 01:10:00 AM,29.752,0.0,,,,,
130,07/12/23 01:15:00 AM,29.752,0.0,,,,,
131,07/12/23 01:20:00 AM,29.652,0.0,,,,,
132,07/12/23 01:25:00 AM,29.652,0.0,,,,,
133,07/12/23 01:30:00 AM,29.652,0.0,,,,,
134,07/12/23 01:35:00 AM,29.652,0.0,,,,,
135,07/12/23 01:40:00 AM,29.552,0.0,,,,,
136,07/12/23 01:45:00 AM,29.552,0.0,,,,,
137,07/12/23 01:50:00 AM,29.552,0.0,,,,,
138,07/12/23 01:55:00 AM,29.452,0.0,,,,,
139,07/12/23 02:00:00 AM,29.552,0.0,,,,,
140,07/12/23 02:05:00 AM,29.652,0.0,,,,,
141,07/12/23 02:10:00 AM,29.752,0.0,,,,,
142,07/12/23 02:15:00 AM,29.752,0.0,,,,,
143,07/12/23 02:20:00 AM,29.752,0.0,,,,,
144,07/12/23 02:25:00 AM,29.752,0.0,,,,,
145,07/12/23 02:30:00 AM,29.752,0.0,,,,,
146,07/12/23 02:35:00 AM,29.652,0.0,,,,,
147,07/12/23 02:40:00 AM,29.652,0.0,,,,,
148,07/12/23 02:45:00 AM,29.652,0.0,,,,,
149,07/12/23 02:50:00 AM,29.652,0.0,,,,,
150,07/12/23 02:55:00 AM,29.552,0.0,,,,,
151,07/12/23 03:00:00 AM,29.552,0.0,,,,,
152,07/12/23 03:05:00 AM,29.552,0.0,,,,,
153,07/12/23 03:10:00 AM,29.552,0.0,,,,,
154,07/12/23 03:15:00 AM,29.652,0.0,,,,,
155,07/12/23 03:20:00 AM,29.752,0.0,,,,,
156,07/12/23 03:25:00 AM,29.752,0.0,,,,,
157,07/12/23 03:30:00 AM,29.752,0.0,,,,,
158,07/12/23 03:35:00 AM,29.752,0.0,,,,,
159,07/12/23 03:40:00 AM,29.752,0.0,,,,,
160,07/12/23 03:45:00 AM,29.652,0.0,,,,,
161,07/12/23 03:50:00 AM,29.652,0.0,,,,,
162,07/12/23 03:55:00 AM,29.652,0.0,,,,,
163,07/12/23 04:00:00 AM,29.552,0.0,,,,,
164,07/12/23 04:05:00 AM,29.552,0.0,,,,,
165,07/12/23 04:10:00 AM,29.552,0.0,,,,,
166,07/12/23 04:15:00 AM,29.452,0.0,,,,,
167,07/12/23 04:20:00 AM,29.652,0.0,,,,,
168,07/12/23 04:25:00 AM,29.652,0.0,,,,,
169,07/12/23 04:30:00 AM,29.752,0.0,,,,,
170,07/12/23 04:35:00 AM,29.752,0.0,,,,,
171,07/12/23 04:40:00 AM,29.752,0.0,,,,,
172,07/12/23 04:45:00 AM,29.652,0.0,,,,,
173,07/12/23 04:50:00 AM,29.652,0.0,,,,,
174,07/12/23 04:55:00 AM,29.652,0.0,,,,,
175,07/12/23 05:00:00 AM,29.652,0.0,,,,,
176,07/12/23 05:05:00 AM,29.652,0.0,,,,,
177,07/12/23 05:10:00 AM,29.552,0.0,,,,,
178,07/12/23 05:15:00 AM,29.552,0.0,,,,,
179,07/12/23 05:20:00 AM,29.552,0.0,,,,,
180,07/12/23 05:25:00 AM,29.652,0.0,,,,,
181,07/12/23 05:30:00 AM,29.652,0.0,,,,,
182,07/12/23 05:35:00 AM,29.752,0.0,,,,,
183,07/12/23 05:40:00 AM,29.752,0.0,,,,,
184,07/12/23 05:45:00 AM,29.752,0.0,,,,,
185,07/12/23 05:50:00 AM,29.652,0.0,,,,,
186,07/12/23 05:55:00 AM,29.652,0.0,,,,,
187,07/12/23 06:00:00 AM,29.652,0.0,,,,,
188,07/12/23 06:05:00 AM,29.552,0.0,,,,,
189,07/12/23 06:10:00 AM,29.552,0.0,,,,,
190,07/12/23 06:15:00 AM,29.552,32.3,,,,,
191,07/12/23 06:20:00 AM,29.552,43.1,,,,,
192,07/12/23 06:25:00 AM,29.652,86.1,,,,,
193,07/12/23 06:30:00 AM,29.752,150.7,,,,,
194,07/12/23 06:35:00 AM,29.752,204.5,,,,,
195,07/12/23 06:40:00 AM,29.752,226.0,,,,,
196,07/12/23 06:45:00 AM,29.652,301.4,,,,,
197,07/12/23 06:50:00 AM,29.652,355.2,,,,,
198,07/12/23 06:55:00 AM,29.652,387.5,,,,,
199,07/12/23 07:00:00 AM,29.652,538.2,,,,,
200,07/12/23 07:05:00 AM,29.552,592.0,,,,,
201,07/12/23 07:10:00 AM,29.552,710.4,,,,,
202,07/12/23 07:15:00 AM,29.652,796.5,,,,,
203,07/12/23 07:20:00 AM,29.752,1259.4,,,,,
204,07/12/23 07:25:00 AM,29.853,1033.3,,,,,
205,07/12/23 07:30:00 AM,29.853,2066.7,,,,,
206,07/12/23 07:35:00 AM,29.853,1044.1,,,,,
207,07/12/23 07:40:00 AM,29.853,1248.6,,,,,
208,07/12/23 07:45:00 AM,29.752,1184.0,,,,,
209,07/12/23 07:50:00 AM,29.752,1334.7,,,,,
210,07/12/23 07:55:00 AM,29.652,1377.8,,,,,
211,07/12/23 08:00:00 AM,29.652,1216.3,,,,,
212,07/12/23 08:05:00 AM,29.652,2669.5,,,,,
213,07/12/23 08:10:00 AM,29.652,2669.5,,,,,
214,07/12/23 08:15:00 AM,29.652,2238.9,,,,,
215,07/12/23 08:20:00 AM,29.652,2152.8,,,,,
216,07/12/23 08:25:00 AM,29.853,3444.5,,,,,
217,07/12/23 08:30:00 AM,29.853,1980.6,,,,,
218,07/12/23 08:35:00 AM,29.953,3272.2,,,,,
219,07/12/23 08:40:00 AM,30.054,5338.9,,,,,
220,07/12/23 08:45:00 AM,30.054,5166.7,,,,,
221,07/12/23 08:50:00 AM,30.054,3444.5,,,,,
222,07/12/23 08:55:00 AM,30.054,3961.1,,,,,
223,07/12/23 09:00:00 AM,29.953,3616.7,,,,,
224,07/12/23 09:05:00 AM,30.054,8611.2,,,,,
225,07/12/23 09:10:00 AM,30.054,8266.7,,,,,
226,07/12/23 09:15:00 AM,30.154,4305.6,,,,,
227,07/12/23 09:20:00 AM,30.054,2411.1,,,,,
228,07/12/23 09:25:00 AM,30.154,7577.8,,,,,
229,07/12/23 09:30:00 AM,30.154,8611.2,,,,,
230,07/12/23 09:35:00 AM,30.154,10677.8,,,,,
231,07/12/23 09:40:00 AM,30.054,3788.9,,,,,
232,07/12/23 09:45:00 AM,30.154,10677.8,,,,,
233,07/12/23 09:50:00 AM,30.255,11022.3,,,,,
234,07/12/23 09:55:00 AM,30.255,3444.5,,,,,
235,07/12/23 10:00:00 AM,30.255,10677.8,,,,,
236,07/12/23 10:05:00 AM,30.356,8266.7,,,,,
237,07/12/23 10:10:00 AM,30.255,15844.5,,,,,
238,07/12/23 10:15:00 AM,30.356,7233.4,,,,,
239,07/12/23 10:20:00 AM,30.558,8611.2,,,,,
240,07/12/23 10:25:00 AM,30.659,16533.4,,,,,
241,07/12/23 10:30:00 AM,30.862,20666.8,,,,,
242,07/12/23 10:35:00 AM,30.862,18600.1,,,,,
243,07/12/23 10:40:00 AM,30.457,6200.0,,,,,
244,07/12/23 10:45:00 AM,30.659,23422.4,,,,,
245,07/12/23 10:50:00 AM,30.963,22044.6,,,,,
246,07/12/23 10:55:00 AM,30.862,2927.8,,,,,
247,07/12/23 11:00:00 AM,30.558,3961.1,,,,,
248,07/12/23 11:05:00 AM,30.558,3788.9,,,,,
249,07/12/23 11:10:00 AM,30.963,14466.8,,,,,
250,07/12/23 11:15:00 AM,31.166,26178.0,,,,,
251,07/12/23 11:20:00 AM,31.166,5511.1,,,,,
252,07/12/23 11:25:00 AM,31.472,27555.7,,,,,
253,07/12/23 11:30:00 AM,31.676,26178.0,,,,,
254,07/12/23 11:35:00 AM,31.370,37200.2,,,,,
255,07/12/23 11:40:00 AM,31.676,24800.2,,,,,
256,07/12/23 11:45:00 AM,31.676,19977.9,,,,,
257,07/12/23 11:50:00 AM,31.676,42711.4,,,,,
258,07/12/23 11:55:00 AM,31.778,41333.6,,,,,
259,07/12/23 12:00:00 PM,31.676,8266.7,,,,,
260,07/12/23 12:05:00 PM,32.086,12400.1,,,,,
261,07/12/23 12:10:00 PM,31.983,41333.6,,,,,
262,07/12/23 12:15:00 PM,31.778,12400.1,,,,,
263,07/12/23 12:20:00 PM,31.880,30311.3,,,,,
264,07/12/23 12:25:00 PM,31.880,24800.2,,,,,
265,07/12/23 12:30:00 PM,31.472,9644.5,,,,,
266,07/12/23 12:35:00 PM,31.268,15155.7,,,,,
267,07/12/23 12:40:00 PM,31.166,27555.7,,,,,
268,07/12/23 12:45:00 PM,31.778,42711.4,,,,,
269,07/12/23 12:50:00 PM,31.983,30311.3,,,,,
270,07/12/23 12:55:00 PM,31.983,31689.1,,,,,
271,07/12/23 01:00:00 PM,32.188,34444.7,,,,,
272,07/12/23 01:05:00 PM,32.291,52355.9,,,,,
273,07/12/23 01:10:00 PM,32.291,49600.3,,,,,
274,07/12/23 01:15:00 PM,32.497,49600.3,,,,,
275,07/12/23 01:20:00 PM,31.574,15155.7,,,,,
276,07/12/23 01:25:00 PM,31.574,20666.8,,,,,
277,07/12/23 01:30:00 PM,32.086,46844.8,,,,,
278,07/12/23 01:35:00 PM,32.188,46844.8,,,,,
279,07/12/23 01:40:00 PM,31.983,24800.2,,,,,
280,07/12/23 01:45:00 PM,32.291,42711.4,,,,,
281,07/12/23 01:50:00 PM,32.291,41333.6,,,,,
282,07/12/23 01:55:00 PM,32.188,37200.2,,,,,
283,07/12/23 02:00:00 PM,32.086,26178.0,,,,,
284,07/12/23 02:05:00 PM,31.983,22044.6,,,,,
285,07/12/23 02:10:00 PM,31.676,19977.9,,,,,
286,07/12/23 02:15:00 PM,31.472,17911.2,,,,,
287,07/12/23 02:20:00 PM,31.472,17911.2,,,,,
288,07/12/23 02:25:00 PM,31.472,18600.1,,,,,
289,07/12/23 02:30:00 PM,31.574,24800.2,,,,,
290,07/12/23 02:35:00 PM,31.472,8266.7,,,,,
291,07/12/23 02:40:00 PM,31.166,10333.4,,,,,
292,07/12/23 02:45:00 PM,31.064,9300.1,,,,,
293,07/12/23 02:50:00 PM,31.166,9300.1,,,,,
294,07/12/23 02:55:00 PM,30.862,3444.5,,,,,
295,07/12/23 03:00:00 PM,30.963,6200.0,,,,,
296,07/12/23 03:05:00 PM,31.064,5166.7,,,,,
297,07/12/23 03:10:00 PM,31.064,4650.0,,,,,
298,07/12/23 03:15:00 PM,31.064,2583.4,,,,,
299,07/12/23 03:20:00 PM,30.862,5338.9,,,,,
300,07/12/23 03:25:00 PM,30.862,4133.4,,,,,
301,07/12/23 03:30:00 PM,30.760,4305.6,,,,,
302,07/12/23 03:35:00 PM,30.760,4650.0,,,,,
303,07/12/23 03:40:00 PM,30.862,3788.9,,,,,
304,07/12/23 03:45:00 PM,30.862,1980.6,,,,,
305,07/12/23 03:50:00 PM,30.862,3616.7,,,,,
306,07/12/23 03:55:00 PM,30.963,3616.7,,,,,
307,07/12/23 04:00:00 PM,31.064,3616.7,,,,,
308,07/12/23 04:05:00 PM,30.862,3961.1,,,,,
309,07/12/23 04:10:00 PM,30.760,2669.5,,,,,
310,07/12/23 04:15:00 PM,30.659,2066.7,,,,,
311,07/12/23 04:20:00 PM,30.659,2755.6,,,,,
312,07/12/23 04:25:00 PM,30.659,2583.4,,,,,
313,07/12/23 04:30:00 PM,30.659,2755.6,,,,,
314,07/12/23 04:35:00 PM,30.659,2238.9,,,,,
315,07/12/23 04:40:00 PM,30.760,2152.8,,,,,
316,07/12/23 04:45:00 PM,30.760,2325.0,,,,,
317,07/12/23 04:50:00 PM,30.558,2152.8,,,,,
318,07/12/23 04:55:00 PM,30.356,2066.7,,,,,
319,07/12/23 05:00:00 PM,30.255,1054.9,,,,,
320,07/12/23 05:05:00 PM,30.255,2152.8,,,,,
321,07/12/23 05:10:00 PM,30.255,2066.7,,,,,
322,07/12/23 05:15:00 PM,30.255,2066.7,,,,,
323,07/12/23 05:20:00 PM,30.255,1636.1,,,,,
324,07/12/23 05:25:00 PM,30.255,656.6,,,,,
325,07/12/23 05:30:00 PM,30.255,1722.2,,,,,
326,07/12/23 05:35:00 PM,30.255,1377.8,,,,,
327,07/12/23 05:40:00 PM,30.356,1377.8,,,,,
328,07/12/23 05:45:00 PM,30.356,1259.4,,,,,
329,07/12/23 05:50:00 PM,30.356,1119.5,,,,,
330,07/12/23 05:55:00 PM,30.356,1194.8,,,,,
331,07/12/23 06:00:00 PM,30.356,1636.1,,,,,
332,07/12/23 06:05:00 PM,30.356,1894.5,,,,,
333,07/12/23 06:10:00 PM,30.356,1119.5,,,,,
334,07/12/23 06:15:00 PM,30.356,549.0,,,,,
335,07/12/23 06:20:00 PM,30.356,958.0,,,,,
336,07/12/23 06:25:00 PM,30.356,1302.4,,,,,
337,07/12/23 06:30:00 PM,30.356,645.8,,,,,
338,07/12/23 06:35:00 PM,30.356,764.2,,,,,
339,07/12/23 06:40:00 PM,30.255,613.5,,,,,
340,07/12/23 06:45:00 PM,30.255,667.4,,,,,
341,07/12/23 06:50:00 PM,30.255,688.9,,,,,
342,07/12/23 06:55:00 PM,30.255,710.4,,,,,
343,07/12/23 07:00:00 PM,30.255,882.6,,,,,
344,07/12/23 07:05:00 PM,30.255,1087.2,,,,,
345,07/12/23 07:10:00 PM,30.154,667.4,,,,,
346,07/12/23 07:15:00 PM,30.154,624.3,,,,,
347,07/12/23 07:20:00 PM,30.154,549.0,,,,,
348,07/12/23 07:25:00 PM,30.154,538.2,,,,,
349,07/12/23 07:30:00 PM,30.054,592.0,,,,,
350,07/12/23 07:35:00 PM,30.054,344.4,,,,,
351,07/12/23 07:40:00 PM,30.054,344.4,,,,,
352,07/12/23 07:45:00 PM,30.054,322.9,,,,,
353,07/12/23 07:50:00 PM,30.054,150.7,,,,,
354,07/12/23 07:55:00 PM,29.953,118.4,,,,,
355,07/12/23 08:00:00 PM,29.953,150.7,,,,,
356,07/12/23 08:05:00 PM,29.953,139.9,,,,,
357,07/12/23 08:10:00 PM,29.953,215.3,,,,,
358,07/12/23 08:15:00 PM,29.853,43.1,,,,,
359,07/12/23 08:20:00 PM,29.853,10.8,,,,,
360,07/12/23 08:25:00 PM,29.853,0.0,,,,,
361,07/12/23 08:30:00 PM,29.853,0.0,,,,,
362,07/12/23 08:35:00 PM,29.853,0.0,,,,,
363,07/12/23 08:40:00 PM,29.752,0.0,,,,,
364,07/12/23 08:45:00 PM,29.752,0.0,,,,,
365,07/12/23 08:50:00 PM,29.652,0.0,,,,,
366,07/12/23 08:55:00 PM,29.652,0.0,,,,,
367,07/12/23 09:00:00 PM,29.652,0.0,,,,,
368,07/12/23 09:05:00 PM,29.652,0.0,,,,,
369,07/12/23 09:10:00 PM,29.652,0.0,,,,,
370,07/12/23 09:15:00 PM,29.652,0.0,,,,,
371,07/12/23 09:20:00 PM,29.652,0.0,,,,,
372,07/12/23 09:25:00 PM,29.552,0.0,,,,,
373,07/12/23 09:30:00 PM,29.552,0.0,,,,,
374,07/12/23 09:35:00 PM,29.552,0.0,,,,,
375,07/12/23 09:40:00 PM,29.552,0.0,,,,,
376,07/12/23 09:45:00 PM,29.552,0.0,,,,,
377,07/12/23 09:50:00 PM,29.552,0.0,,,,,
378,07/12/23 09:55:00 PM,29.452,0.0,,,,,
379,07/12/23 10:00:00 PM,29.452,0.0,,,,,
380,07/12/23 10:05:00 PM,29.452,0.0,,,,,
381,07/12/23 10:10:00 PM,29.452,0.0,,,,,
382,07/12/23 10:15:00 PM,29.452,0.0,,,,,
383,07/12/23 10:20:00 PM,29.552,0.0,,,,,
384,07/12/23 10:25:00 PM,29.652,0.0,,,,,
385,07/12/23 10:30:00 PM,29.752,0.0,,,,,
386,07/12/23 10:35:00 PM,29.752,0.0,,,,,
387,07/12/23 10:40:00 PM,29.752,0.0,,,,,
388,07/12/23 10:45:00 PM,29.752,0.0,,,,,
389,07/12/23 10:50:00 PM,29.752,0.0,,,,,
390,07/12/23 10:55:00 PM,29.652,0.0,,,,,
391,07/12/23 11:00:00 PM,29.652,0.0,,,,,
392,07/12/23 11:05:00 PM,29.652,0.0,,,,,
393,07/12/23 11:10:00 PM,29.652,0.0,,,,,
394,07/12/23 11:15:00 PM,29.652,0.0,,,,,
395,07/12/23 11:20:00 PM,29.652,0.0,,,,,
396,07/12/23 11:25:00 PM,29.552,0.0,,,,,
397,07/12/23 11:30:00 PM,29.552,0.0,,,,,
398,07/12/23 11:35:00 PM,29.552,0.0,,,,,
399,07/12/23 11:40:00 PM,29.452,0.0,,,,,
400,07/12/23 11:45:00 PM,29.452,0.0,,,,,
401,07/12/23 11:50:00 PM,29.452,0.0,,,,,
402,07/12/23 11:55:00 PM,29.552,0.0,,,,,
403,07/13/23 12:00:00 AM,29.652,0.0,,,,,
404,07/13/23 12:05:00 AM,29.652,0.0,,,,,
405,07/13/23 12:10:00 AM,29.652,0.0,,,,,
406,07/13/23 12:15:00 AM,29.652,0.0,,,,,
407,07/13/23 12:20:00 AM,29.652,0.0,,,,,
408,07/13/23 12:25:00 AM,29.652,0.0,,,,,
409,07/13/23 12:30:00 AM,29.652,0.0,,,,,
410,07/13/23 12:35:00 AM,29.652,0.0,,,,,
411,07/13/23 12:40:00 AM,29.652,0.0,,,,,
412,07/13/23 12:45:00 AM,29.552,0.0,,,,,
413,07/13/23 12:50:00 AM,29.552,0.0,,,,,
414,07/13/23 12:55:00 AM,29.552,0.0,,,,,
415,07/13/23 01:00:00 AM,29.452,0.0,,,,,
416,07/13/23 01:05:00 AM,29.452,0.0,,,,,
417,07/13/23 01:10:00 AM,29.552,0.0,,,,,
418,07/13/23 01:15:00 AM,29.652,0.0,,,,,
419,07/13/23 01:20:00 AM,29.652,0.0,,,,,
420,07/13/23 01:25:00 AM,29.652,0.0,,,,,
421,07/13/23 01:30:00 AM,29.652,0.0,,,,,
422,07/13/23 01:35:00 AM,29.652,0.0,,,,,
423,07/13/23 01:40:00 AM,29.652,0.0,,,,,
424,07/13/23 01:45:00 AM,29.652,0.0,,,,,
425,07/13/23 01:50:00 AM,29.652,0.0,,,,,
426,07/13/23 01:55:00 AM,29.552,0.0,,,,,
427,07/13/23 02:00:00 AM,29.552,0.0,,,,,
428,07/13/23 02:05:00 AM,29.452,0.0,,,,,
429,07/13/23 02:10:00 AM,29.552,0.0,,,,,
430,07/13/23 02:15:00 AM,29.652,0.0,,,,,
431,07/13/23 02:20:00 AM,29.652,0.0,,,,,
432,07/13/23 02:25:00 AM,29.652,0.0,,,,,
433,07/13/23 02:30:00 AM,29.652,0.0,,,,,
434,07/13/23 02:35:00 AM,29.652,0.0,,,,,
435,07/13/23 02:40:00 AM,29.652,0.0,,,,,
436,07/13/23 02:45:00 AM,29.552,0.0,,,,,
437,07/13/23 02:50:00 AM,29.552,0.0,,,,,
438,07/13/23 02:55:00 AM,29.452,0.0,,,,,
439,07/13/23 03:00:00 AM,29.552,0.0,,,,,
440,07/13/23 03:05:00 AM,29.652,0.0,,,,,
441,07/13/23 03:10:00 AM,29.652,0.0,,,,,
442,07/13/23 03:15:00 AM,29.652,0.0,,,,,
443,07/13/23 03:20:00 AM,29.652,0.0,,,,,
444,07/13/23 03:25:00 AM,29.652,0.0,,,,,
445,07/13/23 03:30:00 AM,29.652,0.0,,,,,
446,07/13/23 03:35:00 AM,29.552,0.0,,,,,
447,07/13/23 03:40:00 AM,29.552,0.0,,,,,
