"Plot Title: HOBO13"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058722, SEN S/N: 1058722)","Intensity, Lux (LGR S/N: 1058722, SEN S/N: 1058722)","Coupler Detached (LGR S/N: 1058722)","Coupler Attached (LGR S/N: 1058722)","Host Connected (LGR S/N: 1058722)","Stopped (LGR S/N: 1058722)","End Of File (LGR S/N: 1058722)"
71,06/28/23 08:55:34 PM,28.655,0.0,,,,,
72,06/28/23 09:00:34 PM,28.655,0.0,,,,,
73,06/28/23 09:05:34 PM,28.754,0.0,,,,,
74,06/28/23 09:10:34 PM,28.655,0.0,,,,,
75,06/28/23 09:15:34 PM,28.754,0.0,,,,,
76,06/28/23 09:20:34 PM,28.655,0.0,,,,,
77,06/28/23 09:25:34 PM,28.754,0.0,,,,,
78,06/28/23 09:30:34 PM,28.655,0.0,,,,,
79,06/28/23 09:35:34 PM,28.754,0.0,,,,,
80,06/28/23 09:40:34 PM,28.655,0.0,,,,,
81,06/28/23 09:45:34 PM,28.754,0.0,,,,,
82,06/28/23 09:50:34 PM,28.655,0.0,,,,,
83,06/28/23 09:55:34 PM,28.754,0.0,,,,,
84,06/28/23 10:00:34 PM,28.655,0.0,,,,,
85,06/28/23 10:05:34 PM,28.655,0.0,,,,,
86,06/28/23 10:10:34 PM,28.655,0.0,,,,,
87,06/28/23 10:15:34 PM,28.655,0.0,,,,,
88,06/28/23 10:20:34 PM,28.754,0.0,,,,,
89,06/28/23 10:25:34 PM,28.655,0.0,,,,,
90,06/28/23 10:30:34 PM,28.754,0.0,,,,,
91,06/28/23 10:35:34 PM,28.655,0.0,,,,,
92,06/28/23 10:40:34 PM,28.754,0.0,,,,,
93,06/28/23 10:45:34 PM,28.655,0.0,,,,,
94,06/28/23 10:50:34 PM,28.754,0.0,,,,,
95,06/28/23 10:55:34 PM,28.655,0.0,,,,,
96,06/28/23 11:00:34 PM,28.655,0.0,,,,,
97,06/28/23 11:05:34 PM,28.754,0.0,,,,,
98,06/28/23 11:10:34 PM,28.655,0.0,,,,,
99,06/28/23 11:15:34 PM,28.754,0.0,,,,,
100,06/28/23 11:20:34 PM,28.655,0.0,,,,,
101,06/28/23 11:25:34 PM,28.754,0.0,,,,,
102,06/28/23 11:30:34 PM,28.655,0.0,,,,,
103,06/28/23 11:35:34 PM,28.754,0.0,,,,,
104,06/28/23 11:40:34 PM,28.655,0.0,,,,,
105,06/28/23 11:45:34 PM,28.754,0.0,,,,,
106,06/28/23 11:50:34 PM,28.655,0.0,,,,,
107,06/28/23 11:55:34 PM,28.655,0.0,,,,,
108,06/29/23 12:00:34 AM,28.754,0.0,,,,,
109,06/29/23 12:05:34 AM,28.655,0.0,,,,,
110,06/29/23 12:10:34 AM,28.754,0.0,,,,,
111,06/29/23 12:15:34 AM,28.655,0.0,,,,,
112,06/29/23 12:20:34 AM,28.754,0.0,,,,,
113,06/29/23 12:25:34 AM,28.655,0.0,,,,,
114,06/29/23 12:30:34 AM,28.754,0.0,,,,,
115,06/29/23 12:35:34 AM,28.655,0.0,,,,,
116,06/29/23 12:40:34 AM,28.655,0.0,,,,,
117,06/29/23 12:45:34 AM,28.655,0.0,,,,,
118,06/29/23 12:50:34 AM,28.754,0.0,,,,,
119,06/29/23 12:55:34 AM,28.754,0.0,,,,,
120,06/29/23 01:00:34 AM,28.655,0.0,,,,,
121,06/29/23 01:05:34 AM,28.754,0.0,,,,,
122,06/29/23 01:10:34 AM,28.655,0.0,,,,,
123,06/29/23 01:15:34 AM,28.754,0.0,,,,,
124,06/29/23 01:20:34 AM,28.655,0.0,,,,,
125,06/29/23 01:25:34 AM,28.754,0.0,,,,,
126,06/29/23 01:30:34 AM,28.655,0.0,,,,,
127,06/29/23 01:35:34 AM,28.754,0.0,,,,,
128,06/29/23 01:40:34 AM,28.655,0.0,,,,,
129,06/29/23 01:45:34 AM,28.853,0.0,,,,,
130,06/29/23 01:50:34 AM,28.655,0.0,,,,,
131,06/29/23 01:55:34 AM,28.754,0.0,,,,,
132,06/29/23 02:00:34 AM,28.655,0.0,,,,,
133,06/29/23 02:05:34 AM,28.754,0.0,,,,,
134,06/29/23 02:10:34 AM,28.655,0.0,,,,,
135,06/29/23 02:15:34 AM,28.754,0.0,,,,,
136,06/29/23 02:20:34 AM,28.655,0.0,,,,,
137,06/29/23 02:25:34 AM,28.754,0.0,,,,,
138,06/29/23 02:30:34 AM,28.655,0.0,,,,,
139,06/29/23 02:35:34 AM,28.655,0.0,,,,,
140,06/29/23 02:40:34 AM,28.754,0.0,,,,,
141,06/29/23 02:45:34 AM,28.655,0.0,,,,,
142,06/29/23 02:50:34 AM,28.754,0.0,,,,,
143,06/29/23 02:55:34 AM,28.655,0.0,,,,,
144,06/29/23 03:00:34 AM,28.754,0.0,,,,,
145,06/29/23 03:05:34 AM,28.555,0.0,,,,,
146,06/29/23 03:10:34 AM,28.754,0.0,,,,,
147,06/29/23 03:15:34 AM,28.655,0.0,,,,,
148,06/29/23 03:20:34 AM,28.754,0.0,,,,,
149,06/29/23 03:25:34 AM,28.655,0.0,,,,,
150,06/29/23 03:30:34 AM,28.754,0.0,,,,,
151,06/29/23 03:35:34 AM,28.655,0.0,,,,,
152,06/29/23 03:40:34 AM,28.754,0.0,,,,,
153,06/29/23 03:45:34 AM,28.655,0.0,,,,,
154,06/29/23 03:50:34 AM,28.754,0.0,,,,,
155,06/29/23 03:55:34 AM,28.655,0.0,,,,,
156,06/29/23 04:00:34 AM,28.754,0.0,,,,,
157,06/29/23 04:05:34 AM,28.655,0.0,,,,,
158,06/29/23 04:10:34 AM,28.754,0.0,,,,,
159,06/29/23 04:15:34 AM,28.655,0.0,,,,,
160,06/29/23 04:20:34 AM,28.655,0.0,,,,,
161,06/29/23 04:25:34 AM,28.655,0.0,,,,,
162,06/29/23 04:30:34 AM,28.655,0.0,,,,,
163,06/29/23 04:35:34 AM,28.655,0.0,,,,,
164,06/29/23 04:40:34 AM,28.555,0.0,,,,,
165,06/29/23 04:45:34 AM,28.754,0.0,,,,,
166,06/29/23 04:50:34 AM,28.655,0.0,,,,,
167,06/29/23 04:55:34 AM,28.754,0.0,,,,,
168,06/29/23 05:00:34 AM,28.655,0.0,,,,,
169,06/29/23 05:05:34 AM,28.754,0.0,,,,,
170,06/29/23 05:10:34 AM,28.655,0.0,,,,,
171,06/29/23 05:15:34 AM,28.754,0.0,,,,,
172,06/29/23 05:20:34 AM,28.655,0.0,,,,,
173,06/29/23 05:25:34 AM,28.754,0.0,,,,,
174,06/29/23 05:30:34 AM,28.655,0.0,,,,,
175,06/29/23 05:35:34 AM,28.754,0.0,,,,,
176,06/29/23 05:40:34 AM,28.555,0.0,,,,,
177,06/29/23 05:45:34 AM,28.754,0.0,,,,,
178,06/29/23 05:50:34 AM,28.655,0.0,,,,,
179,06/29/23 05:55:34 AM,28.754,0.0,,,,,
180,06/29/23 06:00:34 AM,28.655,0.0,,,,,
181,06/29/23 06:05:34 AM,28.754,0.0,,,,,
182,06/29/23 06:10:34 AM,28.655,21.5,,,,,
183,06/29/23 06:15:34 AM,28.754,43.1,,,,,
184,06/29/23 06:20:34 AM,28.655,53.8,,,,,
185,06/29/23 06:25:34 AM,28.754,96.9,,,,,
186,06/29/23 06:30:34 AM,28.655,107.6,,,,,
187,06/29/23 06:35:34 AM,28.655,118.4,,,,,
188,06/29/23 06:40:34 AM,28.655,129.2,,,,,
189,06/29/23 06:45:34 AM,28.655,161.5,,,,,
190,06/29/23 06:50:34 AM,28.754,204.5,,,,,
191,06/29/23 06:55:34 AM,28.754,247.6,,,,,
192,06/29/23 07:00:34 AM,28.754,312.2,,,,,
193,06/29/23 07:05:34 AM,28.655,376.7,,,,,
194,06/29/23 07:10:34 AM,28.754,602.8,,,,,
195,06/29/23 07:15:34 AM,28.655,1367.0,,,,,
196,06/29/23 07:20:34 AM,28.853,1894.5,,,,,
197,06/29/23 07:25:34 AM,28.853,2927.8,,,,,
198,06/29/23 07:30:34 AM,28.853,1636.1,,,,,
199,06/29/23 07:35:34 AM,28.754,1550.0,,,,,
200,06/29/23 07:40:34 AM,28.853,2325.0,,,,,
201,06/29/23 07:45:34 AM,28.754,2152.8,,,,,
202,06/29/23 07:50:34 AM,28.853,2238.9,,,,,
203,06/29/23 07:55:34 AM,28.754,2411.1,,,,,
204,06/29/23 08:00:34 AM,28.953,3961.1,,,,,
205,06/29/23 08:05:34 AM,28.853,6544.5,,,,,
206,06/29/23 08:10:34 AM,29.053,4305.6,,,,,
207,06/29/23 08:15:34 AM,28.853,4822.3,,,,,
208,06/29/23 08:20:34 AM,28.953,4822.3,,,,,
209,06/29/23 08:25:34 AM,28.953,5338.9,,,,,
210,06/29/23 08:30:34 AM,29.053,4994.5,,,,,
211,06/29/23 08:35:34 AM,29.053,7577.8,,,,,
212,06/29/23 08:40:34 AM,29.252,7577.8,,,,,
213,06/29/23 08:45:34 AM,29.352,11711.2,,,,,
214,06/29/23 08:50:34 AM,29.552,15844.5,,,,,
215,06/29/23 08:55:34 AM,29.552,16533.4,,,,,
216,06/29/23 09:00:34 AM,29.752,18600.1,,,,,
217,06/29/23 09:05:34 AM,29.652,18600.1,,,,,
218,06/29/23 09:10:34 AM,29.752,18600.1,,,,,
219,06/29/23 09:15:34 AM,29.552,15844.5,,,,,
220,06/29/23 09:20:34 AM,29.552,12400.1,,,,,
221,06/29/23 09:25:34 AM,29.352,13777.9,,,,,
222,06/29/23 09:30:34 AM,29.452,13089.0,,,,,
223,06/29/23 09:35:34 AM,29.552,16533.4,,,,,
224,06/29/23 09:40:34 AM,29.752,17911.2,,,,,
225,06/29/23 09:45:34 AM,29.352,10333.4,,,,,
226,06/29/23 09:50:34 AM,29.452,19977.9,,,,,
227,06/29/23 09:55:34 AM,29.552,22044.6,,,,,
228,06/29/23 10:00:34 AM,29.352,5511.1,,,,,
229,06/29/23 10:05:34 AM,29.152,13777.9,,,,,
230,06/29/23 10:10:34 AM,29.552,12400.1,,,,,
231,06/29/23 10:15:34 AM,29.452,16533.4,,,,,
232,06/29/23 10:20:34 AM,29.352,8266.7,,,,,
233,06/29/23 10:25:34 AM,29.352,15155.7,,,,,
234,06/29/23 10:30:34 AM,29.552,14466.8,,,,,
235,06/29/23 10:35:34 AM,29.452,19977.9,,,,,
236,06/29/23 10:40:34 AM,29.652,14466.8,,,,,
237,06/29/23 10:45:34 AM,29.252,8266.7,,,,,
238,06/29/23 10:50:34 AM,29.452,18600.1,,,,,
239,06/29/23 10:55:34 AM,30.054,17222.3,,,,,
240,06/29/23 11:00:34 AM,29.552,19289.0,,,,,
241,06/29/23 11:05:34 AM,30.659,52355.9,,,,,
242,06/29/23 11:10:34 AM,30.963,24800.2,,,,,
243,06/29/23 11:15:34 AM,29.853,24800.2,,,,,
244,06/29/23 11:20:34 AM,29.953,27555.7,,,,,
245,06/29/23 11:25:34 AM,30.154,31689.1,,,,,
246,06/29/23 11:30:34 AM,30.255,34444.7,,,,,
247,06/29/23 11:35:34 AM,29.953,26178.0,,,,,
248,06/29/23 11:40:34 AM,29.953,33066.9,,,,,
249,06/29/23 11:45:34 AM,30.154,39955.8,,,,,
250,06/29/23 11:50:34 AM,30.862,49600.3,,,,,
251,06/29/23 11:55:34 AM,30.457,46844.8,,,,,
252,06/29/23 12:00:34 PM,30.862,44089.2,,,,,
253,06/29/23 12:05:34 PM,30.558,55111.5,,,,,
254,06/29/23 12:10:34 PM,30.558,49600.3,,,,,
255,06/29/23 12:15:34 PM,30.659,46844.8,,,,,
256,06/29/23 12:20:34 PM,30.963,60622.6,,,,,
257,06/29/23 12:25:34 PM,30.963,44089.2,,,,,
258,06/29/23 12:30:34 PM,30.054,26178.0,,,,,
259,06/29/23 12:35:34 PM,29.452,28933.5,,,,,
260,06/29/23 12:40:34 PM,29.452,12400.1,,,,,
261,06/29/23 12:45:34 PM,29.053,6544.5,,,,,
262,06/29/23 12:50:34 PM,28.853,4650.0,,,,,
263,06/29/23 12:55:34 PM,28.853,4133.4,,,,,
264,06/29/23 01:00:34 PM,28.853,4305.6,,,,,
265,06/29/23 01:05:34 PM,28.754,4305.6,,,,,
266,06/29/23 01:10:34 PM,28.853,6200.0,,,,,
267,06/29/23 01:15:34 PM,28.853,6200.0,,,,,
268,06/29/23 01:20:34 PM,28.953,9300.1,,,,,
269,06/29/23 01:25:34 PM,29.053,12400.1,,,,,
270,06/29/23 01:30:34 PM,29.152,12400.1,,,,,
271,06/29/23 01:35:34 PM,29.352,18600.1,,,,,
272,06/29/23 01:40:34 PM,29.352,15155.7,,,,,
273,06/29/23 01:45:34 PM,29.252,14466.8,,,,,
274,06/29/23 01:50:34 PM,29.053,9300.1,,,,,
275,06/29/23 01:55:34 PM,29.053,10333.4,,,,,
276,06/29/23 02:00:34 PM,29.053,9644.5,,,,,
277,06/29/23 02:05:34 PM,28.853,4822.3,,,,,
278,06/29/23 02:10:34 PM,28.754,5338.9,,,,,
279,06/29/23 02:15:34 PM,28.655,3272.2,,,,,
280,06/29/23 02:20:34 PM,28.655,3444.5,,,,,
281,06/29/23 02:25:34 PM,28.555,3100.0,,,,,
282,06/29/23 02:30:34 PM,28.655,2411.1,,,,,
283,06/29/23 02:35:34 PM,28.655,3100.0,,,,,
284,06/29/23 02:40:34 PM,28.754,4305.6,,,,,
285,06/29/23 02:45:34 PM,28.754,2755.6,,,,,
286,06/29/23 02:50:34 PM,28.754,3616.7,,,,,
287,06/29/23 02:55:34 PM,28.754,1894.5,,,,,
288,06/29/23 03:00:34 PM,28.754,2927.8,,,,,
289,06/29/23 03:05:34 PM,28.754,2927.8,,,,,
290,06/29/23 03:10:34 PM,28.754,2755.6,,,,,
291,06/29/23 03:15:34 PM,28.655,645.8,,,,,
292,06/29/23 03:20:34 PM,28.754,2411.1,,,,,
293,06/29/23 03:25:34 PM,28.655,979.5,,,,,
294,06/29/23 03:30:34 PM,28.655,1463.9,,,,,
295,06/29/23 03:35:34 PM,28.655,1367.0,,,,,
296,06/29/23 03:40:34 PM,28.655,1162.5,,,,,
297,06/29/23 03:45:34 PM,28.655,775.0,,,,,
298,06/29/23 03:50:34 PM,28.555,549.0,,,,,
299,06/29/23 03:55:34 PM,28.655,301.4,,,,,
300,06/29/23 04:00:34 PM,28.555,183.0,,,,,
301,06/29/23 04:05:34 PM,28.555,107.6,,,,,
302,06/29/23 04:10:34 PM,28.655,204.5,,,,,
303,06/29/23 04:15:34 PM,28.555,462.9,,,,,
304,06/29/23 04:20:34 PM,28.655,441.3,,,,,
305,06/29/23 04:25:34 PM,28.655,279.9,,,,,
306,06/29/23 04:30:34 PM,28.555,333.7,,,,,
307,06/29/23 04:35:34 PM,28.655,333.7,,,,,
308,06/29/23 04:40:34 PM,28.555,355.2,,,,,
309,06/29/23 04:45:34 PM,28.655,107.6,,,,,
310,06/29/23 04:50:34 PM,28.655,183.0,,,,,
311,06/29/23 04:55:34 PM,28.555,204.5,,,,,
312,06/29/23 05:00:34 PM,28.655,172.2,,,,,
313,06/29/23 05:05:34 PM,28.555,75.3,,,,,
314,06/29/23 05:10:34 PM,28.655,150.7,,,,,
315,06/29/23 05:15:34 PM,28.555,75.3,,,,,
316,06/29/23 05:20:34 PM,28.555,75.3,,,,,
317,06/29/23 05:25:34 PM,28.655,75.3,,,,,
318,06/29/23 05:30:34 PM,28.555,64.6,,,,,
319,06/29/23 05:35:34 PM,28.555,86.1,,,,,
320,06/29/23 05:40:34 PM,28.555,107.6,,,,,
321,06/29/23 05:45:34 PM,28.655,107.6,,,,,
322,06/29/23 05:50:34 PM,28.555,118.4,,,,,
323,06/29/23 05:55:34 PM,28.655,107.6,,,,,
324,06/29/23 06:00:34 PM,28.555,118.4,,,,,
325,06/29/23 06:05:34 PM,28.555,118.4,,,,,
326,06/29/23 06:10:34 PM,28.655,107.6,,,,,
327,06/29/23 06:15:34 PM,28.555,107.6,,,,,
328,06/29/23 06:20:34 PM,28.655,107.6,,,,,
329,06/29/23 06:25:34 PM,28.456,118.4,,,,,
330,06/29/23 06:30:34 PM,28.655,118.4,,,,,
331,06/29/23 06:35:34 PM,28.555,86.1,,,,,
332,06/29/23 06:40:34 PM,28.655,86.1,,,,,
333,06/29/23 06:45:34 PM,28.555,75.3,,,,,
334,06/29/23 06:50:34 PM,28.655,64.6,,,,,
335,06/29/23 06:55:34 PM,28.555,53.8,,,,,
336,06/29/23 07:00:34 PM,28.555,53.8,,,,,
337,06/29/23 07:05:34 PM,28.655,53.8,,,,,
338,06/29/23 07:10:34 PM,28.555,53.8,,,,,
339,06/29/23 07:15:34 PM,28.655,53.8,,,,,
340,06/29/23 07:20:34 PM,28.555,53.8,,,,,
341,06/29/23 07:25:34 PM,28.655,64.6,,,,,
342,06/29/23 07:30:34 PM,28.555,75.3,,,,,
343,06/29/23 07:35:34 PM,28.555,75.3,,,,,
344,06/29/23 07:40:34 PM,28.555,64.6,,,,,
345,06/29/23 07:45:34 PM,28.555,64.6,,,,,
346,06/29/23 07:50:34 PM,28.655,53.8,,,,,
347,06/29/23 07:55:34 PM,28.555,43.1,,,,,
348,06/29/23 08:00:34 PM,28.655,32.3,,,,,
349,06/29/23 08:05:34 PM,28.555,43.1,,,,,
350,06/29/23 08:10:34 PM,28.655,43.1,,,,,
351,06/29/23 08:15:34 PM,28.555,53.8,,,,,
352,06/29/23 08:20:34 PM,28.655,96.9,,,,,
353,06/29/23 08:25:34 PM,28.555,43.1,,,,,
354,06/29/23 08:30:34 PM,28.555,43.1,,,,,
355,06/29/23 08:35:34 PM,28.555,21.5,,,,,
356,06/29/23 08:40:34 PM,28.555,0.0,,,,,
357,06/29/23 08:45:34 PM,28.555,0.0,,,,,
358,06/29/23 08:50:34 PM,28.555,0.0,,,,,
359,06/29/23 08:55:34 PM,28.655,0.0,,,,,
360,06/29/23 09:00:34 PM,28.555,0.0,,,,,
361,06/29/23 09:05:34 PM,28.655,0.0,,,,,
362,06/29/23 09:10:34 PM,28.555,0.0,,,,,
363,06/29/23 09:15:34 PM,28.555,0.0,,,,,
364,06/29/23 09:20:34 PM,28.555,0.0,,,,,
365,06/29/23 09:25:34 PM,28.555,0.0,,,,,
366,06/29/23 09:30:34 PM,28.655,0.0,,,,,
367,06/29/23 09:35:34 PM,28.555,0.0,,,,,
368,06/29/23 09:40:34 PM,28.655,0.0,,,,,
369,06/29/23 09:45:34 PM,28.555,0.0,,,,,
370,06/29/23 09:50:34 PM,28.655,0.0,,,,,
371,06/29/23 09:55:34 PM,28.555,0.0,,,,,
372,06/29/23 10:00:34 PM,28.655,0.0,,,,,
373,06/29/23 10:05:34 PM,28.555,0.0,,,,,
374,06/29/23 10:10:34 PM,28.555,0.0,,,,,
375,06/29/23 10:15:34 PM,28.655,0.0,,,,,
376,06/29/23 10:20:34 PM,28.555,0.0,,,,,
377,06/29/23 10:25:34 PM,28.655,0.0,,,,,
378,06/29/23 10:30:34 PM,28.555,0.0,,,,,
379,06/29/23 10:35:34 PM,28.655,0.0,,,,,
380,06/29/23 10:40:34 PM,28.555,0.0,,,,,
381,06/29/23 10:45:34 PM,28.655,0.0,,,,,
382,06/29/23 10:50:34 PM,28.555,0.0,,,,,
383,06/29/23 10:55:34 PM,28.655,0.0,,,,,
384,06/29/23 11:00:34 PM,28.555,0.0,,,,,
385,06/29/23 11:05:34 PM,28.555,0.0,,,,,
386,06/29/23 11:10:34 PM,28.655,0.0,,,,,
387,06/29/23 11:15:34 PM,28.555,0.0,,,,,
388,06/29/23 11:20:34 PM,28.655,0.0,,,,,
389,06/29/23 11:25:34 PM,28.555,0.0,,,,,
390,06/29/23 11:30:34 PM,28.754,0.0,,,,,
391,06/29/23 11:35:34 PM,28.555,0.0,,,,,
392,06/29/23 11:40:34 PM,28.655,0.0,,,,,
393,06/29/23 11:45:34 PM,28.555,0.0,,,,,
394,06/29/23 11:50:34 PM,28.655,0.0,,,,,
395,06/29/23 11:55:34 PM,28.655,0.0,,,,,
396,06/30/23 12:00:34 AM,28.655,0.0,,,,,
397,06/30/23 12:05:34 AM,28.655,0.0,,,,,
398,06/30/23 12:10:34 AM,28.555,0.0,,,,,
399,06/30/23 12:15:34 AM,28.655,0.0,,,,,
400,06/30/23 12:20:34 AM,28.555,0.0,,,,,
401,06/30/23 12:25:34 AM,28.655,0.0,,,,,
402,06/30/23 12:30:34 AM,28.555,0.0,,,,,
403,06/30/23 12:35:34 AM,28.655,0.0,,,,,
404,06/30/23 12:40:34 AM,28.555,0.0,,,,,
405,06/30/23 12:45:34 AM,28.655,0.0,,,,,
406,06/30/23 12:50:34 AM,28.555,0.0,,,,,
407,06/30/23 12:55:34 AM,28.655,0.0,,,,,
408,06/30/23 01:00:34 AM,28.655,0.0,,,,,
409,06/30/23 01:05:34 AM,28.555,0.0,,,,,
410,06/30/23 01:10:34 AM,28.655,0.0,,,,,
411,06/30/23 01:15:34 AM,28.555,0.0,,,,,
412,06/30/23 01:20:34 AM,28.655,0.0,,,,,
413,06/30/23 01:25:34 AM,28.555,0.0,,,,,
414,06/30/23 01:30:34 AM,28.655,0.0,,,,,
415,06/30/23 01:35:34 AM,28.555,0.0,,,,,
416,06/30/23 01:40:34 AM,28.655,0.0,,,,,
417,06/30/23 01:45:34 AM,28.555,0.0,,,,,
418,06/30/23 01:50:34 AM,28.655,0.0,,,,,
419,06/30/23 01:55:34 AM,28.555,0.0,,,,,
420,06/30/23 02:00:34 AM,28.555,0.0,,,,,
421,06/30/23 02:05:34 AM,28.555,0.0,,,,,
422,06/30/23 02:10:34 AM,28.555,0.0,,,,,
423,06/30/23 02:15:34 AM,28.655,0.0,,,,,
424,06/30/23 02:20:34 AM,28.555,0.0,,,,,
425,06/30/23 02:25:34 AM,28.655,0.0,,,,,
426,06/30/23 02:30:34 AM,28.555,0.0,,,,,
427,06/30/23 02:35:34 AM,28.655,0.0,,,,,
428,06/30/23 02:40:34 AM,28.555,0.0,,,,,
429,06/30/23 02:45:34 AM,28.655,0.0,,,,,
430,06/30/23 02:50:34 AM,28.555,0.0,,,,,
431,06/30/23 02:55:34 AM,28.555,0.0,,,,,
432,06/30/23 03:00:34 AM,28.655,0.0,,,,,
433,06/30/23 03:05:34 AM,28.555,0.0,,,,,
434,06/30/23 03:10:34 AM,28.655,0.0,,,,,
435,06/30/23 03:15:34 AM,28.555,0.0,,,,,
436,06/30/23 03:20:34 AM,28.655,0.0,,,,,
437,06/30/23 03:25:34 AM,28.555,0.0,,,,,
438,06/30/23 03:30:34 AM,28.655,0.0,,,,,
439,06/30/23 03:35:34 AM,28.555,0.0,,,,,
440,06/30/23 03:40:34 AM,28.655,0.0,,,,,
441,06/30/23 03:45:34 AM,28.555,0.0,,,,,
442,06/30/23 03:50:34 AM,28.555,0.0,,,,,
443,06/30/23 03:55:34 AM,28.555,0.0,,,,,
444,06/30/23 04:00:34 AM,28.555,0.0,,,,,
445,06/30/23 04:05:34 AM,28.655,0.0,,,,,
446,06/30/23 04:10:34 AM,28.555,0.0,,,,,
447,06/30/23 04:15:34 AM,28.655,0.0,,,,,
448,06/30/23 04:20:34 AM,28.555,0.0,,,,,
