"Plot Title: HOBO4"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10720820, SEN S/N: 10720820)","Intensity, Lux (LGR S/N: 10720820, SEN S/N: 10720820)","Coupler Detached (LGR S/N: 10720820)","Host Connected (LGR S/N: 10720820)","Coupler Attached (LGR S/N: 10720820)","Stopped (LGR S/N: 10720820)","End Of File (LGR S/N: 10720820)"
41,06/28/23 06:20:26 PM,30.457,3444.5,,,,,
42,06/28/23 06:25:26 PM,30.356,3444.5,,,,,
43,06/28/23 06:30:26 PM,30.457,3788.9,,,,,
44,06/28/23 06:35:26 PM,30.558,2927.8,,,,,
45,06/28/23 06:40:26 PM,30.558,3616.7,,,,,
46,06/28/23 06:45:26 PM,30.457,2755.6,,,,,
47,06/28/23 06:50:26 PM,30.457,1463.9,,,,,
48,06/28/23 06:55:26 PM,30.356,2238.9,,,,,
49,06/28/23 07:00:26 PM,30.255,2325.0,,,,,
50,06/28/23 07:05:26 PM,30.457,2583.4,,,,,
51,06/28/23 07:10:26 PM,30.457,2411.1,,,,,
52,06/28/23 07:15:26 PM,30.457,2066.7,,,,,
53,06/28/23 07:20:26 PM,30.356,2152.8,,,,,
54,06/28/23 07:25:26 PM,30.356,3788.9,,,,,
55,06/28/23 07:30:26 PM,30.356,721.2,,,,,
56,06/28/23 07:35:26 PM,30.356,678.1,,,,,
57,06/28/23 07:40:26 PM,30.356,1894.5,,,,,
58,06/28/23 07:45:26 PM,30.356,968.8,,,,,
59,06/28/23 07:50:26 PM,30.255,1108.7,,,,,
60,06/28/23 07:55:26 PM,30.356,753.5,,,,,
61,06/28/23 08:00:26 PM,30.356,279.9,,,,,
62,06/28/23 08:05:26 PM,30.356,236.8,,,,,
63,06/28/23 08:10:26 PM,30.255,172.2,,,,,
64,06/28/23 08:15:26 PM,30.255,118.4,,,,,
65,06/28/23 08:20:26 PM,30.356,96.9,,,,,
66,06/28/23 08:25:26 PM,30.356,64.6,,,,,
67,06/28/23 08:30:26 PM,30.255,21.5,,,,,
68,06/28/23 08:35:26 PM,30.154,10.8,,,,,
69,06/28/23 08:40:26 PM,30.356,0.0,,,,,
70,06/28/23 08:45:26 PM,30.356,0.0,,,,,
71,06/28/23 08:50:26 PM,30.255,0.0,,,,,
72,06/28/23 08:55:26 PM,30.255,0.0,,,,,
73,06/28/23 09:00:26 PM,30.255,0.0,,,,,
74,06/28/23 09:05:26 PM,30.255,0.0,,,,,
75,06/28/23 09:10:26 PM,30.154,0.0,,,,,
76,06/28/23 09:15:26 PM,30.255,0.0,,,,,
77,06/28/23 09:20:26 PM,30.255,0.0,,,,,
78,06/28/23 09:25:26 PM,30.154,0.0,,,,,
79,06/28/23 09:30:26 PM,30.255,0.0,,,,,
80,06/28/23 09:35:26 PM,30.255,0.0,,,,,
81,06/28/23 09:40:26 PM,30.255,0.0,,,,,
82,06/28/23 09:45:26 PM,30.255,0.0,,,,,
83,06/28/23 09:50:26 PM,30.255,0.0,,,,,
84,06/28/23 09:55:26 PM,30.255,0.0,,,,,
85,06/28/23 10:00:26 PM,30.255,0.0,,,,,
86,06/28/23 10:05:26 PM,30.255,0.0,,,,,
87,06/28/23 10:10:26 PM,30.255,0.0,,,,,
88,06/28/23 10:15:26 PM,30.154,0.0,,,,,
89,06/28/23 10:20:26 PM,30.255,0.0,,,,,
90,06/28/23 10:25:26 PM,30.255,0.0,,,,,
91,06/28/23 10:30:26 PM,30.154,0.0,,,,,
92,06/28/23 10:35:26 PM,30.255,0.0,,,,,
93,06/28/23 10:40:26 PM,30.255,0.0,,,,,
94,06/28/23 10:45:26 PM,30.154,0.0,,,,,
95,06/28/23 10:50:26 PM,30.255,0.0,,,,,
96,06/28/23 10:55:26 PM,30.255,0.0,,,,,
97,06/28/23 11:00:26 PM,30.154,0.0,,,,,
98,06/28/23 11:05:26 PM,30.255,0.0,,,,,
99,06/28/23 11:10:26 PM,30.255,0.0,,,,,
100,06/28/23 11:15:26 PM,30.154,0.0,,,,,
101,06/28/23 11:20:26 PM,30.255,0.0,,,,,
102,06/28/23 11:25:26 PM,30.255,0.0,,,,,
103,06/28/23 11:30:26 PM,30.154,0.0,,,,,
104,06/28/23 11:35:26 PM,30.255,0.0,,,,,
105,06/28/23 11:40:26 PM,30.255,0.0,,,,,
106,06/28/23 11:45:26 PM,30.154,0.0,,,,,
107,06/28/23 11:50:26 PM,30.255,0.0,,,,,
108,06/28/23 11:55:26 PM,30.255,0.0,,,,,
109,06/29/23 12:00:26 AM,30.255,0.0,,,,,
110,06/29/23 12:05:26 AM,30.255,0.0,,,,,
111,06/29/23 12:10:26 AM,30.255,0.0,,,,,
112,06/29/23 12:15:26 AM,30.255,0.0,,,,,
113,06/29/23 12:20:26 AM,30.255,0.0,,,,,
114,06/29/23 12:25:26 AM,30.255,0.0,,,,,
115,06/29/23 12:30:26 AM,30.255,0.0,,,,,
116,06/29/23 12:35:26 AM,30.255,0.0,,,,,
117,06/29/23 12:40:26 AM,30.255,0.0,,,,,
118,06/29/23 12:45:26 AM,30.255,0.0,,,,,
119,06/29/23 12:50:26 AM,30.255,0.0,,,,,
120,06/29/23 12:55:26 AM,30.255,0.0,,,,,
121,06/29/23 01:00:26 AM,30.154,0.0,,,,,
122,06/29/23 01:05:26 AM,30.255,0.0,,,,,
123,06/29/23 01:10:26 AM,30.255,0.0,,,,,
124,06/29/23 01:15:26 AM,30.154,0.0,,,,,
125,06/29/23 01:20:26 AM,30.255,0.0,,,,,
126,06/29/23 01:25:26 AM,30.255,0.0,,,,,
127,06/29/23 01:30:26 AM,30.154,0.0,,,,,
128,06/29/23 01:35:26 AM,30.255,0.0,,,,,
129,06/29/23 01:40:26 AM,30.255,0.0,,,,,
130,06/29/23 01:45:26 AM,30.255,0.0,,,,,
131,06/29/23 01:50:26 AM,30.255,0.0,,,,,
132,06/29/23 01:55:26 AM,30.255,0.0,,,,,
133,06/29/23 02:00:26 AM,30.255,0.0,,,,,
134,06/29/23 02:05:26 AM,30.255,0.0,,,,,
135,06/29/23 02:10:26 AM,30.255,0.0,,,,,
136,06/29/23 02:15:26 AM,30.255,0.0,,,,,
137,06/29/23 02:20:26 AM,30.255,0.0,,,,,
138,06/29/23 02:25:26 AM,30.255,0.0,,,,,
139,06/29/23 02:30:26 AM,30.255,0.0,,,,,
140,06/29/23 02:35:26 AM,30.255,0.0,,,,,
141,06/29/23 02:40:26 AM,30.154,0.0,,,,,
142,06/29/23 02:45:26 AM,30.255,0.0,,,,,
143,06/29/23 02:50:26 AM,30.255,0.0,,,,,
144,06/29/23 02:55:26 AM,30.255,0.0,,,,,
145,06/29/23 03:00:26 AM,30.255,0.0,,,,,
146,06/29/23 03:05:26 AM,30.255,0.0,,,,,
147,06/29/23 03:10:26 AM,30.255,0.0,,,,,
148,06/29/23 03:15:26 AM,30.255,0.0,,,,,
149,06/29/23 03:20:26 AM,30.255,0.0,,,,,
150,06/29/23 03:25:26 AM,30.255,0.0,,,,,
151,06/29/23 03:30:26 AM,30.255,0.0,,,,,
152,06/29/23 03:35:26 AM,30.154,0.0,,,,,
153,06/29/23 03:40:26 AM,30.255,0.0,,,,,
154,06/29/23 03:45:26 AM,30.255,0.0,,,,,
155,06/29/23 03:50:26 AM,30.154,0.0,,,,,
156,06/29/23 03:55:26 AM,30.255,0.0,,,,,
157,06/29/23 04:00:26 AM,30.255,0.0,,,,,
158,06/29/23 04:05:26 AM,30.255,0.0,,,,,
159,06/29/23 04:10:26 AM,30.255,0.0,,,,,
160,06/29/23 04:15:26 AM,30.255,0.0,,,,,
161,06/29/23 04:20:26 AM,30.255,0.0,,,,,
162,06/29/23 04:25:26 AM,30.255,0.0,,,,,
163,06/29/23 04:30:26 AM,30.154,0.0,,,,,
164,06/29/23 04:35:26 AM,30.255,0.0,,,,,
165,06/29/23 04:40:26 AM,30.255,0.0,,,,,
166,06/29/23 04:45:26 AM,30.255,0.0,,,,,
167,06/29/23 04:50:26 AM,30.255,0.0,,,,,
168,06/29/23 04:55:26 AM,30.255,0.0,,,,,
169,06/29/23 05:00:26 AM,30.255,0.0,,,,,
170,06/29/23 05:05:26 AM,30.255,0.0,,,,,
171,06/29/23 05:10:26 AM,30.154,0.0,,,,,
172,06/29/23 05:15:26 AM,30.255,0.0,,,,,
173,06/29/23 05:20:26 AM,30.255,0.0,,,,,
174,06/29/23 05:25:26 AM,30.255,0.0,,,,,
175,06/29/23 05:30:26 AM,30.255,0.0,,,,,
176,06/29/23 05:35:26 AM,30.255,0.0,,,,,
177,06/29/23 05:40:26 AM,30.255,0.0,,,,,
178,06/29/23 05:45:26 AM,30.255,0.0,,,,,
179,06/29/23 05:50:26 AM,30.154,0.0,,,,,
180,06/29/23 05:55:26 AM,30.255,0.0,,,,,
181,06/29/23 06:00:26 AM,30.255,0.0,,,,,
182,06/29/23 06:05:26 AM,30.255,0.0,,,,,
183,06/29/23 06:10:26 AM,30.255,21.5,,,,,
184,06/29/23 06:15:26 AM,30.154,43.1,,,,,
185,06/29/23 06:20:26 AM,30.255,64.6,,,,,
186,06/29/23 06:25:26 AM,30.255,107.6,,,,,
187,06/29/23 06:30:26 AM,30.255,118.4,,,,,
188,06/29/23 06:35:26 AM,30.255,129.2,,,,,
189,06/29/23 06:40:26 AM,30.255,150.7,,,,,
190,06/29/23 06:45:26 AM,30.255,183.0,,,,,
191,06/29/23 06:50:26 AM,30.255,215.3,,,,,
192,06/29/23 06:55:26 AM,30.255,258.3,,,,,
193,06/29/23 07:00:26 AM,30.255,312.2,,,,,
194,06/29/23 07:05:26 AM,30.255,376.7,,,,,
195,06/29/23 07:10:26 AM,30.255,549.0,,,,,
196,06/29/23 07:15:26 AM,30.356,1173.3,,,,,
197,06/29/23 07:20:26 AM,30.255,1636.1,,,,,
198,06/29/23 07:25:26 AM,30.457,2755.6,,,,,
199,06/29/23 07:30:26 AM,30.356,1894.5,,,,,
200,06/29/23 07:35:26 AM,30.356,1463.9,,,,,
201,06/29/23 07:40:26 AM,30.356,1894.5,,,,,
202,06/29/23 07:45:26 AM,30.255,1808.3,,,,,
203,06/29/23 07:50:26 AM,30.356,2152.8,,,,,
204,06/29/23 07:55:26 AM,30.356,2238.9,,,,,
205,06/29/23 08:00:26 AM,30.356,3444.5,,,,,
206,06/29/23 08:05:26 AM,30.457,5166.7,,,,,
207,06/29/23 08:10:26 AM,30.457,3961.1,,,,,
208,06/29/23 08:15:26 AM,30.457,4133.4,,,,,
209,06/29/23 08:20:26 AM,30.558,4305.6,,,,,
210,06/29/23 08:25:26 AM,30.457,4650.0,,,,,
211,06/29/23 08:30:26 AM,30.457,4477.8,,,,,
212,06/29/23 08:35:26 AM,30.558,6200.0,,,,,
213,06/29/23 08:40:26 AM,30.558,6200.0,,,,,
214,06/29/23 08:45:26 AM,30.760,8611.2,,,,,
215,06/29/23 08:50:26 AM,30.862,10677.8,,,,,
216,06/29/23 08:55:26 AM,30.862,11711.2,,,,,
217,06/29/23 09:00:26 AM,30.862,12400.1,,,,,
218,06/29/23 09:05:26 AM,31.064,12400.1,,,,,
219,06/29/23 09:10:26 AM,31.064,14466.8,,,,,
220,06/29/23 09:15:26 AM,30.862,9644.5,,,,,
221,06/29/23 09:20:26 AM,30.963,8611.2,,,,,
222,06/29/23 09:25:26 AM,30.862,8611.2,,,,,
223,06/29/23 09:30:26 AM,30.862,7577.8,,,,,
224,06/29/23 09:35:26 AM,30.862,11711.2,,,,,
225,06/29/23 09:40:26 AM,30.963,12400.1,,,,,
226,06/29/23 09:45:26 AM,30.862,7577.8,,,,,
227,06/29/23 09:50:26 AM,30.862,14466.8,,,,,
228,06/29/23 09:55:26 AM,30.963,18600.1,,,,,
229,06/29/23 10:00:26 AM,30.862,4994.5,,,,,
230,06/29/23 10:05:26 AM,30.760,9300.1,,,,,
231,06/29/23 10:10:26 AM,30.963,10677.8,,,,,
232,06/29/23 10:15:26 AM,30.862,10333.4,,,,,
233,06/29/23 10:20:26 AM,30.760,6544.5,,,,,
234,06/29/23 10:25:26 AM,30.963,11711.2,,,,,
235,06/29/23 10:30:26 AM,30.963,10677.8,,,,,
236,06/29/23 10:35:26 AM,30.963,16533.4,,,,,
237,06/29/23 10:40:26 AM,30.963,13777.9,,,,,
238,06/29/23 10:45:26 AM,30.862,8611.2,,,,,
239,06/29/23 10:50:26 AM,31.064,17222.3,,,,,
240,06/29/23 10:55:26 AM,31.472,16533.4,,,,,
241,06/29/23 11:00:26 AM,31.166,16533.4,,,,,
242,06/29/23 11:05:26 AM,31.574,66133.8,,,,,
243,06/29/23 11:10:26 AM,32.086,23422.4,,,,,
244,06/29/23 11:15:26 AM,31.268,23422.4,,,,,
245,06/29/23 11:20:26 AM,31.268,24800.2,,,,,
246,06/29/23 11:25:26 AM,31.574,30311.3,,,,,
247,06/29/23 11:30:26 AM,31.880,34444.7,,,,,
248,06/29/23 11:35:26 AM,31.676,24800.2,,,,,
249,06/29/23 11:40:26 AM,31.574,27555.7,,,,,
250,06/29/23 11:45:26 AM,31.676,42711.4,,,,,
251,06/29/23 11:50:26 AM,32.394,44089.2,,,,,
252,06/29/23 11:55:26 AM,32.188,46844.8,,,,,
253,06/29/23 12:00:26 PM,32.704,52355.9,,,,,
254,06/29/23 12:05:26 PM,32.291,63378.2,,,,,
255,06/29/23 12:10:26 PM,32.188,49600.3,,,,,
256,06/29/23 12:15:26 PM,32.291,44089.2,,,,,
257,06/29/23 12:20:26 PM,32.291,57867.0,,,,,
258,06/29/23 12:25:26 PM,32.600,60622.6,,,,,
259,06/29/23 12:30:26 PM,31.983,34444.7,,,,,
260,06/29/23 12:35:26 PM,31.268,24800.2,,,,,
261,06/29/23 12:40:26 PM,31.268,12400.1,,,,,
262,06/29/23 12:45:26 PM,30.659,6544.5,,,,,
263,06/29/23 12:50:26 PM,30.457,4822.3,,,,,
264,06/29/23 12:55:26 PM,30.558,4305.6,,,,,
265,06/29/23 01:00:26 PM,30.558,4477.8,,,,,
266,06/29/23 01:05:26 PM,30.457,4650.0,,,,,
267,06/29/23 01:10:26 PM,30.457,6544.5,,,,,
268,06/29/23 01:15:26 PM,30.659,8266.7,,,,,
269,06/29/23 01:20:26 PM,30.760,10677.8,,,,,
270,06/29/23 01:25:26 PM,30.862,13089.0,,,,,
271,06/29/23 01:30:26 PM,30.862,13777.9,,,,,
272,06/29/23 01:35:26 PM,31.064,18600.1,,,,,
273,06/29/23 01:40:26 PM,31.166,15155.7,,,,,
274,06/29/23 01:45:26 PM,31.064,15844.5,,,,,
275,06/29/23 01:50:26 PM,30.862,10333.4,,,,,
276,06/29/23 01:55:26 PM,30.760,11022.3,,,,,
277,06/29/23 02:00:26 PM,30.862,10677.8,,,,,
278,06/29/23 02:05:26 PM,30.659,5166.7,,,,,
279,06/29/23 02:10:26 PM,30.558,5511.1,,,,,
280,06/29/23 02:15:26 PM,30.356,3788.9,,,,,
281,06/29/23 02:20:26 PM,30.457,3961.1,,,,,
282,06/29/23 02:25:26 PM,30.457,3616.7,,,,,
283,06/29/23 02:30:26 PM,30.356,2583.4,,,,,
284,06/29/23 02:35:26 PM,30.356,3272.2,,,,,
285,06/29/23 02:40:26 PM,30.457,4477.8,,,,,
286,06/29/23 02:45:26 PM,30.356,2927.8,,,,,
287,06/29/23 02:50:26 PM,30.356,3961.1,,,,,
288,06/29/23 02:55:26 PM,30.356,1980.6,,,,,
289,06/29/23 03:00:26 PM,30.356,2927.8,,,,,
290,06/29/23 03:05:26 PM,30.457,3444.5,,,,,
291,06/29/23 03:10:26 PM,30.356,2927.8,,,,,
292,06/29/23 03:15:26 PM,30.356,1980.6,,,,,
293,06/29/23 03:20:26 PM,30.356,2669.5,,,,,
294,06/29/23 03:25:26 PM,30.356,1065.6,,,,,
295,06/29/23 03:30:26 PM,30.255,1636.1,,,,,
296,06/29/23 03:35:26 PM,30.255,1463.9,,,,,
297,06/29/23 03:40:26 PM,30.356,1216.3,,,,,
298,06/29/23 03:45:26 PM,30.255,828.8,,,,,
299,06/29/23 03:50:26 PM,30.255,624.3,,,,,
300,06/29/23 03:55:26 PM,30.255,333.7,,,,,
301,06/29/23 04:00:26 PM,30.154,193.8,,,,,
302,06/29/23 04:05:26 PM,30.255,118.4,,,,,
303,06/29/23 04:10:26 PM,30.255,215.3,,,,,
304,06/29/23 04:15:26 PM,30.255,516.7,,,,,
305,06/29/23 04:20:26 PM,30.255,441.3,,,,,
306,06/29/23 04:25:26 PM,30.154,279.9,,,,,
307,06/29/23 04:30:26 PM,30.255,398.3,,,,,
308,06/29/23 04:35:26 PM,30.255,344.4,,,,,
309,06/29/23 04:40:26 PM,30.154,355.2,,,,,
310,06/29/23 04:45:26 PM,30.255,129.2,,,,,
311,06/29/23 04:50:26 PM,30.255,193.8,,,,,
312,06/29/23 04:55:26 PM,30.154,226.0,,,,,
313,06/29/23 05:00:26 PM,30.255,193.8,,,,,
314,06/29/23 05:05:26 PM,30.154,86.1,,,,,
315,06/29/23 05:10:26 PM,30.154,161.5,,,,,
316,06/29/23 05:15:26 PM,30.255,75.3,,,,,
317,06/29/23 05:20:26 PM,30.154,86.1,,,,,
318,06/29/23 05:25:26 PM,30.255,86.1,,,,,
319,06/29/23 05:30:26 PM,30.154,75.3,,,,,
320,06/29/23 05:35:26 PM,30.154,96.9,,,,,
321,06/29/23 05:40:26 PM,30.154,118.4,,,,,
322,06/29/23 05:45:26 PM,30.154,118.4,,,,,
323,06/29/23 05:50:26 PM,30.154,129.2,,,,,
324,06/29/23 05:55:26 PM,30.154,129.2,,,,,
325,06/29/23 06:00:26 PM,30.154,129.2,,,,,
326,06/29/23 06:05:26 PM,30.154,129.2,,,,,
327,06/29/23 06:10:26 PM,30.154,118.4,,,,,
328,06/29/23 06:15:26 PM,30.054,129.2,,,,,
329,06/29/23 06:20:26 PM,30.054,129.2,,,,,
330,06/29/23 06:25:26 PM,30.154,129.2,,,,,
331,06/29/23 06:30:26 PM,30.054,129.2,,,,,
332,06/29/23 06:35:26 PM,30.154,96.9,,,,,
333,06/29/23 06:40:26 PM,30.054,86.1,,,,,
334,06/29/23 06:45:26 PM,30.154,75.3,,,,,
335,06/29/23 06:50:26 PM,30.154,75.3,,,,,
336,06/29/23 06:55:26 PM,30.054,64.6,,,,,
337,06/29/23 07:00:26 PM,30.154,64.6,,,,,
338,06/29/23 07:05:26 PM,30.154,64.6,,,,,
339,06/29/23 07:10:26 PM,30.154,64.6,,,,,
340,06/29/23 07:15:26 PM,30.154,64.6,,,,,
341,06/29/23 07:20:26 PM,30.154,64.6,,,,,
342,06/29/23 07:25:26 PM,30.255,75.3,,,,,
343,06/29/23 07:30:26 PM,30.154,86.1,,,,,
344,06/29/23 07:35:26 PM,30.255,86.1,,,,,
345,06/29/23 07:40:26 PM,30.154,86.1,,,,,
346,06/29/23 07:45:26 PM,30.154,75.3,,,,,
347,06/29/23 07:50:26 PM,30.154,64.6,,,,,
348,06/29/23 07:55:26 PM,30.154,53.8,,,,,
349,06/29/23 08:00:26 PM,30.154,43.1,,,,,
350,06/29/23 08:05:26 PM,30.154,53.8,,,,,
351,06/29/23 08:10:26 PM,30.255,53.8,,,,,
352,06/29/23 08:15:26 PM,30.154,64.6,,,,,
353,06/29/23 08:20:26 PM,30.154,118.4,,,,,
354,06/29/23 08:25:26 PM,30.154,53.8,,,,,
355,06/29/23 08:30:26 PM,30.154,53.8,,,,,
356,06/29/23 08:35:26 PM,30.154,32.3,,,,,
357,06/29/23 08:40:26 PM,30.154,0.0,,,,,
358,06/29/23 08:45:26 PM,30.255,0.0,,,,,
359,06/29/23 08:50:26 PM,30.154,0.0,,,,,
360,06/29/23 08:55:26 PM,30.154,0.0,,,,,
361,06/29/23 09:00:26 PM,30.154,0.0,,,,,
362,06/29/23 09:05:26 PM,30.154,0.0,,,,,
363,06/29/23 09:10:26 PM,30.154,0.0,,,,,
364,06/29/23 09:15:26 PM,30.154,0.0,,,,,
365,06/29/23 09:20:26 PM,30.154,0.0,,,,,
366,06/29/23 09:25:26 PM,30.154,0.0,,,,,
367,06/29/23 09:30:26 PM,30.154,0.0,,,,,
368,06/29/23 09:35:26 PM,30.255,0.0,,,,,
369,06/29/23 09:40:26 PM,30.154,0.0,,,,,
370,06/29/23 09:45:26 PM,30.255,0.0,,,,,
371,06/29/23 09:50:26 PM,30.154,0.0,,,,,
372,06/29/23 09:55:26 PM,30.154,0.0,,,,,
373,06/29/23 10:00:26 PM,30.255,0.0,,,,,
374,06/29/23 10:05:26 PM,30.154,0.0,,,,,
375,06/29/23 10:10:26 PM,30.255,0.0,,,,,
376,06/29/23 10:15:26 PM,30.154,0.0,,,,,
377,06/29/23 10:20:26 PM,30.154,0.0,,,,,
378,06/29/23 10:25:26 PM,30.154,0.0,,,,,
379,06/29/23 10:30:26 PM,30.154,0.0,,,,,
380,06/29/23 10:35:26 PM,30.255,0.0,,,,,
381,06/29/23 10:40:26 PM,30.154,0.0,,,,,
382,06/29/23 10:45:26 PM,30.154,0.0,,,,,
383,06/29/23 10:50:26 PM,30.255,0.0,,,,,
384,06/29/23 10:55:26 PM,30.154,0.0,,,,,
385,06/29/23 11:00:26 PM,30.255,0.0,,,,,
386,06/29/23 11:05:26 PM,30.154,0.0,,,,,
387,06/29/23 11:10:26 PM,30.255,0.0,,,,,
388,06/29/23 11:15:26 PM,30.154,0.0,,,,,
389,06/29/23 11:20:26 PM,30.154,0.0,,,,,
390,06/29/23 11:25:26 PM,30.255,0.0,,,,,
391,06/29/23 11:30:26 PM,30.154,0.0,,,,,
392,06/29/23 11:35:26 PM,30.255,0.0,,,,,
393,06/29/23 11:40:26 PM,30.255,0.0,,,,,
394,06/29/23 11:45:26 PM,30.154,0.0,,,,,
395,06/29/23 11:50:26 PM,30.255,0.0,,,,,
396,06/29/23 11:55:26 PM,30.154,0.0,,,,,
397,06/30/23 12:00:26 AM,30.255,0.0,,,,,
398,06/30/23 12:05:26 AM,30.255,0.0,,,,,
399,06/30/23 12:10:26 AM,30.154,0.0,,,,,
400,06/30/23 12:15:26 AM,30.255,0.0,,,,,
401,06/30/23 12:20:26 AM,30.255,0.0,,,,,
402,06/30/23 12:25:26 AM,30.154,0.0,,,,,
403,06/30/23 12:30:26 AM,30.255,0.0,,,,,
404,06/30/23 12:35:26 AM,30.154,0.0,,,,,
405,06/30/23 12:40:26 AM,30.255,0.0,,,,,
406,06/30/23 12:45:26 AM,30.255,0.0,,,,,
407,06/30/23 12:50:26 AM,30.154,0.0,,,,,
408,06/30/23 12:55:26 AM,30.255,0.0,,,,,
409,06/30/23 01:00:26 AM,30.255,0.0,,,,,
410,06/30/23 01:05:26 AM,30.154,0.0,,,,,
411,06/30/23 01:10:26 AM,30.255,0.0,,,,,
412,06/30/23 01:15:26 AM,30.154,0.0,,,,,
413,06/30/23 01:20:26 AM,30.255,0.0,,,,,
414,06/30/23 01:25:26 AM,30.255,0.0,,,,,
415,06/30/23 01:30:26 AM,30.154,0.0,,,,,
416,06/30/23 01:35:26 AM,30.255,0.0,,,,,
417,06/30/23 01:40:26 AM,30.255,0.0,,,,,
418,06/30/23 01:45:26 AM,30.154,0.0,,,,,
419,06/30/23 01:50:26 AM,30.255,0.0,,,,,
420,06/30/23 01:55:26 AM,30.154,0.0,,,,,
421,06/30/23 02:00:26 AM,30.154,0.0,,,,,
422,06/30/23 02:05:26 AM,30.255,0.0,,,,,
423,06/30/23 02:10:26 AM,30.154,0.0,,,,,
424,06/30/23 02:15:26 AM,30.255,0.0,,,,,
425,06/30/23 02:20:26 AM,30.255,0.0,,,,,
426,06/30/23 02:25:26 AM,30.154,0.0,,,,,
427,06/30/23 02:30:26 AM,30.255,0.0,,,,,
428,06/30/23 02:35:26 AM,30.154,0.0,,,,,
429,06/30/23 02:40:26 AM,30.255,0.0,,,,,
430,06/30/23 02:45:26 AM,30.255,0.0,,,,,
431,06/30/23 02:50:26 AM,30.154,0.0,,,,,
432,06/30/23 02:55:26 AM,30.255,0.0,,,,,
433,06/30/23 03:00:26 AM,30.255,0.0,,,,,
434,06/30/23 03:05:26 AM,30.154,0.0,,,,,
435,06/30/23 03:10:26 AM,30.255,0.0,,,,,
436,06/30/23 03:15:26 AM,30.255,0.0,,,,,
437,06/30/23 03:20:26 AM,30.154,0.0,,,,,
438,06/30/23 03:25:26 AM,30.255,0.0,,,,,
439,06/30/23 03:30:26 AM,30.154,0.0,,,,,
440,06/30/23 03:35:26 AM,30.255,0.0,,,,,
441,06/30/23 03:40:26 AM,30.255,0.0,,,,,
442,06/30/23 03:45:26 AM,30.154,0.0,,,,,
443,06/30/23 03:50:26 AM,30.255,0.0,,,,,
444,06/30/23 03:55:26 AM,30.255,0.0,,,,,
445,06/30/23 04:00:26 AM,30.154,0.0,,,,,
446,06/30/23 04:05:26 AM,30.255,0.0,,,,,
447,06/30/23 04:10:26 AM,30.255,0.0,,,,,
448,06/30/23 04:15:26 AM,30.255,0.0,,,,,
449,06/30/23 04:20:26 AM,30.255,0.0,,,,,
