"Plot Title: HOBO14"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058718, SEN S/N: 1058718)","Intensity, Lux (LGR S/N: 1058718, SEN S/N: 1058718)","Coupler Detached (LGR S/N: 1058718)","Host Connected (LGR S/N: 1058718)","Coupler Attached (LGR S/N: 1058718)","Stopped (LGR S/N: 1058718)","End Of File (LGR S/N: 1058718)"
141,06/29/23 02:46:36 AM,30.255,0.0,,,,,
142,06/29/23 02:51:36 AM,30.255,0.0,,,,,
143,06/29/23 02:56:36 AM,30.154,0.0,,,,,
144,06/29/23 03:01:36 AM,30.255,0.0,,,,,
145,06/29/23 03:06:36 AM,30.154,0.0,,,,,
146,06/29/23 03:11:36 AM,30.255,0.0,,,,,
147,06/29/23 03:16:36 AM,30.255,0.0,,,,,
148,06/29/23 03:21:36 AM,30.154,0.0,,,,,
149,06/29/23 03:26:36 AM,30.255,0.0,,,,,
150,06/29/23 03:31:36 AM,30.255,0.0,,,,,
151,06/29/23 03:36:36 AM,30.154,0.0,,,,,
152,06/29/23 03:41:36 AM,30.255,0.0,,,,,
153,06/29/23 03:46:36 AM,30.255,0.0,,,,,
154,06/29/23 03:51:36 AM,30.154,0.0,,,,,
155,06/29/23 03:56:36 AM,30.255,0.0,,,,,
156,06/29/23 04:01:36 AM,30.255,0.0,,,,,
157,06/29/23 04:06:36 AM,30.255,0.0,,,,,
158,06/29/23 04:11:36 AM,30.255,0.0,,,,,
159,06/29/23 04:16:36 AM,30.154,0.0,,,,,
160,06/29/23 04:21:36 AM,30.255,0.0,,,,,
161,06/29/23 04:26:36 AM,30.255,0.0,,,,,
162,06/29/23 04:31:36 AM,30.154,0.0,,,,,
163,06/29/23 04:36:36 AM,30.255,0.0,,,,,
164,06/29/23 04:41:36 AM,30.255,0.0,,,,,
165,06/29/23 04:46:36 AM,30.255,0.0,,,,,
166,06/29/23 04:51:36 AM,30.255,0.0,,,,,
167,06/29/23 04:56:36 AM,30.154,0.0,,,,,
168,06/29/23 05:01:36 AM,30.255,0.0,,,,,
169,06/29/23 05:06:36 AM,30.255,0.0,,,,,
170,06/29/23 05:11:36 AM,30.154,0.0,,,,,
171,06/29/23 05:16:36 AM,30.255,0.0,,,,,
172,06/29/23 05:21:36 AM,30.154,0.0,,,,,
173,06/29/23 05:26:36 AM,30.255,0.0,,,,,
174,06/29/23 05:31:36 AM,30.255,0.0,,,,,
175,06/29/23 05:36:36 AM,30.154,0.0,,,,,
176,06/29/23 05:41:36 AM,30.255,0.0,,,,,
177,06/29/23 05:46:36 AM,30.255,0.0,,,,,
178,06/29/23 05:51:36 AM,30.154,0.0,,,,,
179,06/29/23 05:56:36 AM,30.255,0.0,,,,,
180,06/29/23 06:01:36 AM,30.154,0.0,,,,,
181,06/29/23 06:06:36 AM,30.255,0.0,,,,,
182,06/29/23 06:11:36 AM,30.255,21.5,,,,,
183,06/29/23 06:16:36 AM,30.154,43.1,,,,,
184,06/29/23 06:21:36 AM,30.255,64.6,,,,,
185,06/29/23 06:26:36 AM,30.154,107.6,,,,,
186,06/29/23 06:31:36 AM,30.255,107.6,,,,,
187,06/29/23 06:36:36 AM,30.255,129.2,,,,,
188,06/29/23 06:41:36 AM,30.154,139.9,,,,,
189,06/29/23 06:46:36 AM,30.255,172.2,,,,,
190,06/29/23 06:51:36 AM,30.255,226.0,,,,,
191,06/29/23 06:56:36 AM,30.255,258.3,,,,,
192,06/29/23 07:01:36 AM,30.255,322.9,,,,,
193,06/29/23 07:06:36 AM,30.154,419.8,,,,,
194,06/29/23 07:11:36 AM,30.255,731.9,,,,,
195,06/29/23 07:16:36 AM,30.255,1463.9,,,,,
196,06/29/23 07:21:36 AM,30.356,2066.7,,,,,
197,06/29/23 07:26:36 AM,30.356,2325.0,,,,,
198,06/29/23 07:31:36 AM,30.255,1550.0,,,,,
199,06/29/23 07:36:36 AM,30.356,1722.2,,,,,
200,06/29/23 07:41:36 AM,30.356,2325.0,,,,,
201,06/29/23 07:46:36 AM,30.255,2238.9,,,,,
202,06/29/23 07:51:36 AM,30.356,2325.0,,,,,
203,06/29/23 07:56:36 AM,30.356,2669.5,,,,,
204,06/29/23 08:01:36 AM,30.356,3961.1,,,,,
205,06/29/23 08:06:36 AM,30.558,5166.7,,,,,
206,06/29/23 08:11:36 AM,30.457,4477.8,,,,,
207,06/29/23 08:16:36 AM,30.457,4477.8,,,,,
208,06/29/23 08:21:36 AM,30.457,5166.7,,,,,
209,06/29/23 08:26:36 AM,30.457,5338.9,,,,,
210,06/29/23 08:31:36 AM,30.558,5166.7,,,,,
211,06/29/23 08:36:36 AM,30.659,11022.3,,,,,
212,06/29/23 08:41:36 AM,30.659,10333.4,,,,,
213,06/29/23 08:46:36 AM,30.963,14466.8,,,,,
214,06/29/23 08:51:36 AM,31.166,16533.4,,,,,
215,06/29/23 08:56:36 AM,31.064,17222.3,,,,,
216,06/29/23 09:01:36 AM,31.268,19289.0,,,,,
217,06/29/23 09:06:36 AM,31.268,15844.5,,,,,
218,06/29/23 09:11:36 AM,31.268,17222.3,,,,,
219,06/29/23 09:16:36 AM,30.963,12400.1,,,,,
220,06/29/23 09:21:36 AM,31.064,13777.9,,,,,
221,06/29/23 09:26:36 AM,31.064,14466.8,,,,,
222,06/29/23 09:31:36 AM,30.963,13777.9,,,,,
223,06/29/23 09:36:36 AM,31.166,16533.4,,,,,
224,06/29/23 09:41:36 AM,31.268,17222.3,,,,,
225,06/29/23 09:46:36 AM,31.166,16533.4,,,,,
226,06/29/23 09:51:36 AM,31.064,21355.7,,,,,
227,06/29/23 09:56:36 AM,31.166,18600.1,,,,,
228,06/29/23 10:01:36 AM,30.760,7233.4,,,,,
229,06/29/23 10:06:36 AM,30.963,12400.1,,,,,
230,06/29/23 10:11:36 AM,31.166,23422.4,,,,,
231,06/29/23 10:16:36 AM,30.862,5511.1,,,,,
232,06/29/23 10:21:36 AM,31.064,18600.1,,,,,
233,06/29/23 10:26:36 AM,31.064,12400.1,,,,,
234,06/29/23 10:31:36 AM,31.064,12400.1,,,,,
235,06/29/23 10:36:36 AM,31.166,22044.6,,,,,
236,06/29/23 10:41:36 AM,30.963,14466.8,,,,,
237,06/29/23 10:46:36 AM,30.862,10677.8,,,,,
238,06/29/23 10:51:36 AM,31.268,23422.4,,,,,
239,06/29/23 10:56:36 AM,31.370,15844.5,,,,,
240,06/29/23 11:01:36 AM,31.268,19289.0,,,,,
241,06/29/23 11:06:36 AM,31.983,55111.5,,,,,
242,06/29/23 11:11:36 AM,31.880,28933.5,,,,,
243,06/29/23 11:16:36 AM,31.370,28933.5,,,,,
244,06/29/23 11:21:36 AM,31.472,37200.2,,,,,
245,06/29/23 11:26:36 AM,31.778,37200.2,,,,,
246,06/29/23 11:31:36 AM,31.983,37200.2,,,,,
247,06/29/23 11:36:36 AM,31.676,27555.7,,,,,
248,06/29/23 11:41:36 AM,31.676,24800.2,,,,,
249,06/29/23 11:46:36 AM,32.291,63378.2,,,,,
250,06/29/23 11:51:36 AM,32.600,46844.8,,,,,
251,06/29/23 11:56:36 AM,32.394,49600.3,,,,,
252,06/29/23 12:01:36 PM,32.394,44089.2,,,,,
253,06/29/23 12:06:36 PM,31.880,18600.1,,,,,
254,06/29/23 12:11:36 PM,32.188,46844.8,,,,,
255,06/29/23 12:16:36 PM,31.983,57867.0,,,,,
256,06/29/23 12:21:36 PM,32.291,49600.3,,,,,
257,06/29/23 12:26:36 PM,32.188,28933.5,,,,,
258,06/29/23 12:31:36 PM,31.676,26178.0,,,,,
259,06/29/23 12:36:36 PM,31.472,30311.3,,,,,
260,06/29/23 12:41:36 PM,30.963,10677.8,,,,,
261,06/29/23 12:46:36 PM,30.558,6200.0,,,,,
262,06/29/23 12:51:36 PM,30.457,4650.0,,,,,
263,06/29/23 12:56:36 PM,30.558,4305.6,,,,,
264,06/29/23 01:01:36 PM,30.558,4477.8,,,,,
265,06/29/23 01:06:36 PM,30.457,4650.0,,,,,
266,06/29/23 01:11:36 PM,30.457,6544.5,,,,,
267,06/29/23 01:16:36 PM,30.659,7233.4,,,,,
268,06/29/23 01:21:36 PM,30.760,10677.8,,,,,
269,06/29/23 01:26:36 PM,30.760,12400.1,,,,,
270,06/29/23 01:31:36 PM,30.760,13089.0,,,,,
271,06/29/23 01:36:36 PM,31.064,16533.4,,,,,
272,06/29/23 01:41:36 PM,31.064,12400.1,,,,,
273,06/29/23 01:46:36 PM,31.064,13089.0,,,,,
274,06/29/23 01:51:36 PM,30.760,9644.5,,,,,
275,06/29/23 01:56:36 PM,30.659,10677.8,,,,,
276,06/29/23 02:01:36 PM,30.760,8266.7,,,,,
277,06/29/23 02:06:36 PM,30.558,4650.0,,,,,
278,06/29/23 02:11:36 PM,30.457,4822.3,,,,,
279,06/29/23 02:16:36 PM,30.356,3616.7,,,,,
280,06/29/23 02:21:36 PM,30.457,3444.5,,,,,
281,06/29/23 02:26:36 PM,30.457,2927.8,,,,,
282,06/29/23 02:31:36 PM,30.255,2497.2,,,,,
283,06/29/23 02:36:36 PM,30.356,3272.2,,,,,
284,06/29/23 02:41:36 PM,30.457,4477.8,,,,,
285,06/29/23 02:46:36 PM,30.356,2927.8,,,,,
286,06/29/23 02:51:36 PM,30.356,3616.7,,,,,
287,06/29/23 02:56:36 PM,30.356,1894.5,,,,,
288,06/29/23 03:01:36 PM,30.356,4650.0,,,,,
289,06/29/23 03:06:36 PM,30.356,2238.9,,,,,
290,06/29/23 03:11:36 PM,30.356,2755.6,,,,,
291,06/29/23 03:16:36 PM,30.255,2238.9,,,,,
292,06/29/23 03:21:36 PM,30.356,2411.1,,,,,
293,06/29/23 03:26:36 PM,30.255,1108.7,,,,,
294,06/29/23 03:31:36 PM,30.255,1377.8,,,,,
295,06/29/23 03:36:36 PM,30.255,1377.8,,,,,
296,06/29/23 03:41:36 PM,30.255,1001.0,,,,,
297,06/29/23 03:46:36 PM,30.154,775.0,,,,,
298,06/29/23 03:51:36 PM,30.255,484.4,,,,,
299,06/29/23 03:56:36 PM,30.154,215.3,,,,,
300,06/29/23 04:01:36 PM,30.154,172.2,,,,,
301,06/29/23 04:06:36 PM,30.255,204.5,,,,,
302,06/29/23 04:11:36 PM,30.154,226.0,,,,,
303,06/29/23 04:16:36 PM,30.255,344.4,,,,,
304,06/29/23 04:21:36 PM,30.255,624.3,,,,,
305,06/29/23 04:26:36 PM,30.154,495.1,,,,,
306,06/29/23 04:31:36 PM,30.255,333.7,,,,,
307,06/29/23 04:36:36 PM,30.255,258.3,,,,,
308,06/29/23 04:41:36 PM,30.154,366.0,,,,,
309,06/29/23 04:46:36 PM,30.255,150.7,,,,,
310,06/29/23 04:51:36 PM,30.255,193.8,,,,,
311,06/29/23 04:56:36 PM,30.255,226.0,,,,,
312,06/29/23 05:01:36 PM,30.255,183.0,,,,,
313,06/29/23 05:06:36 PM,30.154,96.9,,,,,
314,06/29/23 05:11:36 PM,30.255,150.7,,,,,
315,06/29/23 05:16:36 PM,30.154,75.3,,,,,
316,06/29/23 05:21:36 PM,30.154,86.1,,,,,
317,06/29/23 05:26:36 PM,30.154,75.3,,,,,
318,06/29/23 05:31:36 PM,30.154,75.3,,,,,
319,06/29/23 05:36:36 PM,30.154,96.9,,,,,
320,06/29/23 05:41:36 PM,30.154,107.6,,,,,
321,06/29/23 05:46:36 PM,30.154,107.6,,,,,
322,06/29/23 05:51:36 PM,30.154,129.2,,,,,
323,06/29/23 05:56:36 PM,30.154,118.4,,,,,
324,06/29/23 06:01:36 PM,30.154,118.4,,,,,
325,06/29/23 06:06:36 PM,30.054,118.4,,,,,
326,06/29/23 06:11:36 PM,30.154,118.4,,,,,
327,06/29/23 06:16:36 PM,30.054,118.4,,,,,
328,06/29/23 06:21:36 PM,30.054,118.4,,,,,
329,06/29/23 06:26:36 PM,30.154,129.2,,,,,
330,06/29/23 06:31:36 PM,30.054,107.6,,,,,
331,06/29/23 06:36:36 PM,30.154,96.9,,,,,
332,06/29/23 06:41:36 PM,30.054,86.1,,,,,
333,06/29/23 06:46:36 PM,30.154,75.3,,,,,
334,06/29/23 06:51:36 PM,30.154,64.6,,,,,
335,06/29/23 06:56:36 PM,30.154,53.8,,,,,
336,06/29/23 07:01:36 PM,30.154,53.8,,,,,
337,06/29/23 07:06:36 PM,30.154,53.8,,,,,
338,06/29/23 07:11:36 PM,30.154,53.8,,,,,
339,06/29/23 07:16:36 PM,30.154,53.8,,,,,
340,06/29/23 07:21:36 PM,30.154,53.8,,,,,
341,06/29/23 07:26:36 PM,30.154,64.6,,,,,
342,06/29/23 07:31:36 PM,30.154,75.3,,,,,
343,06/29/23 07:36:36 PM,30.154,75.3,,,,,
344,06/29/23 07:41:36 PM,30.154,64.6,,,,,
345,06/29/23 07:46:36 PM,30.154,64.6,,,,,
346,06/29/23 07:51:36 PM,30.154,53.8,,,,,
347,06/29/23 07:56:36 PM,30.154,43.1,,,,,
348,06/29/23 08:01:36 PM,30.154,32.3,,,,,
349,06/29/23 08:06:36 PM,30.154,43.1,,,,,
350,06/29/23 08:11:36 PM,30.154,43.1,,,,,
351,06/29/23 08:16:36 PM,30.154,64.6,,,,,
352,06/29/23 08:21:36 PM,30.154,86.1,,,,,
353,06/29/23 08:26:36 PM,30.154,32.3,,,,,
354,06/29/23 08:31:36 PM,30.154,53.8,,,,,
355,06/29/23 08:36:36 PM,30.154,21.5,,,,,
356,06/29/23 08:41:36 PM,30.154,0.0,,,,,
357,06/29/23 08:46:36 PM,30.154,0.0,,,,,
358,06/29/23 08:51:36 PM,30.154,0.0,,,,,
359,06/29/23 08:56:36 PM,30.154,0.0,,,,,
360,06/29/23 09:01:36 PM,30.154,0.0,,,,,
361,06/29/23 09:06:36 PM,30.154,0.0,,,,,
362,06/29/23 09:11:36 PM,30.154,0.0,,,,,
363,06/29/23 09:16:36 PM,30.154,0.0,,,,,
364,06/29/23 09:21:36 PM,30.154,0.0,,,,,
365,06/29/23 09:26:36 PM,30.154,0.0,,,,,
366,06/29/23 09:31:36 PM,30.154,0.0,,,,,
367,06/29/23 09:36:36 PM,30.154,0.0,,,,,
368,06/29/23 09:41:36 PM,30.154,0.0,,,,,
369,06/29/23 09:46:36 PM,30.154,0.0,,,,,
370,06/29/23 09:51:36 PM,30.154,0.0,,,,,
371,06/29/23 09:56:36 PM,30.154,0.0,,,,,
372,06/29/23 10:01:36 PM,30.154,0.0,,,,,
373,06/29/23 10:06:36 PM,30.154,0.0,,,,,
374,06/29/23 10:11:36 PM,30.154,0.0,,,,,
375,06/29/23 10:16:36 PM,30.154,0.0,,,,,
376,06/29/23 10:21:36 PM,30.154,0.0,,,,,
377,06/29/23 10:26:36 PM,30.154,0.0,,,,,
378,06/29/23 10:31:36 PM,30.154,0.0,,,,,
379,06/29/23 10:36:36 PM,30.154,0.0,,,,,
380,06/29/23 10:41:36 PM,30.154,0.0,,,,,
381,06/29/23 10:46:36 PM,30.154,0.0,,,,,
382,06/29/23 10:51:36 PM,30.154,0.0,,,,,
383,06/29/23 10:56:36 PM,30.154,0.0,,,,,
384,06/29/23 11:01:36 PM,30.154,0.0,,,,,
385,06/29/23 11:06:36 PM,30.154,0.0,,,,,
386,06/29/23 11:11:36 PM,30.154,0.0,,,,,
387,06/29/23 11:16:36 PM,30.154,0.0,,,,,
388,06/29/23 11:21:36 PM,30.154,0.0,,,,,
389,06/29/23 11:26:36 PM,30.255,0.0,,,,,
390,06/29/23 11:31:36 PM,30.154,0.0,,,,,
391,06/29/23 11:36:36 PM,30.255,0.0,,,,,
392,06/29/23 11:41:36 PM,30.154,0.0,,,,,
393,06/29/23 11:46:36 PM,30.154,0.0,,,,,
394,06/29/23 11:51:36 PM,30.255,0.0,,,,,
395,06/29/23 11:56:36 PM,30.154,0.0,,,,,
396,06/30/23 12:01:36 AM,30.154,0.0,,,,,
397,06/30/23 12:06:36 AM,30.255,0.0,,,,,
398,06/30/23 12:11:36 AM,30.154,0.0,,,,,
399,06/30/23 12:16:36 AM,30.255,0.0,,,,,
400,06/30/23 12:21:36 AM,30.154,0.0,,,,,
401,06/30/23 12:26:36 AM,30.154,0.0,,,,,
402,06/30/23 12:31:36 AM,30.255,0.0,,,,,
403,06/30/23 12:36:36 AM,30.154,0.0,,,,,
404,06/30/23 12:41:36 AM,30.255,0.0,,,,,
405,06/30/23 12:46:36 AM,30.255,0.0,,,,,
406,06/30/23 12:51:36 AM,30.154,0.0,,,,,
407,06/30/23 12:56:36 AM,30.255,0.0,,,,,
408,06/30/23 01:01:36 AM,30.154,0.0,,,,,
409,06/30/23 01:06:36 AM,30.154,0.0,,,,,
410,06/30/23 01:11:36 AM,30.255,0.0,,,,,
411,06/30/23 01:16:36 AM,30.154,0.0,,,,,
412,06/30/23 01:21:36 AM,30.255,0.0,,,,,
413,06/30/23 01:26:36 AM,30.255,0.0,,,,,
414,06/30/23 01:31:36 AM,30.154,0.0,,,,,
415,06/30/23 01:36:36 AM,30.255,0.0,,,,,
416,06/30/23 01:41:36 AM,30.154,0.0,,,,,
417,06/30/23 01:46:36 AM,30.154,0.0,,,,,
418,06/30/23 01:51:36 AM,30.255,0.0,,,,,
419,06/30/23 01:56:36 AM,30.154,0.0,,,,,
420,06/30/23 02:01:36 AM,30.154,0.0,,,,,
421,06/30/23 02:06:36 AM,30.255,0.0,,,,,
422,06/30/23 02:11:36 AM,30.154,0.0,,,,,
423,06/30/23 02:16:36 AM,30.255,0.0,,,,,
424,06/30/23 02:21:36 AM,30.154,0.0,,,,,
425,06/30/23 02:26:36 AM,30.154,0.0,,,,,
426,06/30/23 02:31:36 AM,30.255,0.0,,,,,
427,06/30/23 02:36:36 AM,30.154,0.0,,,,,
428,06/30/23 02:41:36 AM,30.255,0.0,,,,,
429,06/30/23 02:46:36 AM,30.255,0.0,,,,,
430,06/30/23 02:51:36 AM,30.154,0.0,,,,,
431,06/30/23 02:56:36 AM,30.255,0.0,,,,,
432,06/30/23 03:01:36 AM,30.255,0.0,,,,,
433,06/30/23 03:06:36 AM,30.154,0.0,,,,,
434,06/30/23 03:11:36 AM,30.255,0.0,,,,,
435,06/30/23 03:16:36 AM,30.154,0.0,,,,,
436,06/30/23 03:21:36 AM,30.154,0.0,,,,,
437,06/30/23 03:26:36 AM,30.255,0.0,,,,,
438,06/30/23 03:31:36 AM,30.154,0.0,,,,,
439,06/30/23 03:36:36 AM,30.255,0.0,,,,,
440,06/30/23 03:41:36 AM,30.255,0.0,,,,,
441,06/30/23 03:46:36 AM,30.154,0.0,,,,,
442,06/30/23 03:51:36 AM,30.255,0.0,,,,,
443,06/30/23 03:56:36 AM,30.154,0.0,,,,,
444,06/30/23 04:01:36 AM,30.154,0.0,,,,,
445,06/30/23 04:06:36 AM,30.255,0.0,,,,,
446,06/30/23 04:11:36 AM,30.154,0.0,,,,,
447,06/30/23 04:16:36 AM,30.255,0.0,,,,,
448,06/30/23 04:21:36 AM,30.255,0.0,,,,,
449,06/30/23 04:26:36 AM,30.154,0.0,,,,,
