"Plot Title: HOBO15"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058707, SEN S/N: 1058707)","Intensity, Lux (LGR S/N: 1058707, SEN S/N: 1058707)","Started (LGR S/N: 1058707)","Coupler Attached (LGR S/N: 1058707)","Host Connected (LGR S/N: 1058707)","Stopped (LGR S/N: 1058707)","End Of File (LGR S/N: 1058707)"
441,06/28/23 03:40:00 AM,25.708,0.0,,,,,
442,06/28/23 03:45:00 AM,25.708,0.0,,,,,
443,06/28/23 03:50:00 AM,25.708,0.0,,,,,
444,06/28/23 03:55:00 AM,25.708,0.0,,,,,
445,06/28/23 04:00:00 AM,25.708,0.0,,,,,
446,06/28/23 04:05:00 AM,25.708,0.0,,,,,
447,06/28/23 04:10:00 AM,25.708,0.0,,,,,
448,06/28/23 04:15:00 AM,25.708,0.0,,,,,
449,06/28/23 04:20:00 AM,25.708,0.0,,,,,
450,06/28/23 04:25:00 AM,25.610,0.0,,,,,
451,06/28/23 04:30:00 AM,25.610,0.0,,,,,
452,06/28/23 04:35:00 AM,25.610,0.0,,,,,
453,06/28/23 04:40:00 AM,25.610,0.0,,,,,
454,06/28/23 04:45:00 AM,25.610,0.0,,,,,
455,06/28/23 04:50:00 AM,25.610,0.0,,,,,
456,06/28/23 04:55:00 AM,25.513,0.0,,,,,
457,06/28/23 05:00:00 AM,25.513,0.0,,,,,
458,06/28/23 05:05:00 AM,25.513,0.0,,,,,
459,06/28/23 05:10:00 AM,25.416,0.0,,,,,
460,06/28/23 05:15:00 AM,25.416,0.0,,,,,
461,06/28/23 05:20:00 AM,25.513,0.0,,,,,
462,06/28/23 05:25:00 AM,25.513,0.0,,,,,
463,06/28/23 05:30:00 AM,25.416,0.0,,,,,
464,06/28/23 05:35:00 AM,25.416,0.0,,,,,
465,06/28/23 05:40:00 AM,25.319,0.0,,,,,
466,06/28/23 05:45:00 AM,25.416,0.0,,,,,
467,06/28/23 05:50:00 AM,25.416,0.0,,,,,
468,06/28/23 05:55:00 AM,25.513,0.0,,,,,
469,06/28/23 06:00:00 AM,25.513,0.0,,,,,
470,06/28/23 06:05:00 AM,25.513,53.8,,,,,
471,06/28/23 06:10:00 AM,25.513,150.7,,,,,
472,06/28/23 06:15:00 AM,25.513,279.9,,,,,
473,06/28/23 06:20:00 AM,25.416,462.9,,,,,
474,06/28/23 06:25:00 AM,25.513,731.9,,,,,
475,06/28/23 06:30:00 AM,25.513,968.8,,,,,
476,06/28/23 06:35:00 AM,25.610,1313.2,,,,,
477,06/28/23 06:40:00 AM,25.708,1722.2,,,,,
478,06/28/23 06:45:00 AM,25.708,1980.6,,,,,
479,06/28/23 06:50:00 AM,25.805,2755.6,,,,,
480,06/28/23 06:55:00 AM,26.000,3961.1,,,,,
481,06/28/23 07:00:00 AM,26.195,3616.7,,,,,
482,06/28/23 07:05:00 AM,26.292,5166.7,,,,,
483,06/28/23 07:10:00 AM,26.488,5166.7,,,,,
484,06/28/23 07:15:00 AM,26.488,6200.0,,,,,
485,06/28/23 07:20:00 AM,26.585,6200.0,,,,,
486,06/28/23 07:25:00 AM,26.585,5166.7,,,,,
487,06/28/23 07:30:00 AM,26.585,5166.7,,,,,
488,06/28/23 07:35:00 AM,26.683,5166.7,,,,,
489,06/28/23 07:40:00 AM,26.781,7233.4,,,,,
490,06/28/23 07:45:00 AM,26.683,6544.5,,,,,
491,06/28/23 07:50:00 AM,26.781,7577.8,,,,,
492,06/28/23 07:55:00 AM,26.977,9300.1,,,,,
493,06/28/23 08:00:00 AM,27.075,9644.5,,,,,
494,06/28/23 08:05:00 AM,27.370,11022.3,,,,,
495,06/28/23 08:10:00 AM,27.665,11711.2,,,,,
496,06/28/23 08:15:00 AM,28.060,14466.8,,,,,
497,06/28/23 08:20:00 AM,28.655,18600.1,,,,,
498,06/28/23 08:25:00 AM,29.053,19289.0,,,,,
499,06/28/23 08:30:00 AM,29.452,22044.6,,,,,
500,06/28/23 08:35:00 AM,30.255,28933.5,,,,,
501,06/28/23 08:40:00 AM,31.268,35822.5,,,,,
502,06/28/23 08:45:00 AM,32.086,38578.0,,,,,
503,06/28/23 08:50:00 AM,31.880,26178.0,,,,,
504,06/28/23 08:55:00 AM,32.291,41333.6,,,,,
505,06/28/23 09:00:00 AM,33.326,49600.3,,,,,
506,06/28/23 09:05:00 AM,33.535,44089.2,,,,,
507,06/28/23 09:10:00 AM,33.535,38578.0,,,,,
508,06/28/23 09:15:00 AM,33.535,38578.0,,,,,
509,06/28/23 09:20:00 AM,33.535,38578.0,,,,,
510,06/28/23 09:25:00 AM,32.394,6200.0,,,,,
511,06/28/23 09:30:00 AM,30.760,4822.3,,,,,
512,06/28/23 09:35:00 AM,28.357,1463.9,,,,,
513,06/28/23 09:40:00 AM,25.319,602.8,,,,,
514,06/28/23 09:45:00 AM,23.196,118.4,,,,,
515,06/28/23 09:50:00 AM,22.333,107.6,,,,,
516,06/28/23 09:55:00 AM,21.855,96.9,,,,,
517,06/28/23 10:00:00 AM,21.951,236.8,,,,,
518,06/28/23 10:05:00 AM,21.855,688.9,,,,,
519,06/28/23 10:10:00 AM,21.760,839.6,,,,,
520,06/28/23 10:15:00 AM,21.569,409.0,,,,,
521,06/28/23 10:20:00 AM,21.760,387.5,,,,,
522,06/28/23 10:24:26 AM,,,,Logged,Logged,,
523,06/28/23 10:24:36 AM,,,,,,Logged,Logged
