"Plot Title: HOBO4_bioresort_23A"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10720820, SEN S/N: 10720820)","Intensity, Lux (LGR S/N: 10720820, SEN S/N: 10720820)","Host Connected (LGR S/N: 10720820)","Coupler Attached (LGR S/N: 10720820)","Coupler Detached (LGR S/N: 10720820)","Stopped (LGR S/N: 10720820)","End Of File (LGR S/N: 10720820)"
64,06/26/23 08:00:00 PM,29.452,958.0,,,,,
65,06/26/23 08:05:00 PM,29.352,796.5,,,,,
66,06/26/23 08:10:00 PM,29.352,656.6,,,,,
67,06/26/23 08:15:00 PM,29.352,505.9,,,,,
68,06/26/23 08:20:00 PM,29.252,355.2,,,,,
69,06/26/23 08:25:00 PM,29.252,215.3,,,,,
70,06/26/23 08:30:00 PM,29.252,129.2,,,,,
71,06/26/23 08:35:00 PM,29.152,75.3,,,,,
72,06/26/23 08:40:00 PM,29.152,21.5,,,,,
73,06/26/23 08:45:00 PM,29.152,0.0,,,,,
74,06/26/23 08:50:00 PM,29.053,0.0,,,,,
75,06/26/23 08:55:00 PM,29.053,0.0,,,,,
76,06/26/23 09:00:00 PM,28.953,0.0,,,,,
77,06/26/23 09:05:00 PM,28.953,0.0,,,,,
78,06/26/23 09:10:00 PM,28.953,0.0,,,,,
79,06/26/23 09:15:00 PM,28.953,0.0,,,,,
80,06/26/23 09:20:00 PM,28.953,0.0,,,,,
81,06/26/23 09:25:00 PM,28.853,0.0,,,,,
82,06/26/23 09:30:00 PM,28.853,0.0,,,,,
83,06/26/23 09:35:00 PM,28.853,0.0,,,,,
84,06/26/23 09:40:00 PM,28.754,0.0,,,,,
85,06/26/23 09:45:00 PM,28.754,0.0,,,,,
86,06/26/23 09:50:00 PM,28.754,0.0,,,,,
87,06/26/23 09:55:00 PM,28.655,0.0,,,,,
88,06/26/23 10:00:00 PM,28.655,0.0,,,,,
89,06/26/23 10:05:00 PM,28.655,0.0,,,,,
90,06/26/23 10:10:00 PM,28.655,0.0,,,,,
91,06/26/23 10:15:00 PM,28.555,0.0,,,,,
92,06/26/23 10:20:00 PM,28.555,0.0,,,,,
93,06/26/23 10:25:00 PM,28.555,0.0,,,,,
94,06/26/23 10:30:00 PM,28.555,0.0,,,,,
95,06/26/23 10:35:00 PM,28.456,0.0,,,,,
96,06/26/23 10:40:00 PM,28.456,0.0,,,,,
97,06/26/23 10:45:00 PM,28.456,0.0,,,,,
98,06/26/23 10:50:00 PM,28.357,0.0,,,,,
99,06/26/23 10:55:00 PM,28.357,0.0,,,,,
100,06/26/23 11:00:00 PM,28.357,0.0,,,,,
101,06/26/23 11:05:00 PM,28.357,0.0,,,,,
102,06/26/23 11:10:00 PM,28.357,0.0,,,,,
103,06/26/23 11:15:00 PM,28.258,0.0,,,,,
104,06/26/23 11:20:00 PM,28.258,0.0,,,,,
105,06/26/23 11:25:00 PM,28.258,0.0,,,,,
106,06/26/23 11:30:00 PM,28.258,0.0,,,,,
107,06/26/23 11:35:00 PM,28.159,0.0,,,,,
108,06/26/23 11:40:00 PM,28.159,0.0,,,,,
109,06/26/23 11:45:00 PM,28.159,0.0,,,,,
110,06/26/23 11:50:00 PM,28.159,0.0,,,,,
111,06/26/23 11:55:00 PM,28.159,0.0,,,,,
112,06/27/23 12:00:00 AM,28.060,0.0,,,,,
113,06/27/23 12:05:00 AM,28.060,0.0,,,,,
114,06/27/23 12:10:00 AM,28.060,0.0,,,,,
115,06/27/23 12:15:00 AM,28.060,0.0,,,,,
116,06/27/23 12:20:00 AM,28.060,0.0,,,,,
117,06/27/23 12:25:00 AM,27.961,0.0,,,,,
118,06/27/23 12:30:00 AM,27.961,0.0,,,,,
119,06/27/23 12:35:00 AM,27.961,0.0,,,,,
120,06/27/23 12:40:00 AM,27.961,0.0,,,,,
121,06/27/23 12:45:00 AM,27.862,0.0,,,,,
122,06/27/23 12:50:00 AM,27.862,0.0,,,,,
123,06/27/23 12:55:00 AM,27.862,0.0,,,,,
124,06/27/23 01:00:00 AM,27.862,0.0,,,,,
125,06/27/23 01:05:00 AM,27.862,0.0,,,,,
126,06/27/23 01:10:00 AM,27.862,0.0,,,,,
127,06/27/23 01:15:00 AM,27.862,0.0,,,,,
128,06/27/23 01:20:00 AM,27.764,0.0,,,,,
129,06/27/23 01:25:00 AM,27.764,0.0,,,,,
130,06/27/23 01:30:00 AM,27.764,0.0,,,,,
131,06/27/23 01:35:00 AM,27.764,0.0,,,,,
132,06/27/23 01:40:00 AM,27.764,0.0,,,,,
133,06/27/23 01:45:00 AM,27.764,0.0,,,,,
134,06/27/23 01:50:00 AM,27.764,0.0,,,,,
135,06/27/23 01:55:00 AM,27.665,0.0,,,,,
136,06/27/23 02:00:00 AM,27.665,0.0,,,,,
137,06/27/23 02:05:00 AM,27.665,0.0,,,,,
138,06/27/23 02:10:00 AM,27.665,0.0,,,,,
139,06/27/23 02:15:00 AM,27.665,0.0,,,,,
140,06/27/23 02:20:00 AM,27.665,0.0,,,,,
141,06/27/23 02:25:00 AM,27.567,0.0,,,,,
142,06/27/23 02:30:00 AM,27.567,0.0,,,,,
143,06/27/23 02:35:00 AM,27.567,0.0,,,,,
144,06/27/23 02:40:00 AM,27.567,0.0,,,,,
145,06/27/23 02:45:00 AM,27.567,0.0,,,,,
146,06/27/23 02:50:00 AM,27.468,0.0,,,,,
147,06/27/23 02:55:00 AM,27.468,0.0,,,,,
148,06/27/23 03:00:00 AM,27.468,0.0,,,,,
149,06/27/23 03:05:00 AM,27.468,0.0,,,,,
150,06/27/23 03:10:00 AM,27.468,0.0,,,,,
151,06/27/23 03:15:00 AM,27.468,0.0,,,,,
152,06/27/23 03:20:00 AM,27.468,0.0,,,,,
153,06/27/23 03:25:00 AM,27.370,0.0,,,,,
154,06/27/23 03:30:00 AM,27.370,0.0,,,,,
155,06/27/23 03:35:00 AM,27.370,0.0,,,,,
156,06/27/23 03:40:00 AM,27.370,0.0,,,,,
157,06/27/23 03:45:00 AM,27.370,0.0,,,,,
158,06/27/23 03:50:00 AM,27.370,0.0,,,,,
159,06/27/23 03:55:00 AM,27.370,0.0,,,,,
160,06/27/23 04:00:00 AM,27.370,0.0,,,,,
161,06/27/23 04:05:00 AM,27.272,0.0,,,,,
162,06/27/23 04:10:00 AM,27.272,0.0,,,,,
163,06/27/23 04:15:00 AM,27.272,0.0,,,,,
164,06/27/23 04:20:00 AM,27.272,0.0,,,,,
165,06/27/23 04:25:00 AM,27.272,0.0,,,,,
166,06/27/23 04:30:00 AM,27.272,0.0,,,,,
167,06/27/23 04:35:00 AM,27.173,0.0,,,,,
168,06/27/23 04:40:00 AM,27.173,0.0,,,,,
169,06/27/23 04:45:00 AM,27.173,0.0,,,,,
170,06/27/23 04:50:00 AM,27.173,0.0,,,,,
171,06/27/23 04:55:00 AM,27.173,0.0,,,,,
172,06/27/23 05:00:00 AM,27.173,0.0,,,,,
173,06/27/23 05:05:00 AM,27.173,0.0,,,,,
174,06/27/23 05:10:00 AM,27.173,0.0,,,,,
175,06/27/23 05:15:00 AM,27.075,0.0,,,,,
176,06/27/23 05:20:00 AM,27.075,0.0,,,,,
177,06/27/23 05:25:00 AM,27.075,0.0,,,,,
178,06/27/23 05:30:00 AM,27.075,0.0,,,,,
179,06/27/23 05:35:00 AM,27.075,0.0,,,,,
180,06/27/23 05:40:00 AM,27.075,0.0,,,,,
181,06/27/23 05:45:00 AM,27.075,0.0,,,,,
182,06/27/23 05:50:00 AM,27.075,0.0,,,,,
183,06/27/23 05:55:00 AM,27.075,0.0,,,,,
184,06/27/23 06:00:00 AM,26.977,21.5,,,,,
185,06/27/23 06:05:00 AM,26.977,64.6,,,,,
186,06/27/23 06:10:00 AM,26.977,118.4,,,,,
187,06/27/23 06:15:00 AM,26.977,204.5,,,,,
188,06/27/23 06:20:00 AM,26.977,322.9,,,,,
189,06/27/23 06:25:00 AM,26.977,452.1,,,,,
190,06/27/23 06:30:00 AM,26.977,602.8,,,,,
191,06/27/23 06:35:00 AM,26.977,764.2,,,,,
192,06/27/23 06:40:00 AM,26.977,1001.0,,,,,
193,06/27/23 06:45:00 AM,26.977,1097.9,,,,,
194,06/27/23 06:50:00 AM,26.977,1216.3,,,,,
195,06/27/23 06:55:00 AM,26.977,1377.8,,,,,
196,06/27/23 07:00:00 AM,26.977,1216.3,,,,,
197,06/27/23 07:05:00 AM,26.977,1259.4,,,,,
198,06/27/23 07:10:00 AM,26.977,1334.7,,,,,
199,06/27/23 07:15:00 AM,26.977,1463.9,,,,,
200,06/27/23 07:20:00 AM,26.977,1550.0,,,,,
201,06/27/23 07:25:00 AM,26.977,1980.6,,,,,
202,06/27/23 07:30:00 AM,26.977,2238.9,,,,,
203,06/27/23 07:35:00 AM,26.977,3100.0,,,,,
204,06/27/23 07:40:00 AM,26.977,3100.0,,,,,
205,06/27/23 07:45:00 AM,27.075,3100.0,,,,,
206,06/27/23 07:50:00 AM,27.075,4133.4,,,,,
207,06/27/23 07:55:00 AM,27.075,4994.5,,,,,
208,06/27/23 08:00:00 AM,27.173,5511.1,,,,,
209,06/27/23 08:05:00 AM,27.173,5511.1,,,,,
210,06/27/23 08:10:00 AM,27.272,6544.5,,,,,
211,06/27/23 08:15:00 AM,27.272,7233.4,,,,,
212,06/27/23 08:20:00 AM,27.370,7577.8,,,,,
213,06/27/23 08:25:00 AM,27.370,11711.2,,,,,
214,06/27/23 08:30:00 AM,27.567,23422.4,,,,,
215,06/27/23 08:35:00 AM,28.060,30311.3,,,,,
216,06/27/23 08:40:00 AM,28.357,33066.9,,,,,
217,06/27/23 08:45:00 AM,28.456,33066.9,,,,,
218,06/27/23 08:50:00 AM,28.060,14466.8,,,,,
219,06/27/23 08:55:00 AM,28.555,39955.8,,,,,
220,06/27/23 09:00:00 AM,28.953,39955.8,,,,,
221,06/27/23 09:05:00 AM,29.152,44089.2,,,,,
222,06/27/23 09:10:00 AM,29.252,46844.8,,,,,
223,06/27/23 09:15:00 AM,29.252,41333.6,,,,,
224,06/27/23 09:20:00 AM,29.352,49600.3,,,,,
225,06/27/23 09:25:00 AM,29.452,52355.9,,,,,
226,06/27/23 09:30:00 AM,29.552,55111.5,,,,,
227,06/27/23 09:35:00 AM,29.652,60622.6,,,,,
228,06/27/23 09:40:00 AM,29.853,60622.6,,,,,
229,06/27/23 09:45:00 AM,29.953,66133.8,,,,,
230,06/27/23 09:50:00 AM,29.953,44089.2,,,,,
231,06/27/23 09:55:00 AM,29.352,23422.4,,,,,
232,06/27/23 10:00:00 AM,29.152,37200.2,,,,,
233,06/27/23 10:05:00 AM,29.452,44089.2,,,,,
234,06/27/23 10:10:00 AM,29.652,46844.8,,,,,
235,06/27/23 10:15:00 AM,29.652,44089.2,,,,,
236,06/27/23 10:20:00 AM,29.552,49600.3,,,,,
237,06/27/23 10:25:00 AM,29.552,33066.9,,,,,
238,06/27/23 10:30:00 AM,29.652,38578.0,,,,,
239,06/27/23 10:35:00 AM,29.953,39955.8,,,,,
240,06/27/23 10:40:00 AM,30.054,49600.3,,,,,
241,06/27/23 10:45:00 AM,30.154,49600.3,,,,,
242,06/27/23 10:50:00 AM,30.255,46844.8,,,,,
243,06/27/23 10:55:00 AM,30.356,49600.3,,,,,
244,06/27/23 11:00:00 AM,30.356,44089.2,,,,,
245,06/27/23 11:05:00 AM,30.457,46844.8,,,,,
246,06/27/23 11:10:00 AM,30.558,46844.8,,,,,
247,06/27/23 11:15:00 AM,30.659,52355.9,,,,,
248,06/27/23 11:20:00 AM,30.659,49600.3,,,,,
249,06/27/23 11:25:00 AM,30.659,46844.8,,,,,
250,06/27/23 11:30:00 AM,30.760,49600.3,,,,,
251,06/27/23 11:35:00 AM,30.862,49600.3,,,,,
252,06/27/23 11:40:00 AM,30.862,52355.9,,,,,
253,06/27/23 11:45:00 AM,30.963,52355.9,,,,,
254,06/27/23 11:50:00 AM,31.064,52355.9,,,,,
255,06/27/23 11:55:00 AM,31.166,55111.5,,,,,
256,06/27/23 12:00:00 PM,31.268,55111.5,,,,,
257,06/27/23 12:05:00 PM,31.268,57867.0,,,,,
258,06/27/23 12:10:00 PM,31.268,52355.9,,,,,
259,06/27/23 12:15:00 PM,31.268,44089.2,,,,,
260,06/27/23 12:20:00 PM,31.370,57867.0,,,,,
261,06/27/23 12:25:00 PM,31.676,68889.3,,,,,
262,06/27/23 12:30:00 PM,31.778,71644.9,,,,,
263,06/27/23 12:35:00 PM,31.880,68889.3,,,,,
264,06/27/23 12:40:00 PM,31.983,71644.9,,,,,
265,06/27/23 12:45:00 PM,32.086,71644.9,,,,,
266,06/27/23 12:50:00 PM,32.188,74400.5,,,,,
267,06/27/23 12:55:00 PM,32.188,71644.9,,,,,
268,06/27/23 01:00:00 PM,32.291,74400.5,,,,,
269,06/27/23 01:05:00 PM,32.394,71644.9,,,,,
270,06/27/23 01:10:00 PM,32.394,77156.1,,,,,
271,06/27/23 01:15:00 PM,32.394,74400.5,,,,,
272,06/27/23 01:20:00 PM,32.497,74400.5,,,,,
273,06/27/23 01:25:00 PM,32.497,71644.9,,,,,
274,06/27/23 01:30:00 PM,32.497,71644.9,,,,,
275,06/27/23 01:35:00 PM,32.600,68889.3,,,,,
276,06/27/23 01:40:00 PM,32.600,68889.3,,,,,
277,06/27/23 01:45:00 PM,32.600,66133.8,,,,,
278,06/27/23 01:50:00 PM,32.497,57867.0,,,,,
279,06/27/23 01:55:00 PM,32.394,46844.8,,,,,
280,06/27/23 02:00:00 PM,32.188,38578.0,,,,,
281,06/27/23 02:05:00 PM,32.291,55111.5,,,,,
282,06/27/23 02:10:00 PM,32.600,63378.2,,,,,
283,06/27/23 02:15:00 PM,32.704,66133.8,,,,,
284,06/27/23 02:20:00 PM,32.807,44089.2,,,,,
285,06/27/23 02:25:00 PM,32.807,63378.2,,,,,
286,06/27/23 02:30:00 PM,32.704,52355.9,,,,,
287,06/27/23 02:35:00 PM,32.497,37200.2,,,,,
288,06/27/23 02:40:00 PM,32.394,34444.7,,,,,
289,06/27/23 02:45:00 PM,32.394,35822.5,,,,,
290,06/27/23 02:50:00 PM,32.497,46844.8,,,,,
291,06/27/23 02:55:00 PM,32.807,44089.2,,,,,
292,06/27/23 03:00:00 PM,33.118,63378.2,,,,,
293,06/27/23 03:05:00 PM,33.222,66133.8,,,,,
294,06/27/23 03:10:00 PM,33.326,66133.8,,,,,
295,06/27/23 03:15:00 PM,33.326,66133.8,,,,,
296,06/27/23 03:20:00 PM,33.326,60622.6,,,,,
297,06/27/23 03:25:00 PM,33.430,63378.2,,,,,
298,06/27/23 03:30:00 PM,33.430,60622.6,,,,,
299,06/27/23 03:35:00 PM,33.326,60622.6,,,,,
300,06/27/23 03:40:00 PM,33.014,46844.8,,,,,
301,06/27/23 03:45:00 PM,33.118,52355.9,,,,,
302,06/27/23 03:50:00 PM,33.222,55111.5,,,,,
303,06/27/23 03:55:00 PM,33.326,55111.5,,,,,
304,06/27/23 04:00:00 PM,33.326,52355.9,,,,,
305,06/27/23 04:05:00 PM,33.222,49600.3,,,,,
306,06/27/23 04:10:00 PM,33.118,42711.4,,,,,
307,06/27/23 04:15:00 PM,33.014,37200.2,,,,,
308,06/27/23 04:20:00 PM,33.014,39955.8,,,,,
309,06/27/23 04:25:00 PM,33.118,44089.2,,,,,
310,06/27/23 04:30:00 PM,33.118,44089.2,,,,,
311,06/27/23 04:35:00 PM,33.014,41333.6,,,,,
312,06/27/23 04:40:00 PM,33.014,35822.5,,,,,
313,06/27/23 04:45:00 PM,32.807,31689.1,,,,,
314,06/27/23 04:50:00 PM,32.600,22044.6,,,,,
315,06/27/23 04:55:00 PM,32.911,37200.2,,,,,
316,06/27/23 05:00:00 PM,32.911,34444.7,,,,,
317,06/27/23 05:05:00 PM,32.807,33066.9,,,,,
318,06/27/23 05:10:00 PM,32.704,28933.5,,,,,
319,06/27/23 05:15:00 PM,32.704,26178.0,,,,,
320,06/27/23 05:20:00 PM,32.704,27555.7,,,,,
321,06/27/23 05:25:00 PM,32.394,24800.2,,,,,
322,06/27/23 05:30:00 PM,32.394,18600.1,,,,,
323,06/27/23 05:35:00 PM,32.394,28933.5,,,,,
324,06/27/23 05:40:00 PM,32.291,11711.2,,,,,
325,06/27/23 05:45:00 PM,32.188,15844.5,,,,,
326,06/27/23 05:50:00 PM,32.086,16533.4,,,,,
327,06/27/23 05:55:00 PM,32.086,7577.8,,,,,
328,06/27/23 06:00:00 PM,32.086,17911.2,,,,,
329,06/27/23 06:05:00 PM,32.086,17911.2,,,,,
330,06/27/23 06:10:00 PM,32.086,17222.3,,,,,
331,06/27/23 06:15:00 PM,31.880,15155.7,,,,,
332,06/27/23 06:20:00 PM,31.880,13089.0,,,,,
333,06/27/23 06:25:00 PM,31.778,11711.2,,,,,
334,06/27/23 06:30:00 PM,31.676,8611.2,,,,,
335,06/27/23 06:35:00 PM,31.472,10677.8,,,,,
336,06/27/23 06:40:00 PM,31.574,8611.2,,,,,
337,06/27/23 06:45:00 PM,31.472,8266.7,,,,,
338,06/27/23 06:50:00 PM,31.370,6200.0,,,,,
339,06/27/23 06:55:00 PM,31.370,6544.5,,,,,
340,06/27/23 07:00:00 PM,31.268,5166.7,,,,,
341,06/27/23 07:05:00 PM,31.166,2927.8,,,,,
342,06/27/23 07:10:00 PM,31.064,2325.0,,,,,
343,06/27/23 07:15:00 PM,31.064,3788.9,,,,,
344,06/27/23 07:20:00 PM,31.064,4133.4,,,,,
345,06/27/23 07:25:00 PM,30.963,2669.5,,,,,
346,06/27/23 07:30:00 PM,30.862,2325.0,,,,,
347,06/27/23 07:35:00 PM,30.760,1894.5,,,,,
348,06/27/23 07:40:00 PM,30.760,2238.9,,,,,
349,06/27/23 07:45:00 PM,30.659,1722.2,,,,,
350,06/27/23 07:50:00 PM,30.659,1001.0,,,,,
351,06/27/23 07:55:00 PM,30.558,721.2,,,,,
352,06/27/23 08:00:00 PM,30.558,549.0,,,,,
353,06/27/23 08:05:00 PM,30.457,505.9,,,,,
354,06/27/23 08:10:00 PM,30.457,441.3,,,,,
355,06/27/23 08:15:00 PM,30.356,279.9,,,,,
356,06/27/23 08:20:00 PM,30.356,204.5,,,,,
357,06/27/23 08:25:00 PM,30.255,139.9,,,,,
358,06/27/23 08:30:00 PM,30.255,86.1,,,,,
359,06/27/23 08:35:00 PM,30.154,43.1,,,,,
360,06/27/23 08:40:00 PM,30.154,21.5,,,,,
361,06/27/23 08:45:00 PM,30.154,0.0,,,,,
362,06/27/23 08:50:00 PM,30.054,0.0,,,,,
363,06/27/23 08:55:00 PM,30.054,0.0,,,,,
364,06/27/23 09:00:00 PM,29.953,0.0,,,,,
365,06/27/23 09:05:00 PM,29.953,0.0,,,,,
366,06/27/23 09:10:00 PM,29.853,0.0,,,,,
367,06/27/23 09:15:00 PM,29.853,0.0,,,,,
368,06/27/23 09:20:00 PM,29.853,0.0,,,,,
369,06/27/23 09:25:00 PM,29.752,0.0,,,,,
370,06/27/23 09:30:00 PM,29.752,0.0,,,,,
371,06/27/23 09:35:00 PM,29.752,0.0,,,,,
372,06/27/23 09:40:00 PM,29.652,0.0,,,,,
373,06/27/23 09:45:00 PM,29.652,0.0,,,,,
374,06/27/23 09:50:00 PM,29.652,0.0,,,,,
375,06/27/23 09:55:00 PM,29.552,0.0,,,,,
376,06/27/23 10:00:00 PM,29.552,0.0,,,,,
377,06/27/23 10:05:00 PM,29.552,0.0,,,,,
378,06/27/23 10:10:00 PM,29.452,0.0,,,,,
379,06/27/23 10:15:00 PM,29.452,0.0,,,,,
380,06/27/23 10:20:00 PM,29.452,0.0,,,,,
381,06/27/23 10:25:00 PM,29.352,0.0,,,,,
382,06/27/23 10:30:00 PM,29.352,0.0,,,,,
383,06/27/23 10:35:00 PM,29.252,0.0,,,,,
384,06/27/23 10:40:00 PM,29.252,0.0,,,,,
385,06/27/23 10:45:00 PM,29.252,0.0,,,,,
386,06/27/23 10:50:00 PM,29.152,0.0,,,,,
387,06/27/23 10:55:00 PM,29.152,0.0,,,,,
388,06/27/23 11:00:00 PM,29.152,0.0,,,,,
389,06/27/23 11:05:00 PM,29.053,0.0,,,,,
390,06/27/23 11:10:00 PM,29.053,0.0,,,,,
391,06/27/23 11:15:00 PM,29.053,0.0,,,,,
392,06/27/23 11:20:00 PM,28.953,0.0,,,,,
393,06/27/23 11:25:00 PM,28.953,0.0,,,,,
394,06/27/23 11:30:00 PM,28.853,0.0,,,,,
395,06/27/23 11:35:00 PM,28.853,0.0,,,,,
396,06/27/23 11:40:00 PM,28.853,0.0,,,,,
397,06/27/23 11:45:00 PM,28.853,0.0,,,,,
398,06/27/23 11:50:00 PM,28.754,0.0,,,,,
399,06/27/23 11:55:00 PM,28.754,0.0,,,,,
400,06/28/23 12:00:00 AM,28.754,0.0,,,,,
401,06/28/23 12:05:00 AM,28.655,0.0,,,,,
402,06/28/23 12:10:00 AM,28.655,0.0,,,,,
403,06/28/23 12:15:00 AM,28.655,0.0,,,,,
404,06/28/23 12:20:00 AM,28.555,0.0,,,,,
405,06/28/23 12:25:00 AM,28.555,0.0,,,,,
406,06/28/23 12:30:00 AM,28.555,0.0,,,,,
407,06/28/23 12:35:00 AM,28.456,0.0,,,,,
408,06/28/23 12:40:00 AM,28.456,0.0,,,,,
409,06/28/23 12:45:00 AM,28.456,0.0,,,,,
410,06/28/23 12:50:00 AM,28.357,0.0,,,,,
411,06/28/23 12:55:00 AM,28.357,0.0,,,,,
412,06/28/23 01:00:00 AM,28.357,0.0,,,,,
413,06/28/23 01:05:00 AM,28.258,0.0,,,,,
414,06/28/23 01:10:00 AM,28.258,0.0,,,,,
415,06/28/23 01:15:00 AM,28.258,0.0,,,,,
416,06/28/23 01:20:00 AM,28.258,0.0,,,,,
417,06/28/23 01:25:00 AM,28.159,0.0,,,,,
418,06/28/23 01:30:00 AM,28.159,0.0,,,,,
419,06/28/23 01:35:00 AM,28.159,0.0,,,,,
420,06/28/23 01:40:00 AM,28.060,0.0,,,,,
421,06/28/23 01:45:00 AM,28.060,0.0,,,,,
422,06/28/23 01:50:00 AM,28.060,0.0,,,,,
423,06/28/23 01:55:00 AM,27.961,0.0,,,,,
424,06/28/23 02:00:00 AM,27.961,0.0,,,,,
425,06/28/23 02:05:00 AM,27.961,0.0,,,,,
426,06/28/23 02:10:00 AM,27.961,0.0,,,,,
427,06/28/23 02:15:00 AM,27.862,0.0,,,,,
428,06/28/23 02:20:00 AM,27.862,0.0,,,,,
429,06/28/23 02:25:00 AM,27.862,0.0,,,,,
430,06/28/23 02:30:00 AM,27.764,0.0,,,,,
431,06/28/23 02:35:00 AM,27.764,0.0,,,,,
432,06/28/23 02:40:00 AM,27.764,0.0,,,,,
433,06/28/23 02:45:00 AM,27.764,0.0,,,,,
434,06/28/23 02:50:00 AM,27.665,0.0,,,,,
435,06/28/23 02:55:00 AM,27.665,0.0,,,,,
436,06/28/23 03:00:00 AM,27.665,0.0,,,,,
437,06/28/23 03:05:00 AM,27.665,0.0,,,,,
438,06/28/23 03:10:00 AM,27.567,0.0,,,,,
439,06/28/23 03:15:00 AM,27.567,0.0,,,,,
440,06/28/23 03:20:00 AM,27.567,0.0,,,,,
441,06/28/23 03:25:00 AM,27.567,0.0,,,,,
442,06/28/23 03:30:00 AM,27.567,0.0,,,,,
443,06/28/23 03:35:00 AM,27.468,0.0,,,,,
444,06/28/23 03:40:00 AM,27.468,0.0,,,,,
445,06/28/23 03:45:00 AM,27.468,0.0,,,,,
446,06/28/23 03:50:00 AM,27.468,0.0,,,,,
