"Plot Title: HOBO11"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 9786142, SEN S/N: 9786142)","Intensity, Lux (LGR S/N: 9786142, SEN S/N: 9786142)","Started (LGR S/N: 9786142)","Coupler Attached (LGR S/N: 9786142)","Host Connected (LGR S/N: 9786142)","Stopped (LGR S/N: 9786142)","End Of File (LGR S/N: 9786142)"
49,06/26/23 07:00:00 PM,31.166,11711.2,,,,,
50,06/26/23 07:05:00 PM,31.064,5166.7,,,,,
51,06/26/23 07:10:00 PM,30.963,10677.8,,,,,
52,06/26/23 07:15:00 PM,30.760,4650.0,,,,,
53,06/26/23 07:20:00 PM,30.760,4133.4,,,,,
54,06/26/23 07:25:00 PM,30.659,2927.8,,,,,
55,06/26/23 07:30:00 PM,30.558,5511.1,,,,,
56,06/26/23 07:35:00 PM,30.659,7233.4,,,,,
57,06/26/23 07:40:00 PM,30.760,12400.1,,,,,
58,06/26/23 07:45:00 PM,30.760,10677.8,,,,,
59,06/26/23 07:50:00 PM,30.457,2497.2,,,,,
60,06/26/23 07:55:00 PM,30.356,1463.9,,,,,
61,06/26/23 08:00:00 PM,30.255,1173.3,,,,,
62,06/26/23 08:05:00 PM,30.255,1011.8,,,,,
63,06/26/23 08:10:00 PM,30.154,839.6,,,,,
64,06/26/23 08:15:00 PM,30.154,688.9,,,,,
65,06/26/23 08:20:00 PM,30.054,516.7,,,,,
66,06/26/23 08:25:00 PM,30.054,344.4,,,,,
67,06/26/23 08:30:00 PM,30.054,215.3,,,,,
68,06/26/23 08:35:00 PM,29.953,129.2,,,,,
69,06/26/23 08:40:00 PM,29.953,64.6,,,,,
70,06/26/23 08:45:00 PM,29.853,21.5,,,,,
71,06/26/23 08:50:00 PM,29.853,0.0,,,,,
72,06/26/23 08:55:00 PM,29.853,0.0,,,,,
73,06/26/23 09:00:00 PM,29.752,0.0,,,,,
74,06/26/23 09:05:00 PM,29.752,0.0,,,,,
75,06/26/23 09:10:00 PM,29.652,0.0,,,,,
76,06/26/23 09:15:00 PM,29.652,0.0,,,,,
77,06/26/23 09:20:00 PM,29.652,0.0,,,,,
78,06/26/23 09:25:00 PM,29.552,0.0,,,,,
79,06/26/23 09:30:00 PM,29.552,0.0,,,,,
80,06/26/23 09:35:00 PM,29.552,0.0,,,,,
81,06/26/23 09:40:00 PM,29.452,0.0,,,,,
82,06/26/23 09:45:00 PM,29.452,0.0,,,,,
83,06/26/23 09:50:00 PM,29.352,0.0,,,,,
84,06/26/23 09:55:00 PM,29.452,0.0,,,,,
85,06/26/23 10:00:00 PM,29.352,0.0,,,,,
86,06/26/23 10:05:00 PM,29.352,0.0,,,,,
87,06/26/23 10:10:00 PM,29.352,0.0,,,,,
88,06/26/23 10:15:00 PM,29.252,0.0,,,,,
89,06/26/23 10:20:00 PM,29.252,0.0,,,,,
90,06/26/23 10:25:00 PM,29.252,0.0,,,,,
91,06/26/23 10:30:00 PM,29.152,0.0,,,,,
92,06/26/23 10:35:00 PM,29.152,0.0,,,,,
93,06/26/23 10:40:00 PM,29.152,0.0,,,,,
94,06/26/23 10:45:00 PM,29.053,0.0,,,,,
95,06/26/23 10:50:00 PM,29.053,0.0,,,,,
96,06/26/23 10:55:00 PM,29.053,0.0,,,,,
97,06/26/23 11:00:00 PM,28.953,0.0,,,,,
98,06/26/23 11:05:00 PM,28.953,0.0,,,,,
99,06/26/23 11:10:00 PM,28.853,0.0,,,,,
100,06/26/23 11:15:00 PM,28.853,0.0,,,,,
101,06/26/23 11:20:00 PM,28.853,0.0,,,,,
102,06/26/23 11:25:00 PM,28.853,0.0,,,,,
103,06/26/23 11:30:00 PM,28.853,0.0,,,,,
104,06/26/23 11:35:00 PM,28.754,0.0,,,,,
105,06/26/23 11:40:00 PM,28.754,0.0,,,,,
106,06/26/23 11:45:00 PM,28.754,0.0,,,,,
107,06/26/23 11:50:00 PM,28.754,0.0,,,,,
108,06/26/23 11:55:00 PM,28.655,0.0,,,,,
109,06/27/23 12:00:00 AM,28.655,0.0,,,,,
110,06/27/23 12:05:00 AM,28.655,0.0,,,,,
111,06/27/23 12:10:00 AM,28.655,0.0,,,,,
112,06/27/23 12:15:00 AM,28.555,0.0,,,,,
113,06/27/23 12:20:00 AM,28.555,0.0,,,,,
114,06/27/23 12:25:00 AM,28.555,0.0,,,,,
115,06/27/23 12:30:00 AM,28.456,0.0,,,,,
116,06/27/23 12:35:00 AM,28.456,0.0,,,,,
117,06/27/23 12:40:00 AM,28.456,0.0,,,,,
118,06/27/23 12:45:00 AM,28.456,0.0,,,,,
119,06/27/23 12:50:00 AM,28.456,0.0,,,,,
120,06/27/23 12:55:00 AM,28.357,0.0,,,,,
121,06/27/23 01:00:00 AM,28.357,0.0,,,,,
122,06/27/23 01:05:00 AM,28.357,0.0,,,,,
123,06/27/23 01:10:00 AM,28.357,0.0,,,,,
124,06/27/23 01:15:00 AM,28.357,0.0,,,,,
125,06/27/23 01:20:00 AM,28.258,0.0,,,,,
126,06/27/23 01:25:00 AM,28.258,0.0,,,,,
127,06/27/23 01:30:00 AM,28.258,0.0,,,,,
128,06/27/23 01:35:00 AM,28.258,0.0,,,,,
129,06/27/23 01:40:00 AM,28.258,0.0,,,,,
130,06/27/23 01:45:00 AM,28.159,0.0,,,,,
131,06/27/23 01:50:00 AM,28.159,0.0,,,,,
132,06/27/23 01:55:00 AM,28.159,0.0,,,,,
133,06/27/23 02:00:00 AM,28.159,0.0,,,,,
134,06/27/23 02:05:00 AM,28.060,0.0,,,,,
135,06/27/23 02:10:00 AM,28.060,0.0,,,,,
136,06/27/23 02:15:00 AM,28.060,0.0,,,,,
137,06/27/23 02:20:00 AM,28.060,0.0,,,,,
138,06/27/23 02:25:00 AM,28.060,0.0,,,,,
139,06/27/23 02:30:00 AM,28.060,0.0,,,,,
140,06/27/23 02:35:00 AM,27.961,0.0,,,,,
141,06/27/23 02:40:00 AM,27.961,0.0,,,,,
142,06/27/23 02:45:00 AM,27.961,0.0,,,,,
143,06/27/23 02:50:00 AM,27.961,0.0,,,,,
144,06/27/23 02:55:00 AM,27.961,0.0,,,,,
145,06/27/23 03:00:00 AM,27.862,0.0,,,,,
146,06/27/23 03:05:00 AM,27.862,0.0,,,,,
147,06/27/23 03:10:00 AM,27.862,0.0,,,,,
148,06/27/23 03:15:00 AM,27.862,0.0,,,,,
149,06/27/23 03:20:00 AM,27.862,0.0,,,,,
150,06/27/23 03:25:00 AM,27.862,0.0,,,,,
151,06/27/23 03:30:00 AM,27.764,0.0,,,,,
152,06/27/23 03:35:00 AM,27.764,0.0,,,,,
153,06/27/23 03:40:00 AM,27.764,0.0,,,,,
154,06/27/23 03:45:00 AM,27.764,0.0,,,,,
155,06/27/23 03:50:00 AM,27.764,0.0,,,,,
156,06/27/23 03:55:00 AM,27.764,0.0,,,,,
157,06/27/23 04:00:00 AM,27.764,0.0,,,,,
158,06/27/23 04:05:00 AM,27.665,0.0,,,,,
159,06/27/23 04:10:00 AM,27.665,0.0,,,,,
160,06/27/23 04:15:00 AM,27.665,0.0,,,,,
161,06/27/23 04:20:00 AM,27.665,0.0,,,,,
162,06/27/23 04:25:00 AM,27.665,0.0,,,,,
163,06/27/23 04:30:00 AM,27.665,0.0,,,,,
164,06/27/23 04:35:00 AM,27.567,0.0,,,,,
165,06/27/23 04:40:00 AM,27.567,0.0,,,,,
166,06/27/23 04:45:00 AM,27.567,0.0,,,,,
167,06/27/23 04:50:00 AM,27.567,0.0,,,,,
168,06/27/23 04:55:00 AM,27.567,0.0,,,,,
169,06/27/23 05:00:00 AM,27.567,0.0,,,,,
170,06/27/23 05:05:00 AM,27.567,0.0,,,,,
171,06/27/23 05:10:00 AM,27.468,0.0,,,,,
172,06/27/23 05:15:00 AM,27.468,0.0,,,,,
173,06/27/23 05:20:00 AM,27.468,0.0,,,,,
174,06/27/23 05:25:00 AM,27.468,0.0,,,,,
175,06/27/23 05:30:00 AM,27.468,0.0,,,,,
176,06/27/23 05:35:00 AM,27.468,0.0,,,,,
177,06/27/23 05:40:00 AM,27.468,0.0,,,,,
178,06/27/23 05:45:00 AM,27.370,0.0,,,,,
179,06/27/23 05:50:00 AM,27.370,0.0,,,,,
180,06/27/23 05:55:00 AM,27.370,0.0,,,,,
181,06/27/23 06:00:00 AM,27.370,0.0,,,,,
182,06/27/23 06:05:00 AM,27.370,0.0,,,,,
183,06/27/23 06:10:00 AM,27.370,32.3,,,,,
184,06/27/23 06:15:00 AM,27.370,86.1,,,,,
185,06/27/23 06:20:00 AM,27.370,139.9,,,,,
186,06/27/23 06:25:00 AM,27.272,226.0,,,,,
187,06/27/23 06:30:00 AM,27.272,344.4,,,,,
188,06/27/23 06:35:00 AM,27.272,452.1,,,,,
189,06/27/23 06:40:00 AM,27.272,581.3,,,,,
190,06/27/23 06:45:00 AM,27.272,731.9,,,,,
191,06/27/23 06:50:00 AM,27.272,818.1,,,,,
192,06/27/23 06:55:00 AM,27.272,914.9,,,,,
193,06/27/23 07:00:00 AM,27.272,1065.6,,,,,
194,06/27/23 07:05:00 AM,27.272,925.7,,,,,
195,06/27/23 07:10:00 AM,27.272,990.3,,,,,
196,06/27/23 07:15:00 AM,27.272,1065.6,,,,,
197,06/27/23 07:20:00 AM,27.272,1270.1,,,,,
198,06/27/23 07:25:00 AM,27.272,1291.7,,,,,
199,06/27/23 07:30:00 AM,27.272,1636.1,,,,,
200,06/27/23 07:35:00 AM,27.272,1808.3,,,,,
201,06/27/23 07:40:00 AM,27.272,2583.4,,,,,
202,06/27/23 07:45:00 AM,27.272,2669.5,,,,,
203,06/27/23 07:50:00 AM,27.272,2669.5,,,,,
204,06/27/23 07:55:00 AM,27.370,3444.5,,,,,
205,06/27/23 08:00:00 AM,27.370,3788.9,,,,,
206,06/27/23 08:05:00 AM,27.370,4305.6,,,,,
207,06/27/23 08:10:00 AM,27.370,4650.0,,,,,
208,06/27/23 08:15:00 AM,27.468,4994.5,,,,,
209,06/27/23 08:20:00 AM,27.468,5166.7,,,,,
210,06/27/23 08:25:00 AM,27.468,4650.0,,,,,
211,06/27/23 08:30:00 AM,27.468,5166.7,,,,,
212,06/27/23 08:35:00 AM,27.468,5511.1,,,,,
213,06/27/23 08:40:00 AM,27.567,6200.0,,,,,
214,06/27/23 08:45:00 AM,27.665,6544.5,,,,,
215,06/27/23 08:50:00 AM,27.665,7233.4,,,,,
216,06/27/23 08:55:00 AM,27.665,7233.4,,,,,
217,06/27/23 09:00:00 AM,27.764,7577.8,,,,,
218,06/27/23 09:05:00 AM,27.862,7577.8,,,,,
219,06/27/23 09:10:00 AM,27.862,8266.7,,,,,
220,06/27/23 09:15:00 AM,27.961,8266.7,,,,,
221,06/27/23 09:20:00 AM,27.961,8611.2,,,,,
222,06/27/23 09:25:00 AM,28.060,8611.2,,,,,
223,06/27/23 09:30:00 AM,28.060,9300.1,,,,,
224,06/27/23 09:35:00 AM,28.159,9300.1,,,,,
225,06/27/23 09:40:00 AM,28.159,9644.5,,,,,
226,06/27/23 09:45:00 AM,28.258,9644.5,,,,,
227,06/27/23 09:50:00 AM,28.357,10333.4,,,,,
228,06/27/23 09:55:00 AM,28.357,9644.5,,,,,
229,06/27/23 10:00:00 AM,28.456,10677.8,,,,,
230,06/27/23 10:05:00 AM,28.555,15155.7,,,,,
231,06/27/23 10:10:00 AM,28.655,12400.1,,,,,
232,06/27/23 10:15:00 AM,28.754,18600.1,,,,,
233,06/27/23 10:20:00 AM,28.754,12400.1,,,,,
234,06/27/23 10:25:00 AM,28.853,14466.8,,,,,
235,06/27/23 10:30:00 AM,28.853,12400.1,,,,,
236,06/27/23 10:35:00 AM,28.953,18600.1,,,,,
237,06/27/23 10:40:00 AM,29.152,14466.8,,,,,
238,06/27/23 10:45:00 AM,29.152,16533.4,,,,,
239,06/27/23 10:50:00 AM,29.252,14466.8,,,,,
240,06/27/23 10:55:00 AM,29.352,15155.7,,,,,
241,06/27/23 11:00:00 AM,29.452,13777.9,,,,,
242,06/27/23 11:05:00 AM,29.552,16533.4,,,,,
243,06/27/23 11:10:00 AM,29.652,18600.1,,,,,
244,06/27/23 11:15:00 AM,29.853,18600.1,,,,,
245,06/27/23 11:20:00 AM,29.953,22044.6,,,,,
246,06/27/23 11:25:00 AM,30.054,24800.2,,,,,
247,06/27/23 11:30:00 AM,30.154,23422.4,,,,,
248,06/27/23 11:35:00 AM,30.255,26178.0,,,,,
249,06/27/23 11:40:00 AM,30.457,33066.9,,,,,
250,06/27/23 11:45:00 AM,30.659,49600.3,,,,,
251,06/27/23 11:50:00 AM,30.862,66133.8,,,,,
252,06/27/23 11:55:00 AM,31.166,74400.5,,,,,
253,06/27/23 12:00:00 PM,31.472,77156.1,,,,,
254,06/27/23 12:05:00 PM,31.676,79911.6,,,,,
255,06/27/23 12:10:00 PM,31.880,79911.6,,,,,
256,06/27/23 12:15:00 PM,31.983,85422.8,,,,,
257,06/27/23 12:20:00 PM,32.086,85422.8,,,,,
258,06/27/23 12:25:00 PM,32.291,88178.4,,,,,
259,06/27/23 12:30:00 PM,32.394,88178.4,,,,,
260,06/27/23 12:35:00 PM,32.497,88178.4,,,,,
261,06/27/23 12:40:00 PM,32.600,93689.5,,,,,
262,06/27/23 12:45:00 PM,32.600,88178.4,,,,,
263,06/27/23 12:50:00 PM,32.704,88178.4,,,,,
264,06/27/23 12:55:00 PM,32.704,88178.4,,,,,
265,06/27/23 01:00:00 PM,32.497,55111.5,,,,,
266,06/27/23 01:05:00 PM,31.983,41333.6,,,,,
267,06/27/23 01:10:00 PM,31.880,41333.6,,,,,
268,06/27/23 01:15:00 PM,31.983,44089.2,,,,,
269,06/27/23 01:20:00 PM,32.291,66133.8,,,,,
270,06/27/23 01:25:00 PM,33.014,88178.4,,,,,
271,06/27/23 01:30:00 PM,33.326,93689.5,,,,,
272,06/27/23 01:35:00 PM,33.535,88178.4,,,,,
273,06/27/23 01:40:00 PM,33.639,93689.5,,,,,
274,06/27/23 01:45:00 PM,33.743,93689.5,,,,,
275,06/27/23 01:50:00 PM,33.848,93689.5,,,,,
276,06/27/23 01:55:00 PM,33.848,99200.7,,,,,
277,06/27/23 02:00:00 PM,33.953,93689.5,,,,,
278,06/27/23 02:05:00 PM,33.953,93689.5,,,,,
279,06/27/23 02:10:00 PM,34.058,88178.4,,,,,
280,06/27/23 02:15:00 PM,33.953,79911.6,,,,,
281,06/27/23 02:20:00 PM,33.743,55111.5,,,,,
282,06/27/23 02:25:00 PM,33.326,38578.0,,,,,
283,06/27/23 02:30:00 PM,33.222,42711.4,,,,,
284,06/27/23 02:35:00 PM,33.222,42711.4,,,,,
285,06/27/23 02:40:00 PM,33.326,44089.2,,,,,
286,06/27/23 02:45:00 PM,33.326,44089.2,,,,,
287,06/27/23 02:50:00 PM,33.535,46844.8,,,,,
288,06/27/23 02:55:00 PM,33.743,55111.5,,,,,
289,06/27/23 03:00:00 PM,34.058,49600.3,,,,,
290,06/27/23 03:05:00 PM,34.374,79911.6,,,,,
291,06/27/23 03:10:00 PM,34.479,82667.2,,,,,
292,06/27/23 03:15:00 PM,34.585,79911.6,,,,,
293,06/27/23 03:20:00 PM,34.585,79911.6,,,,,
294,06/27/23 03:25:00 PM,34.585,77156.1,,,,,
295,06/27/23 03:30:00 PM,34.585,68889.3,,,,,
296,06/27/23 03:35:00 PM,34.479,68889.3,,,,,
297,06/27/23 03:40:00 PM,34.585,74400.5,,,,,
298,06/27/23 03:45:00 PM,34.163,55111.5,,,,,
299,06/27/23 03:50:00 PM,34.268,63378.2,,,,,
300,06/27/23 03:55:00 PM,34.374,63378.2,,,,,
301,06/27/23 04:00:00 PM,34.268,52355.9,,,,,
302,06/27/23 04:05:00 PM,34.058,42711.4,,,,,
303,06/27/23 04:10:00 PM,33.953,41333.6,,,,,
304,06/27/23 04:15:00 PM,33.953,41333.6,,,,,
305,06/27/23 04:20:00 PM,33.953,39955.8,,,,,
306,06/27/23 04:25:00 PM,33.953,37200.2,,,,,
307,06/27/23 04:30:00 PM,33.953,35822.5,,,,,
308,06/27/23 04:35:00 PM,34.058,37200.2,,,,,
309,06/27/23 04:40:00 PM,34.268,41333.6,,,,,
310,06/27/23 04:45:00 PM,34.374,46844.8,,,,,
311,06/27/23 04:50:00 PM,34.163,41333.6,,,,,
312,06/27/23 04:55:00 PM,33.848,31689.1,,,,,
313,06/27/23 05:00:00 PM,34.268,44089.2,,,,,
314,06/27/23 05:05:00 PM,34.163,38578.0,,,,,
315,06/27/23 05:10:00 PM,33.953,35822.5,,,,,
316,06/27/23 05:15:00 PM,33.848,34444.7,,,,,
317,06/27/23 05:20:00 PM,33.953,34444.7,,,,,
318,06/27/23 05:25:00 PM,33.848,28933.5,,,,,
319,06/27/23 05:30:00 PM,33.430,31689.1,,,,,
320,06/27/23 05:35:00 PM,33.535,30311.3,,,,,
321,06/27/23 05:40:00 PM,33.326,33066.9,,,,,
322,06/27/23 05:45:00 PM,33.118,14466.8,,,,,
323,06/27/23 05:50:00 PM,33.118,23422.4,,,,,
324,06/27/23 05:55:00 PM,33.118,22044.6,,,,,
325,06/27/23 06:00:00 PM,32.911,10333.4,,,,,
326,06/27/23 06:05:00 PM,33.014,21355.7,,,,,
327,06/27/23 06:10:00 PM,32.911,19289.0,,,,,
328,06/27/23 06:15:00 PM,32.911,19289.0,,,,,
329,06/27/23 06:20:00 PM,32.704,17222.3,,,,,
330,06/27/23 06:25:00 PM,32.704,16533.4,,,,,
331,06/27/23 06:30:00 PM,32.600,15844.5,,,,,
332,06/27/23 06:35:00 PM,32.497,12400.1,,,,,
333,06/27/23 06:40:00 PM,32.188,17222.3,,,,,
334,06/27/23 06:45:00 PM,32.497,17222.3,,,,,
335,06/27/23 06:50:00 PM,32.497,17222.3,,,,,
336,06/27/23 06:55:00 PM,32.188,12400.1,,,,,
337,06/27/23 07:00:00 PM,32.291,14466.8,,,,,
338,06/27/23 07:05:00 PM,32.086,10333.4,,,,,
339,06/27/23 07:10:00 PM,31.880,4994.5,,,,,
340,06/27/23 07:15:00 PM,31.574,3100.0,,,,,
341,06/27/23 07:20:00 PM,31.676,7233.4,,,,,
342,06/27/23 07:25:00 PM,31.676,7577.8,,,,,
343,06/27/23 07:30:00 PM,31.574,4994.5,,,,,
344,06/27/23 07:35:00 PM,31.472,4822.3,,,,,
345,06/27/23 07:40:00 PM,31.370,5338.9,,,,,
346,06/27/23 07:45:00 PM,31.370,6200.0,,,,,
347,06/27/23 07:50:00 PM,31.268,2325.0,,,,,
348,06/27/23 07:55:00 PM,31.166,1151.7,,,,,
349,06/27/23 08:00:00 PM,31.064,785.8,,,,,
350,06/27/23 08:05:00 PM,30.963,559.7,,,,,
351,06/27/23 08:10:00 PM,30.963,516.7,,,,,
352,06/27/23 08:15:00 PM,30.862,473.6,,,,,
353,06/27/23 08:20:00 PM,30.862,279.9,,,,,
354,06/27/23 08:25:00 PM,30.760,204.5,,,,,
355,06/27/23 08:30:00 PM,30.760,139.9,,,,,
356,06/27/23 08:35:00 PM,30.659,86.1,,,,,
357,06/27/23 08:40:00 PM,30.659,43.1,,,,,
358,06/27/23 08:45:00 PM,30.558,10.8,,,,,
359,06/27/23 08:50:00 PM,30.558,0.0,,,,,
360,06/27/23 08:55:00 PM,30.457,0.0,,,,,
361,06/27/23 09:00:00 PM,30.457,0.0,,,,,
362,06/27/23 09:05:00 PM,30.457,0.0,,,,,
363,06/27/23 09:10:00 PM,30.356,0.0,,,,,
364,06/27/23 09:15:00 PM,30.356,0.0,,,,,
365,06/27/23 09:20:00 PM,30.255,0.0,,,,,
366,06/27/23 09:25:00 PM,30.255,0.0,,,,,
367,06/27/23 09:30:00 PM,30.154,0.0,,,,,
368,06/27/23 09:35:00 PM,30.154,0.0,,,,,
369,06/27/23 09:40:00 PM,30.154,0.0,,,,,
370,06/27/23 09:45:00 PM,30.054,0.0,,,,,
371,06/27/23 09:50:00 PM,30.054,0.0,,,,,
372,06/27/23 09:55:00 PM,30.054,0.0,,,,,
373,06/27/23 10:00:00 PM,29.953,0.0,,,,,
374,06/27/23 10:05:00 PM,29.953,0.0,,,,,
375,06/27/23 10:10:00 PM,29.853,0.0,,,,,
376,06/27/23 10:15:00 PM,29.853,0.0,,,,,
377,06/27/23 10:20:00 PM,29.853,0.0,,,,,
378,06/27/23 10:25:00 PM,29.752,0.0,,,,,
379,06/27/23 10:30:00 PM,29.752,0.0,,,,,
380,06/27/23 10:35:00 PM,29.652,0.0,,,,,
381,06/27/23 10:40:00 PM,29.652,0.0,,,,,
382,06/27/23 10:45:00 PM,29.652,0.0,,,,,
383,06/27/23 10:50:00 PM,29.552,0.0,,,,,
384,06/27/23 10:55:00 PM,29.552,0.0,,,,,
385,06/27/23 11:00:00 PM,29.452,0.0,,,,,
386,06/27/23 11:05:00 PM,29.452,0.0,,,,,
387,06/27/23 11:10:00 PM,29.452,0.0,,,,,
388,06/27/23 11:15:00 PM,29.352,0.0,,,,,
389,06/27/23 11:20:00 PM,29.352,0.0,,,,,
390,06/27/23 11:25:00 PM,29.352,0.0,,,,,
391,06/27/23 11:30:00 PM,29.252,0.0,,,,,
392,06/27/23 11:35:00 PM,29.252,0.0,,,,,
393,06/27/23 11:40:00 PM,29.252,0.0,,,,,
394,06/27/23 11:45:00 PM,29.152,0.0,,,,,
395,06/27/23 11:50:00 PM,29.152,0.0,,,,,
396,06/27/23 11:55:00 PM,29.053,0.0,,,,,
397,06/28/23 12:00:00 AM,29.053,0.0,,,,,
398,06/28/23 12:05:00 AM,29.053,0.0,,,,,
399,06/28/23 12:10:00 AM,28.953,0.0,,,,,
400,06/28/23 12:15:00 AM,28.953,0.0,,,,,
401,06/28/23 12:20:00 AM,28.953,0.0,,,,,
402,06/28/23 12:25:00 AM,28.853,0.0,,,,,
403,06/28/23 12:30:00 AM,28.853,0.0,,,,,
404,06/28/23 12:35:00 AM,28.853,0.0,,,,,
405,06/28/23 12:40:00 AM,28.853,0.0,,,,,
406,06/28/23 12:45:00 AM,28.754,0.0,,,,,
407,06/28/23 12:50:00 AM,28.754,0.0,,,,,
408,06/28/23 12:55:00 AM,28.655,0.0,,,,,
409,06/28/23 01:00:00 AM,28.655,0.0,,,,,
410,06/28/23 01:05:00 AM,28.655,0.0,,,,,
411,06/28/23 01:10:00 AM,28.655,0.0,,,,,
412,06/28/23 01:15:00 AM,28.555,0.0,,,,,
413,06/28/23 01:20:00 AM,28.555,0.0,,,,,
414,06/28/23 01:25:00 AM,28.456,0.0,,,,,
415,06/28/23 01:30:00 AM,28.456,0.0,,,,,
416,06/28/23 01:35:00 AM,28.456,0.0,,,,,
417,06/28/23 01:40:00 AM,28.456,0.0,,,,,
418,06/28/23 01:45:00 AM,28.357,0.0,,,,,
419,06/28/23 01:50:00 AM,28.357,0.0,,,,,
420,06/28/23 01:55:00 AM,28.258,0.0,,,,,
421,06/28/23 02:00:00 AM,28.258,0.0,,,,,
422,06/28/23 02:05:00 AM,28.258,0.0,,,,,
423,06/28/23 02:10:00 AM,28.258,0.0,,,,,
424,06/28/23 02:15:00 AM,28.159,0.0,,,,,
425,06/28/23 02:20:00 AM,28.159,0.0,,,,,
426,06/28/23 02:25:00 AM,28.060,0.0,,,,,
427,06/28/23 02:30:00 AM,28.060,0.0,,,,,
428,06/28/23 02:35:00 AM,28.060,0.0,,,,,
429,06/28/23 02:40:00 AM,28.060,0.0,,,,,
430,06/28/23 02:45:00 AM,28.060,0.0,,,,,
431,06/28/23 02:50:00 AM,27.961,0.0,,,,,
432,06/28/23 02:55:00 AM,27.961,0.0,,,,,
433,06/28/23 03:00:00 AM,27.961,0.0,,,,,
434,06/28/23 03:05:00 AM,27.862,0.0,,,,,
435,06/28/23 03:10:00 AM,27.862,0.0,,,,,
436,06/28/23 03:15:00 AM,27.862,0.0,,,,,
437,06/28/23 03:20:00 AM,27.862,0.0,,,,,
438,06/28/23 03:25:00 AM,27.764,0.0,,,,,
439,06/28/23 03:30:00 AM,27.764,0.0,,,,,
440,06/28/23 03:35:00 AM,27.764,0.0,,,,,
441,06/28/23 03:40:00 AM,27.665,0.0,,,,,
442,06/28/23 03:45:00 AM,27.665,0.0,,,,,
443,06/28/23 03:50:00 AM,27.665,0.0,,,,,
444,06/28/23 03:55:00 AM,27.665,0.0,,,,,
445,06/28/23 04:00:00 AM,27.665,0.0,,,,,
446,06/28/23 04:05:00 AM,27.567,0.0,,,,,
