"Plot Title: HOBO13"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058722, SEN S/N: 1058722)","Intensity, Lux (LGR S/N: 1058722, SEN S/N: 1058722)","Coupler Attached (LGR S/N: 1058722)","Host Connected (LGR S/N: 1058722)","Stopped (LGR S/N: 1058722)","End Of File (LGR S/N: 1058722)"
242,06/27/23 11:05:00 AM,38.826,143289.8,,,,
243,06/27/23 11:10:00 AM,39.729,143289.8,,,,
244,06/27/23 11:15:00 AM,39.843,121245.2,,,,
245,06/27/23 11:20:00 AM,39.389,137778.7,,,,
246,06/27/23 11:25:00 AM,39.276,110223.0,,,,
247,06/27/23 11:30:00 AM,38.602,104711.8,,,,
248,06/27/23 11:35:00 AM,38.268,115734.1,,,,
249,06/27/23 11:40:00 AM,38.602,143289.8,,,,
250,06/27/23 11:45:00 AM,39.843,154312.1,,,,
251,06/27/23 11:50:00 AM,40.530,154312.1,,,,
252,06/27/23 11:55:00 AM,40.761,154312.1,,,,
253,06/27/23 12:00:00 PM,41.108,154312.1,,,,
254,06/27/23 12:05:00 PM,40.530,143289.8,,,,
255,06/27/23 12:10:00 PM,39.615,99200.7,,,,
256,06/27/23 12:15:00 PM,38.157,88178.4,,,,
257,06/27/23 12:20:00 PM,38.490,126756.4,,,,
258,06/27/23 12:25:00 PM,38.490,88178.4,,,,
259,06/27/23 12:30:00 PM,38.046,126756.4,,,,
260,06/27/23 12:35:00 PM,39.276,148801.0,,,,
261,06/27/23 12:40:00 PM,40.530,154312.1,,,,
262,06/27/23 12:45:00 PM,41.458,165334.4,,,,
263,06/27/23 12:50:00 PM,41.692,165334.4,,,,
264,06/27/23 12:55:00 PM,41.928,170845.6,,,,
265,06/27/23 01:00:00 PM,41.458,165334.4,,,,
266,06/27/23 01:05:00 PM,42.164,170845.6,,,,
267,06/27/23 01:10:00 PM,42.164,170845.6,,,,
268,06/27/23 01:15:00 PM,41.928,170845.6,,,,
269,06/27/23 01:20:00 PM,42.282,170845.6,,,,
270,06/27/23 01:25:00 PM,42.639,170845.6,,,,
271,06/27/23 01:30:00 PM,42.520,159823.3,,,,
272,06/27/23 01:35:00 PM,42.401,159823.3,,,,
273,06/27/23 01:40:00 PM,42.520,159823.3,,,,
274,06/27/23 01:45:00 PM,42.282,154312.1,,,,
275,06/27/23 01:50:00 PM,41.928,165334.4,,,,
276,06/27/23 01:55:00 PM,42.046,148801.0,,,,
277,06/27/23 02:00:00 PM,41.928,143289.8,,,,
278,06/27/23 02:05:00 PM,41.458,137778.7,,,,
279,06/27/23 02:10:00 PM,40.992,126756.4,,,,
280,06/27/23 02:15:00 PM,39.729,110223.0,,,,
281,06/27/23 02:20:00 PM,38.268,52355.9,,,,
282,06/27/23 02:25:00 PM,37.274,66133.8,,,,
283,06/27/23 02:30:00 PM,36.511,66133.8,,,,
284,06/27/23 02:35:00 PM,36.403,68889.3,,,,
285,06/27/23 02:40:00 PM,36.837,82667.2,,,,
286,06/27/23 02:45:00 PM,38.268,115734.1,,,,
287,06/27/23 02:50:00 PM,39.163,132267.5,,,,
288,06/27/23 02:55:00 PM,40.300,93689.5,,,,
289,06/27/23 03:00:00 PM,40.992,137778.7,,,,
290,06/27/23 03:05:00 PM,41.225,126756.4,,,,
291,06/27/23 03:10:00 PM,40.876,93689.5,,,,
292,06/27/23 03:15:00 PM,39.389,66133.8,,,,
293,06/27/23 03:20:00 PM,38.268,60622.6,,,,
294,06/27/23 03:25:00 PM,37.165,57867.0,,,,
295,06/27/23 03:30:00 PM,36.728,60622.6,,,,
296,06/27/23 03:35:00 PM,37.165,60622.6,,,,
297,06/27/23 03:40:00 PM,37.384,55111.5,,,,
298,06/27/23 03:45:00 PM,38.157,93689.5,,,,
299,06/27/23 03:50:00 PM,39.843,115734.1,,,,
300,06/27/23 03:55:00 PM,41.225,121245.2,,,,
301,06/27/23 04:00:00 PM,41.692,115734.1,,,,
302,06/27/23 04:05:00 PM,41.225,110223.0,,,,
303,06/27/23 04:10:00 PM,40.645,110223.0,,,,
304,06/27/23 04:15:00 PM,40.185,104711.8,,,,
305,06/27/23 04:20:00 PM,40.185,99200.7,,,,
306,06/27/23 04:25:00 PM,39.957,99200.7,,,,
307,06/27/23 04:30:00 PM,40.071,93689.5,,,,
308,06/27/23 04:35:00 PM,39.729,88178.4,,,,
309,06/27/23 04:40:00 PM,39.615,85422.8,,,,
310,06/27/23 04:45:00 PM,38.938,57867.0,,,,
311,06/27/23 04:50:00 PM,38.046,71644.9,,,,
312,06/27/23 04:55:00 PM,38.268,71644.9,,,,
313,06/27/23 05:00:00 PM,38.046,66133.8,,,,
314,06/27/23 05:05:00 PM,37.384,60622.6,,,,
315,06/27/23 05:10:00 PM,36.837,55111.5,,,,
316,06/27/23 05:15:00 PM,36.511,49600.3,,,,
317,06/27/23 05:20:00 PM,35.756,44089.2,,,,
318,06/27/23 05:25:00 PM,35.009,39955.8,,,,
319,06/27/23 05:30:00 PM,35.115,42711.4,,,,
320,06/27/23 05:35:00 PM,35.115,57867.0,,,,
321,06/27/23 05:40:00 PM,34.479,22044.6,,,,
322,06/27/23 05:45:00 PM,34.268,37200.2,,,,
323,06/27/23 05:50:00 PM,34.374,34444.7,,,,
324,06/27/23 05:55:00 PM,33.639,14466.8,,,,
325,06/27/23 06:00:00 PM,33.326,28933.5,,,,
326,06/27/23 06:05:00 PM,33.014,24800.2,,,,
327,06/27/23 06:10:00 PM,33.118,24800.2,,,,
328,06/27/23 06:15:00 PM,32.497,22044.6,,,,
329,06/27/23 06:20:00 PM,32.394,21355.7,,,,
330,06/27/23 06:25:00 PM,32.807,22044.6,,,,
331,06/27/23 06:30:00 PM,32.497,19977.9,,,,
332,06/27/23 06:35:00 PM,31.166,22044.6,,,,
333,06/27/23 06:40:00 PM,31.778,19977.9,,,,
334,06/27/23 06:45:00 PM,31.574,17911.2,,,,
335,06/27/23 06:50:00 PM,31.064,13089.0,,,,
336,06/27/23 06:55:00 PM,31.268,15844.5,,,,
337,06/27/23 07:00:00 PM,30.963,11711.2,,,,
338,06/27/23 07:05:00 PM,30.154,5511.1,,,,
339,06/27/23 07:10:00 PM,29.053,4305.6,,,,
340,06/27/23 07:15:00 PM,29.252,9644.5,,,,
341,06/27/23 07:20:00 PM,29.552,9300.1,,,,
342,06/27/23 07:25:00 PM,29.152,5511.1,,,,
343,06/27/23 07:30:00 PM,28.853,5166.7,,,,
344,06/27/23 07:35:00 PM,28.357,4477.8,,,,
345,06/27/23 07:40:00 PM,28.159,5338.9,,,,
346,06/27/23 07:45:00 PM,27.961,4133.4,,,,
347,06/27/23 07:50:00 PM,27.764,2066.7,,,,
348,06/27/23 07:55:00 PM,27.567,1334.7,,,,
349,06/27/23 08:00:00 PM,27.272,947.2,,,,
350,06/27/23 08:05:00 PM,27.173,925.7,,,,
351,06/27/23 08:10:00 PM,27.173,882.6,,,,
352,06/27/23 08:15:00 PM,27.075,505.9,,,,
353,06/27/23 08:20:00 PM,26.977,376.7,,,,
354,06/27/23 08:25:00 PM,26.879,269.1,,,,
355,06/27/23 08:30:00 PM,26.781,161.5,,,,
356,06/27/23 08:35:00 PM,26.683,96.9,,,,
357,06/27/23 08:40:00 PM,26.683,43.1,,,,
358,06/27/23 08:45:00 PM,26.585,10.8,,,,
359,06/27/23 08:50:00 PM,26.585,0.0,,,,
360,06/27/23 08:55:00 PM,26.585,0.0,,,,
361,06/27/23 09:00:00 PM,26.585,0.0,,,,
362,06/27/23 09:05:00 PM,26.488,0.0,,,,
363,06/27/23 09:10:00 PM,26.488,0.0,,,,
364,06/27/23 09:15:00 PM,26.585,0.0,,,,
365,06/27/23 09:20:00 PM,26.585,0.0,,,,
366,06/27/23 09:25:00 PM,26.585,0.0,,,,
367,06/27/23 09:30:00 PM,26.585,0.0,,,,
368,06/27/23 09:35:00 PM,26.585,0.0,,,,
369,06/27/23 09:40:00 PM,26.585,0.0,,,,
370,06/27/23 09:45:00 PM,26.585,0.0,,,,
371,06/27/23 09:50:00 PM,26.585,0.0,,,,
372,06/27/23 09:55:00 PM,26.585,0.0,,,,
373,06/27/23 10:00:00 PM,26.585,0.0,,,,
374,06/27/23 10:05:00 PM,26.585,0.0,,,,
375,06/27/23 10:10:00 PM,26.585,0.0,,,,
376,06/27/23 10:15:00 PM,26.488,0.0,,,,
377,06/27/23 10:20:00 PM,26.390,0.0,,,,
378,06/27/23 10:25:00 PM,26.390,0.0,,,,
379,06/27/23 10:30:00 PM,26.292,0.0,,,,
380,06/27/23 10:35:00 PM,26.292,0.0,,,,
381,06/27/23 10:40:00 PM,26.292,0.0,,,,
382,06/27/23 10:45:00 PM,26.292,0.0,,,,
383,06/27/23 10:50:00 PM,26.292,0.0,,,,
384,06/27/23 10:55:00 PM,26.292,0.0,,,,
385,06/27/23 11:00:00 PM,26.292,0.0,,,,
386,06/27/23 11:05:00 PM,26.292,0.0,,,,
387,06/27/23 11:10:00 PM,26.292,0.0,,,,
388,06/27/23 11:15:00 PM,26.292,0.0,,,,
389,06/27/23 11:20:00 PM,26.292,0.0,,,,
390,06/27/23 11:25:00 PM,26.292,0.0,,,,
391,06/27/23 11:30:00 PM,26.292,0.0,,,,
392,06/27/23 11:35:00 PM,26.292,0.0,,,,
393,06/27/23 11:40:00 PM,26.390,0.0,,,,
394,06/27/23 11:45:00 PM,26.390,0.0,,,,
395,06/27/23 11:50:00 PM,26.390,0.0,,,,
396,06/27/23 11:55:00 PM,26.390,0.0,,,,
397,06/28/23 12:00:00 AM,26.390,0.0,,,,
398,06/28/23 12:05:00 AM,26.292,0.0,,,,
399,06/28/23 12:10:00 AM,26.390,0.0,,,,
400,06/28/23 12:15:00 AM,26.292,0.0,,,,
401,06/28/23 12:20:00 AM,26.292,0.0,,,,
402,06/28/23 12:25:00 AM,26.195,0.0,,,,
403,06/28/23 12:30:00 AM,26.195,0.0,,,,
404,06/28/23 12:35:00 AM,26.195,0.0,,,,
405,06/28/23 12:40:00 AM,26.195,0.0,,,,
406,06/28/23 12:45:00 AM,26.097,0.0,,,,
407,06/28/23 12:50:00 AM,26.097,0.0,,,,
408,06/28/23 12:55:00 AM,26.097,0.0,,,,
409,06/28/23 01:00:00 AM,26.097,0.0,,,,
410,06/28/23 01:05:00 AM,26.097,0.0,,,,
411,06/28/23 01:10:00 AM,26.000,0.0,,,,
412,06/28/23 01:15:00 AM,26.000,0.0,,,,
413,06/28/23 01:20:00 AM,26.000,0.0,,,,
414,06/28/23 01:25:00 AM,25.902,0.0,,,,
415,06/28/23 01:30:00 AM,25.902,0.0,,,,
416,06/28/23 01:35:00 AM,25.902,0.0,,,,
417,06/28/23 01:40:00 AM,25.902,0.0,,,,
418,06/28/23 01:45:00 AM,25.902,0.0,,,,
419,06/28/23 01:50:00 AM,25.902,0.0,,,,
420,06/28/23 01:55:00 AM,25.902,0.0,,,,
421,06/28/23 02:00:00 AM,25.902,0.0,,,,
422,06/28/23 02:05:00 AM,25.902,0.0,,,,
423,06/28/23 02:10:00 AM,25.805,0.0,,,,
424,06/28/23 02:15:00 AM,25.805,0.0,,,,
425,06/28/23 02:20:00 AM,25.805,0.0,,,,
426,06/28/23 02:25:00 AM,25.805,0.0,,,,
427,06/28/23 02:30:00 AM,25.805,0.0,,,,
428,06/28/23 02:35:00 AM,25.805,0.0,,,,
429,06/28/23 02:40:00 AM,25.805,0.0,,,,
430,06/28/23 02:45:00 AM,25.805,0.0,,,,
431,06/28/23 02:50:00 AM,25.805,0.0,,,,
432,06/28/23 02:55:00 AM,25.805,0.0,,,,
433,06/28/23 03:00:00 AM,25.708,0.0,,,,
434,06/28/23 03:05:00 AM,25.805,0.0,,,,
435,06/28/23 03:10:00 AM,25.805,0.0,,,,
436,06/28/23 03:15:00 AM,25.708,0.0,,,,
437,06/28/23 03:20:00 AM,25.708,0.0,,,,
438,06/28/23 03:25:00 AM,25.708,0.0,,,,
439,06/28/23 03:30:00 AM,25.708,0.0,,,,
440,06/28/23 03:35:00 AM,25.708,0.0,,,,
441,06/28/23 03:40:00 AM,25.708,0.0,,,,
442,06/28/23 03:45:00 AM,25.708,0.0,,,,
443,06/28/23 03:50:00 AM,25.708,0.0,,,,
444,06/28/23 03:55:00 AM,25.708,0.0,,,,
445,06/28/23 04:00:00 AM,25.708,0.0,,,,
446,06/28/23 04:05:00 AM,25.708,0.0,,,,
447,06/28/23 04:10:00 AM,25.708,0.0,,,,
448,06/28/23 04:15:00 AM,25.610,0.0,,,,
449,06/28/23 04:20:00 AM,25.610,0.0,,,,
450,06/28/23 04:25:00 AM,25.610,0.0,,,,
451,06/28/23 04:30:00 AM,25.610,0.0,,,,
452,06/28/23 04:35:00 AM,25.610,0.0,,,,
453,06/28/23 04:40:00 AM,25.610,0.0,,,,
454,06/28/23 04:45:00 AM,25.610,0.0,,,,
455,06/28/23 04:50:00 AM,25.610,0.0,,,,
456,06/28/23 04:55:00 AM,25.610,0.0,,,,
457,06/28/23 05:00:00 AM,25.610,0.0,,,,
458,06/28/23 05:05:00 AM,25.610,0.0,,,,
459,06/28/23 05:10:00 AM,25.610,0.0,,,,
460,06/28/23 05:15:00 AM,25.610,0.0,,,,
461,06/28/23 05:20:00 AM,25.610,0.0,,,,
462,06/28/23 05:25:00 AM,25.610,0.0,,,,
463,06/28/23 05:30:00 AM,25.610,0.0,,,,
