"Plot Title: HOBO20"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058720, SEN S/N: 1058720)","Intensity, Lux (LGR S/N: 1058720, SEN S/N: 1058720)","Started (LGR S/N: 1058720)","Coupler Attached (LGR S/N: 1058720)","Host Connected (LGR S/N: 1058720)","Stopped (LGR S/N: 1058720)","End Of File (LGR S/N: 1058720)"
46,06/26/23 06:45:00 PM,30.760,5166.7,,,,,
47,06/26/23 06:50:00 PM,30.659,5166.7,,,,,
48,06/26/23 06:55:00 PM,30.659,4994.5,,,,,
49,06/26/23 07:00:00 PM,30.558,4305.6,,,,,
50,06/26/23 07:05:00 PM,30.558,2325.0,,,,,
51,06/26/23 07:10:00 PM,30.457,4133.4,,,,,
52,06/26/23 07:15:00 PM,30.457,2152.8,,,,,
53,06/26/23 07:20:00 PM,30.356,1894.5,,,,,
54,06/26/23 07:25:00 PM,30.356,1550.0,,,,,
55,06/26/23 07:30:00 PM,30.255,2583.4,,,,,
56,06/26/23 07:35:00 PM,30.255,2927.8,,,,,
57,06/26/23 07:40:00 PM,30.356,3272.2,,,,,
58,06/26/23 07:45:00 PM,30.255,3100.0,,,,,
59,06/26/23 07:50:00 PM,30.255,1550.0,,,,,
60,06/26/23 07:55:00 PM,30.154,1108.7,,,,,
61,06/26/23 08:00:00 PM,30.054,861.1,,,,,
62,06/26/23 08:05:00 PM,30.054,742.7,,,,,
63,06/26/23 08:10:00 PM,30.054,613.5,,,,,
64,06/26/23 08:15:00 PM,29.953,516.7,,,,,
65,06/26/23 08:20:00 PM,29.953,387.5,,,,,
66,06/26/23 08:25:00 PM,29.853,269.1,,,,,
67,06/26/23 08:30:00 PM,29.853,161.5,,,,,
68,06/26/23 08:35:00 PM,29.752,96.9,,,,,
69,06/26/23 08:40:00 PM,29.752,43.1,,,,,
70,06/26/23 08:45:00 PM,29.752,10.8,,,,,
71,06/26/23 08:50:00 PM,29.652,0.0,,,,,
72,06/26/23 08:55:00 PM,29.652,0.0,,,,,
73,06/26/23 09:00:00 PM,29.652,0.0,,,,,
74,06/26/23 09:05:00 PM,29.552,0.0,,,,,
75,06/26/23 09:10:00 PM,29.552,0.0,,,,,
76,06/26/23 09:15:00 PM,29.452,0.0,,,,,
77,06/26/23 09:20:00 PM,29.452,0.0,,,,,
78,06/26/23 09:25:00 PM,29.452,0.0,,,,,
79,06/26/23 09:30:00 PM,29.352,0.0,,,,,
80,06/26/23 09:35:00 PM,29.352,0.0,,,,,
81,06/26/23 09:40:00 PM,29.352,0.0,,,,,
82,06/26/23 09:45:00 PM,29.252,0.0,,,,,
83,06/26/23 09:50:00 PM,29.252,0.0,,,,,
84,06/26/23 09:55:00 PM,29.252,0.0,,,,,
85,06/26/23 10:00:00 PM,29.152,0.0,,,,,
86,06/26/23 10:05:00 PM,29.152,0.0,,,,,
87,06/26/23 10:10:00 PM,29.152,0.0,,,,,
88,06/26/23 10:15:00 PM,29.053,0.0,,,,,
89,06/26/23 10:20:00 PM,29.053,0.0,,,,,
90,06/26/23 10:25:00 PM,29.053,0.0,,,,,
91,06/26/23 10:30:00 PM,29.053,0.0,,,,,
92,06/26/23 10:35:00 PM,28.953,0.0,,,,,
93,06/26/23 10:40:00 PM,28.953,0.0,,,,,
94,06/26/23 10:45:00 PM,28.853,0.0,,,,,
95,06/26/23 10:50:00 PM,28.853,0.0,,,,,
96,06/26/23 10:55:00 PM,28.853,0.0,,,,,
97,06/26/23 11:00:00 PM,28.754,0.0,,,,,
98,06/26/23 11:05:00 PM,28.754,0.0,,,,,
99,06/26/23 11:10:00 PM,28.754,0.0,,,,,
100,06/26/23 11:15:00 PM,28.754,0.0,,,,,
101,06/26/23 11:20:00 PM,28.655,0.0,,,,,
102,06/26/23 11:25:00 PM,28.655,0.0,,,,,
103,06/26/23 11:30:00 PM,28.655,0.0,,,,,
104,06/26/23 11:35:00 PM,28.655,0.0,,,,,
105,06/26/23 11:40:00 PM,28.555,0.0,,,,,
106,06/26/23 11:45:00 PM,28.555,0.0,,,,,
107,06/26/23 11:50:00 PM,28.555,0.0,,,,,
108,06/26/23 11:55:00 PM,28.555,0.0,,,,,
109,06/27/23 12:00:00 AM,28.456,0.0,,,,,
110,06/27/23 12:05:00 AM,28.456,0.0,,,,,
111,06/27/23 12:10:00 AM,28.456,0.0,,,,,
112,06/27/23 12:15:00 AM,28.357,0.0,,,,,
113,06/27/23 12:20:00 AM,28.357,0.0,,,,,
114,06/27/23 12:25:00 AM,28.357,0.0,,,,,
115,06/27/23 12:30:00 AM,28.357,0.0,,,,,
116,06/27/23 12:35:00 AM,28.357,0.0,,,,,
117,06/27/23 12:40:00 AM,28.258,0.0,,,,,
118,06/27/23 12:45:00 AM,28.258,0.0,,,,,
119,06/27/23 12:50:00 AM,28.258,0.0,,,,,
120,06/27/23 12:55:00 AM,28.258,0.0,,,,,
121,06/27/23 01:00:00 AM,28.258,0.0,,,,,
122,06/27/23 01:05:00 AM,28.159,0.0,,,,,
123,06/27/23 01:10:00 AM,28.159,0.0,,,,,
124,06/27/23 01:15:00 AM,28.159,0.0,,,,,
125,06/27/23 01:20:00 AM,28.159,0.0,,,,,
126,06/27/23 01:25:00 AM,28.060,0.0,,,,,
127,06/27/23 01:30:00 AM,28.060,0.0,,,,,
128,06/27/23 01:35:00 AM,28.060,0.0,,,,,
129,06/27/23 01:40:00 AM,28.060,0.0,,,,,
130,06/27/23 01:45:00 AM,28.060,0.0,,,,,
131,06/27/23 01:50:00 AM,27.961,0.0,,,,,
132,06/27/23 01:55:00 AM,27.961,0.0,,,,,
133,06/27/23 02:00:00 AM,27.961,0.0,,,,,
134,06/27/23 02:05:00 AM,27.961,0.0,,,,,
135,06/27/23 02:10:00 AM,27.961,0.0,,,,,
136,06/27/23 02:15:00 AM,27.961,0.0,,,,,
137,06/27/23 02:20:00 AM,27.862,0.0,,,,,
138,06/27/23 02:25:00 AM,27.862,0.0,,,,,
139,06/27/23 02:30:00 AM,27.862,0.0,,,,,
140,06/27/23 02:35:00 AM,27.862,0.0,,,,,
141,06/27/23 02:40:00 AM,27.862,0.0,,,,,
142,06/27/23 02:45:00 AM,27.764,0.0,,,,,
143,06/27/23 02:50:00 AM,27.764,0.0,,,,,
144,06/27/23 02:55:00 AM,27.764,0.0,,,,,
145,06/27/23 03:00:00 AM,27.764,0.0,,,,,
146,06/27/23 03:05:00 AM,27.764,0.0,,,,,
147,06/27/23 03:10:00 AM,27.665,0.0,,,,,
148,06/27/23 03:15:00 AM,27.665,0.0,,,,,
149,06/27/23 03:20:00 AM,27.665,0.0,,,,,
150,06/27/23 03:25:00 AM,27.665,0.0,,,,,
151,06/27/23 03:30:00 AM,27.665,0.0,,,,,
152,06/27/23 03:35:00 AM,27.665,0.0,,,,,
153,06/27/23 03:40:00 AM,27.567,0.0,,,,,
154,06/27/23 03:45:00 AM,27.567,0.0,,,,,
155,06/27/23 03:50:00 AM,27.567,0.0,,,,,
156,06/27/23 03:55:00 AM,27.567,0.0,,,,,
157,06/27/23 04:00:00 AM,27.567,0.0,,,,,
158,06/27/23 04:05:00 AM,27.567,0.0,,,,,
159,06/27/23 04:10:00 AM,27.468,0.0,,,,,
160,06/27/23 04:15:00 AM,27.468,0.0,,,,,
161,06/27/23 04:20:00 AM,27.468,0.0,,,,,
162,06/27/23 04:25:00 AM,27.468,0.0,,,,,
163,06/27/23 04:30:00 AM,27.468,0.0,,,,,
164,06/27/23 04:35:00 AM,27.468,0.0,,,,,
165,06/27/23 04:40:00 AM,27.468,0.0,,,,,
166,06/27/23 04:45:00 AM,27.370,0.0,,,,,
167,06/27/23 04:50:00 AM,27.370,0.0,,,,,
168,06/27/23 04:55:00 AM,27.370,0.0,,,,,
169,06/27/23 05:00:00 AM,27.370,0.0,,,,,
170,06/27/23 05:05:00 AM,27.370,0.0,,,,,
171,06/27/23 05:10:00 AM,27.370,0.0,,,,,
172,06/27/23 05:15:00 AM,27.272,0.0,,,,,
173,06/27/23 05:20:00 AM,27.272,0.0,,,,,
174,06/27/23 05:25:00 AM,27.272,0.0,,,,,
175,06/27/23 05:30:00 AM,27.272,0.0,,,,,
176,06/27/23 05:35:00 AM,27.272,0.0,,,,,
177,06/27/23 05:40:00 AM,27.272,0.0,,,,,
178,06/27/23 05:45:00 AM,27.272,0.0,,,,,
179,06/27/23 05:50:00 AM,27.272,0.0,,,,,
180,06/27/23 05:55:00 AM,27.272,0.0,,,,,
181,06/27/23 06:00:00 AM,27.173,0.0,,,,,
182,06/27/23 06:05:00 AM,27.173,21.5,,,,,
183,06/27/23 06:10:00 AM,27.173,64.6,,,,,
184,06/27/23 06:15:00 AM,27.173,129.2,,,,,
185,06/27/23 06:20:00 AM,27.173,204.5,,,,,
186,06/27/23 06:25:00 AM,27.173,312.2,,,,,
187,06/27/23 06:30:00 AM,27.173,452.1,,,,,
188,06/27/23 06:35:00 AM,27.173,602.8,,,,,
189,06/27/23 06:40:00 AM,27.173,753.5,,,,,
190,06/27/23 06:45:00 AM,27.173,1011.8,,,,,
191,06/27/23 06:50:00 AM,27.173,1097.9,,,,,
192,06/27/23 06:55:00 AM,27.173,1216.3,,,,,
193,06/27/23 07:00:00 AM,27.173,1463.9,,,,,
194,06/27/23 07:05:00 AM,27.173,1205.6,,,,,
195,06/27/23 07:10:00 AM,27.075,1259.4,,,,,
196,06/27/23 07:15:00 AM,27.075,1324.0,,,,,
197,06/27/23 07:20:00 AM,27.173,1550.0,,,,,
198,06/27/23 07:25:00 AM,27.075,1550.0,,,,,
199,06/27/23 07:30:00 AM,27.173,2066.7,,,,,
200,06/27/23 07:35:00 AM,27.173,2238.9,,,,,
201,06/27/23 07:40:00 AM,27.173,3272.2,,,,,
202,06/27/23 07:45:00 AM,27.173,3272.2,,,,,
203,06/27/23 07:50:00 AM,27.173,3272.2,,,,,
204,06/27/23 07:55:00 AM,27.173,4305.6,,,,,
205,06/27/23 08:00:00 AM,27.272,4822.3,,,,,
206,06/27/23 08:05:00 AM,27.272,5166.7,,,,,
207,06/27/23 08:10:00 AM,27.272,5511.1,,,,,
208,06/27/23 08:15:00 AM,27.370,6544.5,,,,,
209,06/27/23 08:20:00 AM,27.468,7577.8,,,,,
210,06/27/23 08:25:00 AM,27.665,12400.1,,,,,
211,06/27/23 08:30:00 AM,27.567,9300.1,,,,,
212,06/27/23 08:35:00 AM,27.665,12400.1,,,,,
213,06/27/23 08:40:00 AM,27.764,15844.5,,,,,
214,06/27/23 08:45:00 AM,28.060,23422.4,,,,,
215,06/27/23 08:50:00 AM,28.258,24800.2,,,,,
216,06/27/23 08:55:00 AM,28.357,23422.4,,,,,
217,06/27/23 09:00:00 AM,28.258,17911.2,,,,,
218,06/27/23 09:05:00 AM,28.357,26178.0,,,,,
219,06/27/23 09:10:00 AM,28.456,27555.7,,,,,
220,06/27/23 09:15:00 AM,28.655,27555.7,,,,,
221,06/27/23 09:20:00 AM,28.655,26178.0,,,,,
222,06/27/23 09:25:00 AM,28.655,23422.4,,,,,
223,06/27/23 09:30:00 AM,28.754,22044.6,,,,,
224,06/27/23 09:35:00 AM,28.754,22044.6,,,,,
225,06/27/23 09:40:00 AM,28.754,22044.6,,,,,
226,06/27/23 09:45:00 AM,28.754,22044.6,,,,,
227,06/27/23 09:50:00 AM,28.853,23422.4,,,,,
228,06/27/23 09:55:00 AM,28.953,23422.4,,,,,
229,06/27/23 10:00:00 AM,29.053,26178.0,,,,,
230,06/27/23 10:05:00 AM,29.252,31689.1,,,,,
231,06/27/23 10:10:00 AM,29.452,31689.1,,,,,
232,06/27/23 10:15:00 AM,29.652,37200.2,,,,,
233,06/27/23 10:20:00 AM,29.652,33066.9,,,,,
234,06/27/23 10:25:00 AM,29.652,41333.6,,,,,
235,06/27/23 10:30:00 AM,29.652,37200.2,,,,,
236,06/27/23 10:35:00 AM,29.853,49600.3,,,,,
237,06/27/23 10:40:00 AM,30.255,42711.4,,,,,
238,06/27/23 10:45:00 AM,30.356,57867.0,,,,,
239,06/27/23 10:50:00 AM,30.659,60622.6,,,,,
240,06/27/23 10:55:00 AM,30.760,63378.2,,,,,
241,06/27/23 11:00:00 AM,30.963,60622.6,,,,,
242,06/27/23 11:05:00 AM,31.064,63378.2,,,,,
243,06/27/23 11:10:00 AM,31.166,66133.8,,,,,
244,06/27/23 11:15:00 AM,31.268,68889.3,,,,,
245,06/27/23 11:20:00 AM,31.268,63378.2,,,,,
246,06/27/23 11:25:00 AM,31.268,71644.9,,,,,
247,06/27/23 11:30:00 AM,31.370,68889.3,,,,,
248,06/27/23 11:35:00 AM,31.472,68889.3,,,,,
249,06/27/23 11:40:00 AM,31.472,68889.3,,,,,
250,06/27/23 11:45:00 AM,31.370,66133.8,,,,,
251,06/27/23 11:50:00 AM,31.166,41333.6,,,,,
252,06/27/23 11:55:00 AM,30.862,34444.7,,,,,
253,06/27/23 12:00:00 PM,30.862,34444.7,,,,,
254,06/27/23 12:05:00 PM,30.963,44089.2,,,,,
255,06/27/23 12:10:00 PM,31.268,46844.8,,,,,
256,06/27/23 12:15:00 PM,31.166,37200.2,,,,,
257,06/27/23 12:20:00 PM,31.064,33066.9,,,,,
258,06/27/23 12:25:00 PM,31.166,37200.2,,,,,
259,06/27/23 12:30:00 PM,31.574,63378.2,,,,,
260,06/27/23 12:35:00 PM,31.983,68889.3,,,,,
261,06/27/23 12:40:00 PM,32.188,71644.9,,,,,
262,06/27/23 12:45:00 PM,32.188,60622.6,,,,,
263,06/27/23 12:50:00 PM,31.983,44089.2,,,,,
264,06/27/23 12:55:00 PM,31.983,55111.5,,,,,
265,06/27/23 01:00:00 PM,32.394,74400.5,,,,,
266,06/27/23 01:05:00 PM,32.704,79911.6,,,,,
267,06/27/23 01:10:00 PM,32.911,79911.6,,,,,
268,06/27/23 01:15:00 PM,33.014,82667.2,,,,,
269,06/27/23 01:20:00 PM,33.118,82667.2,,,,,
270,06/27/23 01:25:00 PM,33.222,85422.8,,,,,
271,06/27/23 01:30:00 PM,33.326,85422.8,,,,,
272,06/27/23 01:35:00 PM,33.430,93689.5,,,,,
273,06/27/23 01:40:00 PM,33.430,82667.2,,,,,
274,06/27/23 01:45:00 PM,33.535,85422.8,,,,,
275,06/27/23 01:50:00 PM,33.639,85422.8,,,,,
276,06/27/23 01:55:00 PM,33.639,88178.4,,,,,
277,06/27/23 02:00:00 PM,33.639,79911.6,,,,,
278,06/27/23 02:05:00 PM,33.743,82667.2,,,,,
279,06/27/23 02:10:00 PM,33.743,79911.6,,,,,
280,06/27/23 02:15:00 PM,33.743,74400.5,,,,,
281,06/27/23 02:20:00 PM,33.430,55111.5,,,,,
282,06/27/23 02:25:00 PM,33.326,49600.3,,,,,
283,06/27/23 02:30:00 PM,33.535,66133.8,,,,,
284,06/27/23 02:35:00 PM,33.430,49600.3,,,,,
285,06/27/23 02:40:00 PM,33.326,57867.0,,,,,
286,06/27/23 02:45:00 PM,33.326,44089.2,,,,,
287,06/27/23 02:50:00 PM,33.222,46844.8,,,,,
288,06/27/23 02:55:00 PM,33.535,66133.8,,,,,
289,06/27/23 03:00:00 PM,33.743,46844.8,,,,,
290,06/27/23 03:05:00 PM,33.848,66133.8,,,,,
291,06/27/23 03:10:00 PM,33.848,66133.8,,,,,
292,06/27/23 03:15:00 PM,33.953,68889.3,,,,,
293,06/27/23 03:20:00 PM,33.953,66133.8,,,,,
294,06/27/23 03:25:00 PM,33.953,63378.2,,,,,
295,06/27/23 03:30:00 PM,33.848,60622.6,,,,,
296,06/27/23 03:35:00 PM,33.639,55111.5,,,,,
297,06/27/23 03:40:00 PM,33.430,42711.4,,,,,
298,06/27/23 03:45:00 PM,33.014,22044.6,,,,,
299,06/27/23 03:50:00 PM,32.911,22044.6,,,,,
300,06/27/23 03:55:00 PM,32.807,21355.7,,,,,
301,06/27/23 04:00:00 PM,32.807,20666.8,,,,,
302,06/27/23 04:05:00 PM,32.807,18600.1,,,,,
303,06/27/23 04:10:00 PM,32.704,17911.2,,,,,
304,06/27/23 04:15:00 PM,32.704,16533.4,,,,,
305,06/27/23 04:20:00 PM,32.704,16533.4,,,,,
306,06/27/23 04:25:00 PM,32.600,15155.7,,,,,
307,06/27/23 04:30:00 PM,32.600,14466.8,,,,,
308,06/27/23 04:35:00 PM,32.600,13777.9,,,,,
309,06/27/23 04:40:00 PM,32.600,13777.9,,,,,
310,06/27/23 04:45:00 PM,32.600,13089.0,,,,,
311,06/27/23 04:50:00 PM,32.600,13777.9,,,,,
312,06/27/23 04:55:00 PM,32.497,14466.8,,,,,
313,06/27/23 05:00:00 PM,32.600,12400.1,,,,,
314,06/27/23 05:05:00 PM,32.497,11711.2,,,,,
315,06/27/23 05:10:00 PM,32.497,11022.3,,,,,
316,06/27/23 05:15:00 PM,32.497,10677.8,,,,,
317,06/27/23 05:20:00 PM,32.497,10677.8,,,,,
318,06/27/23 05:25:00 PM,32.394,10333.4,,,,,
319,06/27/23 05:30:00 PM,32.394,10333.4,,,,,
320,06/27/23 05:35:00 PM,32.394,10677.8,,,,,
321,06/27/23 05:40:00 PM,32.394,19977.9,,,,,
322,06/27/23 05:45:00 PM,32.291,6200.0,,,,,
323,06/27/23 05:50:00 PM,32.291,8611.2,,,,,
324,06/27/23 05:55:00 PM,32.188,8611.2,,,,,
325,06/27/23 06:00:00 PM,32.086,4650.0,,,,,
326,06/27/23 06:05:00 PM,32.086,8266.7,,,,,
327,06/27/23 06:10:00 PM,32.086,7233.4,,,,,
328,06/27/23 06:15:00 PM,31.983,7233.4,,,,,
329,06/27/23 06:20:00 PM,31.983,6544.5,,,,,
330,06/27/23 06:25:00 PM,31.983,6544.5,,,,,
331,06/27/23 06:30:00 PM,31.880,6544.5,,,,,
332,06/27/23 06:35:00 PM,31.880,5511.1,,,,,
333,06/27/23 06:40:00 PM,31.778,6544.5,,,,,
334,06/27/23 06:45:00 PM,31.778,5511.1,,,,,
335,06/27/23 06:50:00 PM,31.778,5166.7,,,,,
336,06/27/23 06:55:00 PM,31.676,4650.0,,,,,
337,06/27/23 07:00:00 PM,31.574,4994.5,,,,,
338,06/27/23 07:05:00 PM,31.574,3788.9,,,,,
339,06/27/23 07:10:00 PM,31.472,2152.8,,,,,
340,06/27/23 07:15:00 PM,31.370,1722.2,,,,,
341,06/27/23 07:20:00 PM,31.370,3100.0,,,,,
342,06/27/23 07:25:00 PM,31.268,3100.0,,,,,
343,06/27/23 07:30:00 PM,31.268,2152.8,,,,,
344,06/27/23 07:35:00 PM,31.166,1894.5,,,,,
345,06/27/23 07:40:00 PM,31.064,1808.3,,,,,
346,06/27/23 07:45:00 PM,31.064,2238.9,,,,,
347,06/27/23 07:50:00 PM,30.963,1377.8,,,,,
348,06/27/23 07:55:00 PM,30.963,807.3,,,,,
349,06/27/23 08:00:00 PM,30.862,581.3,,,,,
350,06/27/23 08:05:00 PM,30.862,441.3,,,,,
351,06/27/23 08:10:00 PM,30.760,419.8,,,,,
352,06/27/23 08:15:00 PM,30.760,366.0,,,,,
353,06/27/23 08:20:00 PM,30.659,215.3,,,,,
354,06/27/23 08:25:00 PM,30.659,161.5,,,,,
355,06/27/23 08:30:00 PM,30.558,107.6,,,,,
356,06/27/23 08:35:00 PM,30.558,64.6,,,,,
357,06/27/23 08:40:00 PM,30.457,21.5,,,,,
358,06/27/23 08:45:00 PM,30.457,0.0,,,,,
359,06/27/23 08:50:00 PM,30.356,0.0,,,,,
360,06/27/23 08:55:00 PM,30.356,0.0,,,,,
361,06/27/23 09:00:00 PM,30.255,0.0,,,,,
362,06/27/23 09:05:00 PM,30.255,0.0,,,,,
363,06/27/23 09:10:00 PM,30.255,0.0,,,,,
364,06/27/23 09:15:00 PM,30.154,0.0,,,,,
365,06/27/23 09:20:00 PM,30.154,0.0,,,,,
366,06/27/23 09:25:00 PM,30.054,0.0,,,,,
367,06/27/23 09:30:00 PM,30.054,0.0,,,,,
368,06/27/23 09:35:00 PM,30.054,0.0,,,,,
369,06/27/23 09:40:00 PM,29.953,0.0,,,,,
370,06/27/23 09:45:00 PM,29.953,0.0,,,,,
371,06/27/23 09:50:00 PM,29.853,0.0,,,,,
372,06/27/23 09:55:00 PM,29.853,0.0,,,,,
373,06/27/23 10:00:00 PM,29.853,0.0,,,,,
374,06/27/23 10:05:00 PM,29.752,0.0,,,,,
375,06/27/23 10:10:00 PM,29.752,0.0,,,,,
376,06/27/23 10:15:00 PM,29.652,0.0,,,,,
377,06/27/23 10:20:00 PM,29.652,0.0,,,,,
378,06/27/23 10:25:00 PM,29.652,0.0,,,,,
379,06/27/23 10:30:00 PM,29.552,0.0,,,,,
380,06/27/23 10:35:00 PM,29.552,0.0,,,,,
381,06/27/23 10:40:00 PM,29.452,0.0,,,,,
382,06/27/23 10:45:00 PM,29.452,0.0,,,,,
383,06/27/23 10:50:00 PM,29.452,0.0,,,,,
384,06/27/23 10:55:00 PM,29.352,0.0,,,,,
385,06/27/23 11:00:00 PM,29.352,0.0,,,,,
386,06/27/23 11:05:00 PM,29.352,0.0,,,,,
387,06/27/23 11:10:00 PM,29.252,0.0,,,,,
388,06/27/23 11:15:00 PM,29.252,0.0,,,,,
389,06/27/23 11:20:00 PM,29.152,0.0,,,,,
390,06/27/23 11:25:00 PM,29.152,0.0,,,,,
391,06/27/23 11:30:00 PM,29.152,0.0,,,,,
392,06/27/23 11:35:00 PM,29.053,0.0,,,,,
393,06/27/23 11:40:00 PM,29.053,0.0,,,,,
394,06/27/23 11:45:00 PM,29.053,0.0,,,,,
395,06/27/23 11:50:00 PM,28.953,0.0,,,,,
396,06/27/23 11:55:00 PM,28.953,0.0,,,,,
397,06/28/23 12:00:00 AM,28.853,0.0,,,,,
398,06/28/23 12:05:00 AM,28.853,0.0,,,,,
399,06/28/23 12:10:00 AM,28.853,0.0,,,,,
400,06/28/23 12:15:00 AM,28.853,0.0,,,,,
401,06/28/23 12:20:00 AM,28.754,0.0,,,,,
402,06/28/23 12:25:00 AM,28.754,0.0,,,,,
403,06/28/23 12:30:00 AM,28.655,0.0,,,,,
404,06/28/23 12:35:00 AM,28.655,0.0,,,,,
405,06/28/23 12:40:00 AM,28.655,0.0,,,,,
406,06/28/23 12:45:00 AM,28.555,0.0,,,,,
407,06/28/23 12:50:00 AM,28.555,0.0,,,,,
408,06/28/23 12:55:00 AM,28.555,0.0,,,,,
409,06/28/23 01:00:00 AM,28.456,0.0,,,,,
410,06/28/23 01:05:00 AM,28.456,0.0,,,,,
411,06/28/23 01:10:00 AM,28.456,0.0,,,,,
412,06/28/23 01:15:00 AM,28.357,0.0,,,,,
413,06/28/23 01:20:00 AM,28.357,0.0,,,,,
414,06/28/23 01:25:00 AM,28.357,0.0,,,,,
415,06/28/23 01:30:00 AM,28.357,0.0,,,,,
416,06/28/23 01:35:00 AM,28.258,0.0,,,,,
417,06/28/23 01:40:00 AM,28.258,0.0,,,,,
418,06/28/23 01:45:00 AM,28.258,0.0,,,,,
419,06/28/23 01:50:00 AM,28.159,0.0,,,,,
420,06/28/23 01:55:00 AM,28.159,0.0,,,,,
421,06/28/23 02:00:00 AM,28.060,0.0,,,,,
422,06/28/23 02:05:00 AM,28.060,0.0,,,,,
423,06/28/23 02:10:00 AM,28.060,0.0,,,,,
424,06/28/23 02:15:00 AM,28.060,0.0,,,,,
425,06/28/23 02:20:00 AM,27.961,0.0,,,,,
426,06/28/23 02:25:00 AM,27.961,0.0,,,,,
427,06/28/23 02:30:00 AM,27.961,0.0,,,,,
428,06/28/23 02:35:00 AM,27.862,0.0,,,,,
429,06/28/23 02:40:00 AM,27.862,0.0,,,,,
430,06/28/23 02:45:00 AM,27.862,0.0,,,,,
431,06/28/23 02:50:00 AM,27.862,0.0,,,,,
432,06/28/23 02:55:00 AM,27.764,0.0,,,,,
433,06/28/23 03:00:00 AM,27.764,0.0,,,,,
434,06/28/23 03:05:00 AM,27.764,0.0,,,,,
435,06/28/23 03:10:00 AM,27.665,0.0,,,,,
436,06/28/23 03:15:00 AM,27.665,0.0,,,,,
437,06/28/23 03:20:00 AM,27.665,0.0,,,,,
438,06/28/23 03:25:00 AM,27.665,0.0,,,,,
439,06/28/23 03:30:00 AM,27.567,0.0,,,,,
440,06/28/23 03:35:00 AM,27.567,0.0,,,,,
441,06/28/23 03:40:00 AM,27.567,0.0,,,,,
442,06/28/23 03:45:00 AM,27.567,0.0,,,,,
443,06/28/23 03:50:00 AM,27.468,0.0,,,,,
444,06/28/23 03:55:00 AM,27.468,0.0,,,,,
445,06/28/23 04:00:00 AM,27.468,0.0,,,,,
446,06/28/23 04:05:00 AM,27.468,0.0,,,,,
