"Plot Title: HOBO14"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058718, SEN S/N: 1058718)","Intensity, Lux (LGR S/N: 1058718, SEN S/N: 1058718)","Coupler Attached (LGR S/N: 1058718)","Host Connected (LGR S/N: 1058718)","Stopped (LGR S/N: 1058718)","End Of File (LGR S/N: 1058718)"
1,06/26/23 03:00:00 PM,32.911,66133.8,,,,
2,06/26/23 03:05:00 PM,33.014,66133.8,,,,
3,06/26/23 03:10:00 PM,33.014,66133.8,,,,
4,06/26/23 03:15:00 PM,33.014,60622.6,,,,
5,06/26/23 03:20:00 PM,32.911,52355.9,,,,
6,06/26/23 03:25:00 PM,32.704,35822.5,,,,
7,06/26/23 03:30:00 PM,32.394,30311.3,,,,
8,06/26/23 03:35:00 PM,32.291,30311.3,,,,
9,06/26/23 03:40:00 PM,32.394,37200.2,,,,
10,06/26/23 03:45:00 PM,32.600,44089.2,,,,
11,06/26/23 03:50:00 PM,32.600,39955.8,,,,
12,06/26/23 03:55:00 PM,32.394,28933.5,,,,
13,06/26/23 04:00:00 PM,32.188,23422.4,,,,
14,06/26/23 04:05:00 PM,32.188,26178.0,,,,
15,06/26/23 04:10:00 PM,32.291,33066.9,,,,
16,06/26/23 04:15:00 PM,32.291,23422.4,,,,
17,06/26/23 04:20:00 PM,32.086,18600.1,,,,
18,06/26/23 04:25:00 PM,31.983,15844.5,,,,
19,06/26/23 04:30:00 PM,31.983,14466.8,,,,
20,06/26/23 04:35:00 PM,31.880,13089.0,,,,
21,06/26/23 04:40:00 PM,31.778,12400.1,,,,
22,06/26/23 04:45:00 PM,31.778,11711.2,,,,
23,06/26/23 04:50:00 PM,31.676,10677.8,,,,
24,06/26/23 04:55:00 PM,31.676,9644.5,,,,
25,06/26/23 05:00:00 PM,31.574,9300.1,,,,
26,06/26/23 05:05:00 PM,31.574,8611.2,,,,
27,06/26/23 05:10:00 PM,31.472,8266.7,,,,
28,06/26/23 05:15:00 PM,31.472,7233.4,,,,
29,06/26/23 05:20:00 PM,31.370,6544.5,,,,
30,06/26/23 05:25:00 PM,31.370,6544.5,,,,
31,06/26/23 05:30:00 PM,31.268,6544.5,,,,
32,06/26/23 05:35:00 PM,31.370,7233.4,,,,
33,06/26/23 05:40:00 PM,31.268,7233.4,,,,
34,06/26/23 05:45:00 PM,31.268,7233.4,,,,
35,06/26/23 05:50:00 PM,31.370,7233.4,,,,
36,06/26/23 05:55:00 PM,31.370,7233.4,,,,
37,06/26/23 06:00:00 PM,31.370,7577.8,,,,
38,06/26/23 06:05:00 PM,31.370,8266.7,,,,
39,06/26/23 06:10:00 PM,31.472,9300.1,,,,
40,06/26/23 06:15:00 PM,31.574,10333.4,,,,
41,06/26/23 06:20:00 PM,31.472,10677.8,,,,
42,06/26/23 06:25:00 PM,31.472,7233.4,,,,
43,06/26/23 06:30:00 PM,31.472,11022.3,,,,
44,06/26/23 06:35:00 PM,31.472,10677.8,,,,
45,06/26/23 06:40:00 PM,31.370,10333.4,,,,
46,06/26/23 06:45:00 PM,31.268,9300.1,,,,
47,06/26/23 06:50:00 PM,31.166,8611.2,,,,
48,06/26/23 06:55:00 PM,31.166,7577.8,,,,
49,06/26/23 07:00:00 PM,31.064,3788.9,,,,
50,06/26/23 07:05:00 PM,31.064,10333.4,,,,
51,06/26/23 07:10:00 PM,30.963,3616.7,,,,
52,06/26/23 07:15:00 PM,30.862,3100.0,,,,
53,06/26/23 07:20:00 PM,30.760,1980.6,,,,
54,06/26/23 07:25:00 PM,30.760,4650.0,,,,
55,06/26/23 07:30:00 PM,30.760,3616.7,,,,
56,06/26/23 07:35:00 PM,30.659,3100.0,,,,
57,06/26/23 07:40:00 PM,30.659,3100.0,,,,
58,06/26/23 07:45:00 PM,30.558,1463.9,,,,
59,06/26/23 07:50:00 PM,30.457,968.8,,,,
60,06/26/23 07:55:00 PM,30.457,796.5,,,,
61,06/26/23 08:00:00 PM,30.356,688.9,,,,
62,06/26/23 08:05:00 PM,30.356,581.3,,,,
63,06/26/23 08:10:00 PM,30.255,484.4,,,,
64,06/26/23 08:15:00 PM,30.255,366.0,,,,
65,06/26/23 08:20:00 PM,30.255,247.6,,,,
66,06/26/23 08:25:00 PM,30.154,150.7,,,,
67,06/26/23 08:30:00 PM,30.054,86.1,,,,
68,06/26/23 08:35:00 PM,30.054,43.1,,,,
69,06/26/23 08:40:00 PM,30.054,10.8,,,,
70,06/26/23 08:45:00 PM,30.054,0.0,,,,
71,06/26/23 08:50:00 PM,29.953,0.0,,,,
72,06/26/23 08:55:00 PM,29.953,0.0,,,,
73,06/26/23 09:00:00 PM,29.953,0.0,,,,
74,06/26/23 09:05:00 PM,29.853,0.0,,,,
75,06/26/23 09:10:00 PM,29.853,0.0,,,,
76,06/26/23 09:15:00 PM,29.752,0.0,,,,
77,06/26/23 09:20:00 PM,29.752,0.0,,,,
78,06/26/23 09:25:00 PM,29.752,0.0,,,,
79,06/26/23 09:30:00 PM,29.652,0.0,,,,
80,06/26/23 09:35:00 PM,29.652,0.0,,,,
81,06/26/23 09:40:00 PM,29.652,0.0,,,,
82,06/26/23 09:45:00 PM,29.552,0.0,,,,
83,06/26/23 09:50:00 PM,29.552,0.0,,,,
84,06/26/23 09:55:00 PM,29.552,0.0,,,,
85,06/26/23 10:00:00 PM,29.452,0.0,,,,
86,06/26/23 10:05:00 PM,29.452,0.0,,,,
87,06/26/23 10:10:00 PM,29.452,0.0,,,,
88,06/26/23 10:15:00 PM,29.452,0.0,,,,
89,06/26/23 10:20:00 PM,29.352,0.0,,,,
90,06/26/23 10:25:00 PM,29.352,0.0,,,,
91,06/26/23 10:30:00 PM,29.252,0.0,,,,
92,06/26/23 10:35:00 PM,29.252,0.0,,,,
93,06/26/23 10:40:00 PM,29.252,0.0,,,,
94,06/26/23 10:45:00 PM,29.252,0.0,,,,
95,06/26/23 10:50:00 PM,29.152,0.0,,,,
96,06/26/23 10:55:00 PM,29.152,0.0,,,,
