"Plot Title: HOBO2"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 21113719, SEN S/N: 21113719)","Intensity, Lux (LGR S/N: 21113719, SEN S/N: 21113719)","Coupler Attached (LGR S/N: 21113719)","Host Connected (LGR S/N: 21113719)","Stopped (LGR S/N: 21113719)","End Of File (LGR S/N: 21113719)"
59,06/26/23 07:50:00 PM,30.356,1248.6,,,,
60,06/26/23 07:55:00 PM,30.255,958.0,,,,
61,06/26/23 08:00:00 PM,30.255,796.5,,,,
62,06/26/23 08:05:00 PM,30.255,667.4,,,,
63,06/26/23 08:10:00 PM,30.154,559.7,,,,
64,06/26/23 08:15:00 PM,30.154,430.6,,,,
65,06/26/23 08:20:00 PM,30.054,301.4,,,,
66,06/26/23 08:25:00 PM,30.054,183.0,,,,
67,06/26/23 08:30:00 PM,29.953,107.6,,,,
68,06/26/23 08:35:00 PM,29.953,53.8,,,,
69,06/26/23 08:40:00 PM,29.953,21.5,,,,
70,06/26/23 08:45:00 PM,29.853,0.0,,,,
71,06/26/23 08:50:00 PM,29.853,0.0,,,,
72,06/26/23 08:55:00 PM,29.853,0.0,,,,
73,06/26/23 09:00:00 PM,29.853,0.0,,,,
74,06/26/23 09:05:00 PM,29.752,0.0,,,,
75,06/26/23 09:10:00 PM,29.752,0.0,,,,
76,06/26/23 09:15:00 PM,29.652,0.0,,,,
77,06/26/23 09:20:00 PM,29.652,0.0,,,,
78,06/26/23 09:25:00 PM,29.652,0.0,,,,
79,06/26/23 09:30:00 PM,29.652,0.0,,,,
80,06/26/23 09:35:00 PM,29.552,0.0,,,,
81,06/26/23 09:40:00 PM,29.552,0.0,,,,
82,06/26/23 09:45:00 PM,29.452,0.0,,,,
83,06/26/23 09:50:00 PM,29.452,0.0,,,,
84,06/26/23 09:55:00 PM,29.452,0.0,,,,
85,06/26/23 10:00:00 PM,29.452,0.0,,,,
86,06/26/23 10:05:00 PM,29.352,0.0,,,,
87,06/26/23 10:10:00 PM,29.352,0.0,,,,
88,06/26/23 10:15:00 PM,29.252,0.0,,,,
89,06/26/23 10:20:00 PM,29.252,0.0,,,,
90,06/26/23 10:25:00 PM,29.252,0.0,,,,
91,06/26/23 10:30:00 PM,29.252,0.0,,,,
92,06/26/23 10:35:00 PM,29.152,0.0,,,,
93,06/26/23 10:40:00 PM,29.152,0.0,,,,
94,06/26/23 10:45:00 PM,29.152,0.0,,,,
95,06/26/23 10:50:00 PM,29.053,0.0,,,,
96,06/26/23 10:55:00 PM,29.053,0.0,,,,
97,06/26/23 11:00:00 PM,29.053,0.0,,,,
98,06/26/23 11:05:00 PM,28.953,0.0,,,,
99,06/26/23 11:10:00 PM,28.953,0.0,,,,
100,06/26/23 11:15:00 PM,28.953,0.0,,,,
101,06/26/23 11:20:00 PM,28.953,0.0,,,,
102,06/26/23 11:25:00 PM,28.853,0.0,,,,
103,06/26/23 11:30:00 PM,28.853,0.0,,,,
104,06/26/23 11:35:00 PM,28.853,0.0,,,,
105,06/26/23 11:40:00 PM,28.853,0.0,,,,
106,06/26/23 11:45:00 PM,28.754,0.0,,,,
107,06/26/23 11:50:00 PM,28.754,0.0,,,,
108,06/26/23 11:55:00 PM,28.754,0.0,,,,
109,06/27/23 12:00:00 AM,28.754,0.0,,,,
110,06/27/23 12:05:00 AM,28.655,0.0,,,,
111,06/27/23 12:10:00 AM,28.655,0.0,,,,
112,06/27/23 12:15:00 AM,28.655,0.0,,,,
113,06/27/23 12:20:00 AM,28.555,0.0,,,,
114,06/27/23 12:25:00 AM,28.555,0.0,,,,
115,06/27/23 12:30:00 AM,28.555,0.0,,,,
116,06/27/23 12:35:00 AM,28.555,0.0,,,,
117,06/27/23 12:40:00 AM,28.555,0.0,,,,
118,06/27/23 12:45:00 AM,28.456,0.0,,,,
119,06/27/23 12:50:00 AM,28.456,0.0,,,,
120,06/27/23 12:55:00 AM,28.456,0.0,,,,
121,06/27/23 01:00:00 AM,28.456,0.0,,,,
122,06/27/23 01:05:00 AM,28.357,0.0,,,,
123,06/27/23 01:10:00 AM,28.357,0.0,,,,
124,06/27/23 01:15:00 AM,28.357,0.0,,,,
125,06/27/23 01:20:00 AM,28.357,0.0,,,,
126,06/27/23 01:25:00 AM,28.357,0.0,,,,
127,06/27/23 01:30:00 AM,28.357,0.0,,,,
128,06/27/23 01:35:00 AM,28.258,0.0,,,,
129,06/27/23 01:40:00 AM,28.258,0.0,,,,
130,06/27/23 01:45:00 AM,28.258,0.0,,,,
131,06/27/23 01:50:00 AM,28.258,0.0,,,,
132,06/27/23 01:55:00 AM,28.258,0.0,,,,
133,06/27/23 02:00:00 AM,28.159,0.0,,,,
134,06/27/23 02:05:00 AM,28.159,0.0,,,,
135,06/27/23 02:10:00 AM,28.159,0.0,,,,
136,06/27/23 02:15:00 AM,28.159,0.0,,,,
137,06/27/23 02:20:00 AM,28.060,0.0,,,,
138,06/27/23 02:25:00 AM,28.060,0.0,,,,
139,06/27/23 02:30:00 AM,28.060,0.0,,,,
140,06/27/23 02:35:00 AM,28.060,0.0,,,,
141,06/27/23 02:40:00 AM,28.060,0.0,,,,
142,06/27/23 02:45:00 AM,28.060,0.0,,,,
143,06/27/23 02:50:00 AM,27.961,0.0,,,,
144,06/27/23 02:55:00 AM,27.961,0.0,,,,
145,06/27/23 03:00:00 AM,27.961,0.0,,,,
146,06/27/23 03:05:00 AM,27.961,0.0,,,,
147,06/27/23 03:10:00 AM,27.961,0.0,,,,
148,06/27/23 03:15:00 AM,27.862,0.0,,,,
149,06/27/23 03:20:00 AM,27.862,0.0,,,,
150,06/27/23 03:25:00 AM,27.862,0.0,,,,
151,06/27/23 03:30:00 AM,27.862,0.0,,,,
152,06/27/23 03:35:00 AM,27.862,0.0,,,,
153,06/27/23 03:40:00 AM,27.862,0.0,,,,
154,06/27/23 03:45:00 AM,27.764,0.0,,,,
155,06/27/23 03:50:00 AM,27.764,0.0,,,,
156,06/27/23 03:55:00 AM,27.764,0.0,,,,
157,06/27/23 04:00:00 AM,27.764,0.0,,,,
158,06/27/23 04:05:00 AM,27.764,0.0,,,,
159,06/27/23 04:10:00 AM,27.764,0.0,,,,
160,06/27/23 04:15:00 AM,27.764,0.0,,,,
161,06/27/23 04:20:00 AM,27.665,0.0,,,,
162,06/27/23 04:25:00 AM,27.665,0.0,,,,
163,06/27/23 04:30:00 AM,27.665,0.0,,,,
164,06/27/23 04:35:00 AM,27.665,0.0,,,,
165,06/27/23 04:40:00 AM,27.665,0.0,,,,
166,06/27/23 04:45:00 AM,27.665,0.0,,,,
167,06/27/23 04:50:00 AM,27.665,0.0,,,,
168,06/27/23 04:55:00 AM,27.567,0.0,,,,
169,06/27/23 05:00:00 AM,27.567,0.0,,,,
170,06/27/23 05:05:00 AM,27.567,0.0,,,,
171,06/27/23 05:10:00 AM,27.567,0.0,,,,
172,06/27/23 05:15:00 AM,27.567,0.0,,,,
173,06/27/23 05:20:00 AM,27.567,0.0,,,,
174,06/27/23 05:25:00 AM,27.567,0.0,,,,
175,06/27/23 05:30:00 AM,27.468,0.0,,,,
176,06/27/23 05:35:00 AM,27.468,0.0,,,,
177,06/27/23 05:40:00 AM,27.468,0.0,,,,
178,06/27/23 05:45:00 AM,27.468,0.0,,,,
179,06/27/23 05:50:00 AM,27.468,0.0,,,,
180,06/27/23 05:55:00 AM,27.468,0.0,,,,
181,06/27/23 06:00:00 AM,27.468,21.5,,,,
182,06/27/23 06:05:00 AM,27.370,64.6,,,,
183,06/27/23 06:10:00 AM,27.370,118.4,,,,
184,06/27/23 06:15:00 AM,27.370,193.8,,,,
185,06/27/23 06:20:00 AM,27.370,301.4,,,,
186,06/27/23 06:25:00 AM,27.370,441.3,,,,
187,06/27/23 06:30:00 AM,27.370,581.3,,,,
188,06/27/23 06:35:00 AM,27.370,731.9,,,,
189,06/27/23 06:40:00 AM,27.370,947.2,,,,
190,06/27/23 06:45:00 AM,27.370,1044.1,,,,
191,06/27/23 06:50:00 AM,27.370,1162.5,,,,
192,06/27/23 06:55:00 AM,27.370,1356.3,,,,
193,06/27/23 07:00:00 AM,27.370,1151.7,,,,
194,06/27/23 07:05:00 AM,27.370,1205.6,,,,
195,06/27/23 07:10:00 AM,27.370,1291.7,,,,
196,06/27/23 07:15:00 AM,27.370,1463.9,,,,
197,06/27/23 07:20:00 AM,27.370,1463.9,,,,
198,06/27/23 07:25:00 AM,27.370,1980.6,,,,
199,06/27/23 07:30:00 AM,27.370,2238.9,,,,
200,06/27/23 07:35:00 AM,27.370,3100.0,,,,
201,06/27/23 07:40:00 AM,27.370,3272.2,,,,
202,06/27/23 07:45:00 AM,27.370,3272.2,,,,
203,06/27/23 07:50:00 AM,27.370,4305.6,,,,
204,06/27/23 07:55:00 AM,27.468,4822.3,,,,
205,06/27/23 08:00:00 AM,27.468,5166.7,,,,
206,06/27/23 08:05:00 AM,27.468,6200.0,,,,
207,06/27/23 08:10:00 AM,27.567,6544.5,,,,
208,06/27/23 08:15:00 AM,27.567,6544.5,,,,
209,06/27/23 08:20:00 AM,27.567,8266.7,,,,
210,06/27/23 08:25:00 AM,27.665,8611.2,,,,
211,06/27/23 08:30:00 AM,27.665,10677.8,,,,
212,06/27/23 08:35:00 AM,27.862,14466.8,,,,
213,06/27/23 08:40:00 AM,27.961,18600.1,,,,
214,06/27/23 08:45:00 AM,28.258,22044.6,,,,
215,06/27/23 08:50:00 AM,28.357,24800.2,,,,
216,06/27/23 08:55:00 AM,28.555,27555.7,,,,
217,06/27/23 09:00:00 AM,28.555,28933.5,,,,
218,06/27/23 09:05:00 AM,28.655,28933.5,,,,
219,06/27/23 09:10:00 AM,28.754,33066.9,,,,
220,06/27/23 09:15:00 AM,28.853,35822.5,,,,
221,06/27/23 09:20:00 AM,28.953,37200.2,,,,
222,06/27/23 09:25:00 AM,29.053,38578.0,,,,
223,06/27/23 09:30:00 AM,29.152,41333.6,,,,
224,06/27/23 09:35:00 AM,29.152,41333.6,,,,
225,06/27/23 09:40:00 AM,29.252,37200.2,,,,
226,06/27/23 09:45:00 AM,29.152,34444.7,,,,
227,06/27/23 09:50:00 AM,29.252,28933.5,,,,
228,06/27/23 09:55:00 AM,29.352,37200.2,,,,
229,06/27/23 10:00:00 AM,29.552,55111.5,,,,
230,06/27/23 10:05:00 AM,29.853,60622.6,,,,
231,06/27/23 10:10:00 AM,30.154,68889.3,,,,
232,06/27/23 10:15:00 AM,30.154,68889.3,,,,
233,06/27/23 10:20:00 AM,30.054,77156.1,,,,
234,06/27/23 10:25:00 AM,29.953,49600.3,,,,
235,06/27/23 10:30:00 AM,30.154,55111.5,,,,
236,06/27/23 10:35:00 AM,30.558,60622.6,,,,
237,06/27/23 10:40:00 AM,30.659,79911.6,,,,
238,06/27/23 10:45:00 AM,30.963,79911.6,,,,
239,06/27/23 10:50:00 AM,31.064,82667.2,,,,
240,06/27/23 10:55:00 AM,31.268,85422.8,,,,
241,06/27/23 11:00:00 AM,31.268,77156.1,,,,
242,06/27/23 11:05:00 AM,31.268,85422.8,,,,
243,06/27/23 11:10:00 AM,31.472,85422.8,,,,
244,06/27/23 11:15:00 AM,31.574,88178.4,,,,
245,06/27/23 11:20:00 AM,31.472,88178.4,,,,
246,06/27/23 11:25:00 AM,31.574,82667.2,,,,
247,06/27/23 11:30:00 AM,31.574,82667.2,,,,
248,06/27/23 11:35:00 AM,31.574,82667.2,,,,
249,06/27/23 11:40:00 AM,31.472,77156.1,,,,
250,06/27/23 11:45:00 AM,31.370,49600.3,,,,
251,06/27/23 11:50:00 AM,31.064,42711.4,,,,
252,06/27/23 11:55:00 AM,31.064,42711.4,,,,
253,06/27/23 12:00:00 PM,31.166,49600.3,,,,
254,06/27/23 12:05:00 PM,31.472,71644.9,,,,
255,06/27/23 12:10:00 PM,31.472,49600.3,,,,
256,06/27/23 12:15:00 PM,31.268,41333.6,,,,
257,06/27/23 12:20:00 PM,31.370,42711.4,,,,
258,06/27/23 12:25:00 PM,31.574,63378.2,,,,
259,06/27/23 12:30:00 PM,31.983,82667.2,,,,
260,06/27/23 12:35:00 PM,32.188,82667.2,,,,
261,06/27/23 12:40:00 PM,32.291,74400.5,,,,
262,06/27/23 12:45:00 PM,32.086,52355.9,,,,
263,06/27/23 12:50:00 PM,32.086,60622.6,,,,
264,06/27/23 12:55:00 PM,32.291,85422.8,,,,
265,06/27/23 01:00:00 PM,32.600,88178.4,,,,
266,06/27/23 01:05:00 PM,32.704,88178.4,,,,
267,06/27/23 01:10:00 PM,32.911,93689.5,,,,
268,06/27/23 01:15:00 PM,32.911,93689.5,,,,
269,06/27/23 01:20:00 PM,33.014,93689.5,,,,
270,06/27/23 01:25:00 PM,33.118,93689.5,,,,
271,06/27/23 01:30:00 PM,33.118,88178.4,,,,
272,06/27/23 01:35:00 PM,33.118,88178.4,,,,
273,06/27/23 01:40:00 PM,33.222,88178.4,,,,
274,06/27/23 01:45:00 PM,33.222,88178.4,,,,
275,06/27/23 01:50:00 PM,33.222,79911.6,,,,
276,06/27/23 01:55:00 PM,33.326,82667.2,,,,
277,06/27/23 02:00:00 PM,33.326,77156.1,,,,
278,06/27/23 02:05:00 PM,33.222,77156.1,,,,
279,06/27/23 02:10:00 PM,33.118,60622.6,,,,
280,06/27/23 02:15:00 PM,32.911,44089.2,,,,
281,06/27/23 02:20:00 PM,32.807,33066.9,,,,
282,06/27/23 02:25:00 PM,32.807,41333.6,,,,
283,06/27/23 02:30:00 PM,32.911,42711.4,,,,
284,06/27/23 02:35:00 PM,33.014,52355.9,,,,
285,06/27/23 02:40:00 PM,33.014,42711.4,,,,
286,06/27/23 02:45:00 PM,32.911,44089.2,,,,
287,06/27/23 02:50:00 PM,33.222,57867.0,,,,
288,06/27/23 02:55:00 PM,33.326,44089.2,,,,
289,06/27/23 03:00:00 PM,33.535,60622.6,,,,
290,06/27/23 03:05:00 PM,33.535,57867.0,,,,
291,06/27/23 03:10:00 PM,33.639,57867.0,,,,
292,06/27/23 03:15:00 PM,33.639,57867.0,,,,
293,06/27/23 03:20:00 PM,33.639,55111.5,,,,
294,06/27/23 03:25:00 PM,33.639,52355.9,,,,
295,06/27/23 03:30:00 PM,33.535,49600.3,,,,
296,06/27/23 03:35:00 PM,33.430,37200.2,,,,
297,06/27/23 03:40:00 PM,33.014,21355.7,,,,
298,06/27/23 03:45:00 PM,32.911,22044.6,,,,
299,06/27/23 03:50:00 PM,32.911,20666.8,,,,
300,06/27/23 03:55:00 PM,32.911,19977.9,,,,
301,06/27/23 04:00:00 PM,32.807,18600.1,,,,
302,06/27/23 04:05:00 PM,32.807,16533.4,,,,
303,06/27/23 04:10:00 PM,32.704,15844.5,,,,
304,06/27/23 04:15:00 PM,32.704,15155.7,,,,
305,06/27/23 04:20:00 PM,32.704,14466.8,,,,
306,06/27/23 04:25:00 PM,32.704,13777.9,,,,
307,06/27/23 04:30:00 PM,32.704,13089.0,,,,
308,06/27/23 04:35:00 PM,32.600,12400.1,,,,
309,06/27/23 04:40:00 PM,32.600,12400.1,,,,
310,06/27/23 04:45:00 PM,32.600,13089.0,,,,
311,06/27/23 04:50:00 PM,32.600,10677.8,,,,
312,06/27/23 04:55:00 PM,32.600,11022.3,,,,
313,06/27/23 05:00:00 PM,32.600,10677.8,,,,
314,06/27/23 05:05:00 PM,32.497,10333.4,,,,
315,06/27/23 05:10:00 PM,32.497,9644.5,,,,
316,06/27/23 05:15:00 PM,32.497,9644.5,,,,
317,06/27/23 05:20:00 PM,32.497,9300.1,,,,
318,06/27/23 05:25:00 PM,32.394,9300.1,,,,
319,06/27/23 05:30:00 PM,32.394,9300.1,,,,
320,06/27/23 05:35:00 PM,32.497,17222.3,,,,
321,06/27/23 05:40:00 PM,32.394,6200.0,,,,
322,06/27/23 05:45:00 PM,32.291,7577.8,,,,
323,06/27/23 05:50:00 PM,32.291,7577.8,,,,
324,06/27/23 05:55:00 PM,32.188,4477.8,,,,
325,06/27/23 06:00:00 PM,32.188,7577.8,,,,
326,06/27/23 06:05:00 PM,32.188,6544.5,,,,
327,06/27/23 06:10:00 PM,32.086,6544.5,,,,
328,06/27/23 06:15:00 PM,32.086,6200.0,,,,
329,06/27/23 06:20:00 PM,32.086,5511.1,,,,
330,06/27/23 06:25:00 PM,31.983,5511.1,,,,
331,06/27/23 06:30:00 PM,31.983,5511.1,,,,
332,06/27/23 06:35:00 PM,31.880,5166.7,,,,
333,06/27/23 06:40:00 PM,31.880,5166.7,,,,
334,06/27/23 06:45:00 PM,31.880,5166.7,,,,
335,06/27/23 06:50:00 PM,31.778,4133.4,,,,
336,06/27/23 06:55:00 PM,31.778,4477.8,,,,
337,06/27/23 07:00:00 PM,31.676,3616.7,,,,
338,06/27/23 07:05:00 PM,31.574,2152.8,,,,
339,06/27/23 07:10:00 PM,31.574,1722.2,,,,
340,06/27/23 07:15:00 PM,31.472,2755.6,,,,
341,06/27/23 07:20:00 PM,31.472,3100.0,,,,
342,06/27/23 07:25:00 PM,31.370,2152.8,,,,
343,06/27/23 07:30:00 PM,31.370,1894.5,,,,
344,06/27/23 07:35:00 PM,31.268,1722.2,,,,
345,06/27/23 07:40:00 PM,31.268,2066.7,,,,
346,06/27/23 07:45:00 PM,31.166,1377.8,,,,
347,06/27/23 07:50:00 PM,31.166,882.6,,,,
348,06/27/23 07:55:00 PM,31.064,656.6,,,,
349,06/27/23 08:00:00 PM,31.064,505.9,,,,
350,06/27/23 08:05:00 PM,30.963,473.6,,,,
351,06/27/23 08:10:00 PM,30.963,419.8,,,,
352,06/27/23 08:15:00 PM,30.862,258.3,,,,
353,06/27/23 08:20:00 PM,30.862,183.0,,,,
354,06/27/23 08:25:00 PM,30.760,129.2,,,,
355,06/27/23 08:30:00 PM,30.760,75.3,,,,
356,06/27/23 08:35:00 PM,30.659,43.1,,,,
357,06/27/23 08:40:00 PM,30.659,10.8,,,,
358,06/27/23 08:45:00 PM,30.659,0.0,,,,
359,06/27/23 08:50:00 PM,30.558,0.0,,,,
360,06/27/23 08:55:00 PM,30.558,0.0,,,,
361,06/27/23 09:00:00 PM,30.457,0.0,,,,
362,06/27/23 09:05:00 PM,30.457,0.0,,,,
363,06/27/23 09:10:00 PM,30.356,0.0,,,,
364,06/27/23 09:15:00 PM,30.356,0.0,,,,
365,06/27/23 09:20:00 PM,30.356,0.0,,,,
366,06/27/23 09:25:00 PM,30.255,0.0,,,,
367,06/27/23 09:30:00 PM,30.255,0.0,,,,
368,06/27/23 09:35:00 PM,30.154,0.0,,,,
369,06/27/23 09:40:00 PM,30.154,0.0,,,,
370,06/27/23 09:45:00 PM,30.054,0.0,,,,
371,06/27/23 09:50:00 PM,30.054,0.0,,,,
372,06/27/23 09:55:00 PM,30.054,0.0,,,,
373,06/27/23 10:00:00 PM,29.953,0.0,,,,
374,06/27/23 10:05:00 PM,29.953,0.0,,,,
375,06/27/23 10:10:00 PM,29.953,0.0,,,,
376,06/27/23 10:15:00 PM,29.853,0.0,,,,
377,06/27/23 10:20:00 PM,29.853,0.0,,,,
378,06/27/23 10:25:00 PM,29.752,0.0,,,,
379,06/27/23 10:30:00 PM,29.752,0.0,,,,
380,06/27/23 10:35:00 PM,29.752,0.0,,,,
381,06/27/23 10:40:00 PM,29.652,0.0,,,,
382,06/27/23 10:45:00 PM,29.652,0.0,,,,
383,06/27/23 10:50:00 PM,29.652,0.0,,,,
384,06/27/23 10:55:00 PM,29.552,0.0,,,,
385,06/27/23 11:00:00 PM,29.552,0.0,,,,
386,06/27/23 11:05:00 PM,29.452,0.0,,,,
387,06/27/23 11:10:00 PM,29.452,0.0,,,,
388,06/27/23 11:15:00 PM,29.452,0.0,,,,
389,06/27/23 11:20:00 PM,29.352,0.0,,,,
390,06/27/23 11:25:00 PM,29.352,0.0,,,,
391,06/27/23 11:30:00 PM,29.352,0.0,,,,
392,06/27/23 11:35:00 PM,29.252,0.0,,,,
393,06/27/23 11:40:00 PM,29.252,0.0,,,,
394,06/27/23 11:45:00 PM,29.152,0.0,,,,
395,06/27/23 11:50:00 PM,29.152,0.0,,,,
396,06/27/23 11:55:00 PM,29.152,0.0,,,,
397,06/28/23 12:00:00 AM,29.152,0.0,,,,
398,06/28/23 12:05:00 AM,29.053,0.0,,,,
399,06/28/23 12:10:00 AM,29.053,0.0,,,,
400,06/28/23 12:15:00 AM,28.953,0.0,,,,
401,06/28/23 12:20:00 AM,28.953,0.0,,,,
402,06/28/23 12:25:00 AM,28.953,0.0,,,,
403,06/28/23 12:30:00 AM,28.853,0.0,,,,
404,06/28/23 12:35:00 AM,28.853,0.0,,,,
405,06/28/23 12:40:00 AM,28.853,0.0,,,,
406,06/28/23 12:45:00 AM,28.853,0.0,,,,
407,06/28/23 12:50:00 AM,28.754,0.0,,,,
408,06/28/23 12:55:00 AM,28.754,0.0,,,,
409,06/28/23 01:00:00 AM,28.655,0.0,,,,
410,06/28/23 01:05:00 AM,28.655,0.0,,,,
411,06/28/23 01:10:00 AM,28.655,0.0,,,,
412,06/28/23 01:15:00 AM,28.555,0.0,,,,
413,06/28/23 01:20:00 AM,28.555,0.0,,,,
414,06/28/23 01:25:00 AM,28.555,0.0,,,,
415,06/28/23 01:30:00 AM,28.555,0.0,,,,
416,06/28/23 01:35:00 AM,28.456,0.0,,,,
417,06/28/23 01:40:00 AM,28.456,0.0,,,,
418,06/28/23 01:45:00 AM,28.456,0.0,,,,
419,06/28/23 01:50:00 AM,28.357,0.0,,,,
420,06/28/23 01:55:00 AM,28.357,0.0,,,,
421,06/28/23 02:00:00 AM,28.357,0.0,,,,
422,06/28/23 02:05:00 AM,28.258,0.0,,,,
423,06/28/23 02:10:00 AM,28.258,0.0,,,,
424,06/28/23 02:15:00 AM,28.258,0.0,,,,
425,06/28/23 02:20:00 AM,28.159,0.0,,,,
426,06/28/23 02:25:00 AM,28.159,0.0,,,,
427,06/28/23 02:30:00 AM,28.159,0.0,,,,
428,06/28/23 02:35:00 AM,28.159,0.0,,,,
429,06/28/23 02:40:00 AM,28.060,0.0,,,,
430,06/28/23 02:45:00 AM,28.060,0.0,,,,
431,06/28/23 02:50:00 AM,28.060,0.0,,,,
432,06/28/23 02:55:00 AM,27.961,0.0,,,,
433,06/28/23 03:00:00 AM,27.961,0.0,,,,
434,06/28/23 03:05:00 AM,27.961,0.0,,,,
435,06/28/23 03:10:00 AM,27.862,0.0,,,,
436,06/28/23 03:15:00 AM,27.862,0.0,,,,
437,06/28/23 03:20:00 AM,27.862,0.0,,,,
438,06/28/23 03:25:00 AM,27.862,0.0,,,,
439,06/28/23 03:30:00 AM,27.764,0.0,,,,
440,06/28/23 03:35:00 AM,27.764,0.0,,,,
441,06/28/23 03:40:00 AM,27.764,0.0,,,,
442,06/28/23 03:45:00 AM,27.764,0.0,,,,
443,06/28/23 03:50:00 AM,27.665,0.0,,,,
444,06/28/23 03:55:00 AM,27.665,0.0,,,,
445,06/28/23 04:00:00 AM,27.665,0.0,,,,
446,06/28/23 04:05:00 AM,27.665,0.0,,,,
447,06/28/23 04:10:00 AM,27.665,0.0,,,,
448,06/28/23 04:15:00 AM,27.567,0.0,,,,
449,06/28/23 04:20:00 AM,27.567,0.0,,,,
450,06/28/23 04:25:00 AM,27.567,0.0,,,,
451,06/28/23 04:30:00 AM,27.567,0.0,,,,
452,06/28/23 04:35:00 AM,27.468,0.0,,,,
453,06/28/23 04:40:00 AM,27.468,0.0,,,,
454,06/28/23 04:45:00 AM,27.468,0.0,,,,
455,06/28/23 04:50:00 AM,27.468,0.0,,,,
456,06/28/23 04:55:00 AM,27.370,0.0,,,,
457,06/28/23 05:00:00 AM,27.370,0.0,,,,
458,06/28/23 05:05:00 AM,27.370,0.0,,,,
459,06/28/23 05:10:00 AM,27.370,0.0,,,,
460,06/28/23 05:15:00 AM,27.370,0.0,,,,
461,06/28/23 05:20:00 AM,27.272,0.0,,,,
462,06/28/23 05:25:00 AM,27.272,0.0,,,,
463,06/28/23 05:30:00 AM,27.272,0.0,,,,
