"Plot Title: HOBO3"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058716, SEN S/N: 1058716)","Intensity, Lux (LGR S/N: 1058716, SEN S/N: 1058716)","Host Connected (LGR S/N: 1058716)","Coupler Attached (LGR S/N: 1058716)","Stopped (LGR S/N: 1058716)","End Of File (LGR S/N: 1058716)"
80,06/26/23 09:35:00 PM,29.652,0.0,,,,
81,06/26/23 09:40:00 PM,29.652,0.0,,,,
82,06/26/23 09:45:00 PM,29.552,0.0,,,,
83,06/26/23 09:50:00 PM,29.552,0.0,,,,
84,06/26/23 09:55:00 PM,29.552,0.0,,,,
85,06/26/23 10:00:00 PM,29.452,0.0,,,,
86,06/26/23 10:05:00 PM,29.452,0.0,,,,
87,06/26/23 10:10:00 PM,29.452,0.0,,,,
88,06/26/23 10:15:00 PM,29.452,0.0,,,,
89,06/26/23 10:20:00 PM,29.352,0.0,,,,
90,06/26/23 10:25:00 PM,29.352,0.0,,,,
91,06/26/23 10:30:00 PM,29.252,0.0,,,,
92,06/26/23 10:35:00 PM,29.252,0.0,,,,
93,06/26/23 10:40:00 PM,29.252,0.0,,,,
94,06/26/23 10:45:00 PM,29.252,0.0,,,,
95,06/26/23 10:50:00 PM,29.152,0.0,,,,
96,06/26/23 10:55:00 PM,29.152,0.0,,,,
97,06/26/23 11:00:00 PM,29.152,0.0,,,,
98,06/26/23 11:05:00 PM,29.053,0.0,,,,
99,06/26/23 11:10:00 PM,29.053,0.0,,,,
100,06/26/23 11:15:00 PM,29.053,0.0,,,,
101,06/26/23 11:20:00 PM,29.053,0.0,,,,
102,06/26/23 11:25:00 PM,28.953,0.0,,,,
103,06/26/23 11:30:00 PM,28.953,0.0,,,,
104,06/26/23 11:35:00 PM,28.953,0.0,,,,
105,06/26/23 11:40:00 PM,28.853,0.0,,,,
106,06/26/23 11:45:00 PM,28.853,0.0,,,,
107,06/26/23 11:50:00 PM,28.853,0.0,,,,
108,06/26/23 11:55:00 PM,28.853,0.0,,,,
109,06/27/23 12:00:00 AM,28.754,0.0,,,,
110,06/27/23 12:05:00 AM,28.754,0.0,,,,
111,06/27/23 12:10:00 AM,28.754,0.0,,,,
112,06/27/23 12:15:00 AM,28.754,0.0,,,,
113,06/27/23 12:20:00 AM,28.655,0.0,,,,
114,06/27/23 12:25:00 AM,28.655,0.0,,,,
115,06/27/23 12:30:00 AM,28.655,0.0,,,,
116,06/27/23 12:35:00 AM,28.655,0.0,,,,
117,06/27/23 12:40:00 AM,28.555,0.0,,,,
118,06/27/23 12:45:00 AM,28.555,0.0,,,,
119,06/27/23 12:50:00 AM,28.555,0.0,,,,
120,06/27/23 12:55:00 AM,28.555,0.0,,,,
121,06/27/23 01:00:00 AM,28.456,0.0,,,,
122,06/27/23 01:05:00 AM,28.456,0.0,,,,
123,06/27/23 01:10:00 AM,28.456,0.0,,,,
124,06/27/23 01:15:00 AM,28.456,0.0,,,,
125,06/27/23 01:20:00 AM,28.456,0.0,,,,
126,06/27/23 01:25:00 AM,28.357,0.0,,,,
127,06/27/23 01:30:00 AM,28.357,0.0,,,,
128,06/27/23 01:35:00 AM,28.357,0.0,,,,
129,06/27/23 01:40:00 AM,28.357,0.0,,,,
130,06/27/23 01:45:00 AM,28.357,0.0,,,,
131,06/27/23 01:50:00 AM,28.258,0.0,,,,
132,06/27/23 01:55:00 AM,28.258,0.0,,,,
133,06/27/23 02:00:00 AM,28.258,0.0,,,,
134,06/27/23 02:05:00 AM,28.258,0.0,,,,
135,06/27/23 02:10:00 AM,28.258,0.0,,,,
136,06/27/23 02:15:00 AM,28.258,0.0,,,,
137,06/27/23 02:20:00 AM,28.159,0.0,,,,
138,06/27/23 02:25:00 AM,28.159,0.0,,,,
139,06/27/23 02:30:00 AM,28.159,0.0,,,,
140,06/27/23 02:35:00 AM,28.159,0.0,,,,
141,06/27/23 02:40:00 AM,28.159,0.0,,,,
142,06/27/23 02:45:00 AM,28.060,0.0,,,,
143,06/27/23 02:50:00 AM,28.060,0.0,,,,
144,06/27/23 02:55:00 AM,28.060,0.0,,,,
145,06/27/23 03:00:00 AM,28.060,0.0,,,,
146,06/27/23 03:05:00 AM,28.060,0.0,,,,
147,06/27/23 03:10:00 AM,28.060,0.0,,,,
148,06/27/23 03:15:00 AM,28.060,0.0,,,,
149,06/27/23 03:20:00 AM,27.961,0.0,,,,
150,06/27/23 03:25:00 AM,27.961,0.0,,,,
151,06/27/23 03:30:00 AM,27.961,0.0,,,,
152,06/27/23 03:35:00 AM,27.961,0.0,,,,
153,06/27/23 03:40:00 AM,27.961,0.0,,,,
154,06/27/23 03:45:00 AM,27.961,0.0,,,,
155,06/27/23 03:50:00 AM,27.862,0.0,,,,
156,06/27/23 03:55:00 AM,27.862,0.0,,,,
157,06/27/23 04:00:00 AM,27.862,0.0,,,,
158,06/27/23 04:05:00 AM,27.862,0.0,,,,
159,06/27/23 04:10:00 AM,27.862,0.0,,,,
160,06/27/23 04:15:00 AM,27.862,0.0,,,,
161,06/27/23 04:20:00 AM,27.862,0.0,,,,
162,06/27/23 04:25:00 AM,27.764,0.0,,,,
163,06/27/23 04:30:00 AM,27.764,0.0,,,,
164,06/27/23 04:35:00 AM,27.764,0.0,,,,
165,06/27/23 04:40:00 AM,27.764,0.0,,,,
166,06/27/23 04:45:00 AM,27.764,0.0,,,,
167,06/27/23 04:50:00 AM,27.764,0.0,,,,
168,06/27/23 04:55:00 AM,27.764,0.0,,,,
169,06/27/23 05:00:00 AM,27.665,0.0,,,,
170,06/27/23 05:05:00 AM,27.665,0.0,,,,
171,06/27/23 05:10:00 AM,27.665,0.0,,,,
172,06/27/23 05:15:00 AM,27.665,0.0,,,,
173,06/27/23 05:20:00 AM,27.665,0.0,,,,
174,06/27/23 05:25:00 AM,27.665,0.0,,,,
175,06/27/23 05:30:00 AM,27.665,0.0,,,,
176,06/27/23 05:35:00 AM,27.567,0.0,,,,
177,06/27/23 05:40:00 AM,27.567,0.0,,,,
178,06/27/23 05:45:00 AM,27.567,0.0,,,,
179,06/27/23 05:50:00 AM,27.567,0.0,,,,
180,06/27/23 05:55:00 AM,27.567,0.0,,,,
181,06/27/23 06:00:00 AM,27.567,0.0,,,,
182,06/27/23 06:05:00 AM,27.567,32.3,,,,
183,06/27/23 06:10:00 AM,27.567,64.6,,,,
184,06/27/23 06:15:00 AM,27.567,107.6,,,,
185,06/27/23 06:20:00 AM,27.468,172.2,,,,
186,06/27/23 06:25:00 AM,27.468,247.6,,,,
187,06/27/23 06:30:00 AM,27.468,333.7,,,,
188,06/27/23 06:35:00 AM,27.468,419.8,,,,
189,06/27/23 06:40:00 AM,27.468,559.7,,,,
190,06/27/23 06:45:00 AM,27.468,635.1,,,,
191,06/27/23 06:50:00 AM,27.468,721.2,,,,
192,06/27/23 06:55:00 AM,27.468,871.9,,,,
193,06/27/23 07:00:00 AM,27.468,775.0,,,,
194,06/27/23 07:05:00 AM,27.468,914.9,,,,
195,06/27/23 07:10:00 AM,27.468,1054.9,,,,
196,06/27/23 07:15:00 AM,27.468,1722.2,,,,
197,06/27/23 07:20:00 AM,27.567,3272.2,,,,
198,06/27/23 07:25:00 AM,27.567,4477.8,,,,
199,06/27/23 07:30:00 AM,27.665,4477.8,,,,
200,06/27/23 07:35:00 AM,27.764,7577.8,,,,
201,06/27/23 07:40:00 AM,27.764,4477.8,,,,
202,06/27/23 07:45:00 AM,27.567,2927.8,,,,
203,06/27/23 07:50:00 AM,27.567,3788.9,,,,
204,06/27/23 07:55:00 AM,27.567,3961.1,,,,
205,06/27/23 08:00:00 AM,27.567,4305.6,,,,
206,06/27/23 08:05:00 AM,27.665,4650.0,,,,
207,06/27/23 08:10:00 AM,27.665,4994.5,,,,
208,06/27/23 08:15:00 AM,27.665,5166.7,,,,
209,06/27/23 08:20:00 AM,27.665,5511.1,,,,
210,06/27/23 08:25:00 AM,27.764,6200.0,,,,
211,06/27/23 08:30:00 AM,27.862,7233.4,,,,
212,06/27/23 08:35:00 AM,27.862,7577.8,,,,
213,06/27/23 08:40:00 AM,27.961,8266.7,,,,
214,06/27/23 08:45:00 AM,27.961,8266.7,,,,
215,06/27/23 08:50:00 AM,28.060,8266.7,,,,
216,06/27/23 08:55:00 AM,28.060,8611.2,,,,
217,06/27/23 09:00:00 AM,28.060,9300.1,,,,
218,06/27/23 09:05:00 AM,28.159,9300.1,,,,
219,06/27/23 09:10:00 AM,28.159,9644.5,,,,
220,06/27/23 09:15:00 AM,28.258,10333.4,,,,
221,06/27/23 09:20:00 AM,28.258,10333.4,,,,
222,06/27/23 09:25:00 AM,28.258,10333.4,,,,
223,06/27/23 09:30:00 AM,28.357,10333.4,,,,
224,06/27/23 09:35:00 AM,28.357,10333.4,,,,
225,06/27/23 09:40:00 AM,28.357,10677.8,,,,
226,06/27/23 09:45:00 AM,28.456,11022.3,,,,
227,06/27/23 09:50:00 AM,28.456,10333.4,,,,
228,06/27/23 09:55:00 AM,28.555,11022.3,,,,
229,06/27/23 10:00:00 AM,28.655,14466.8,,,,
230,06/27/23 10:05:00 AM,28.754,15155.7,,,,
231,06/27/23 10:10:00 AM,28.853,17222.3,,,,
232,06/27/23 10:15:00 AM,28.853,15155.7,,,,
233,06/27/23 10:20:00 AM,28.853,16533.4,,,,
234,06/27/23 10:25:00 AM,28.853,12400.1,,,,
235,06/27/23 10:30:00 AM,28.953,17222.3,,,,
236,06/27/23 10:35:00 AM,29.152,14466.8,,,,
237,06/27/23 10:40:00 AM,29.252,17911.2,,,,
238,06/27/23 10:45:00 AM,29.252,15844.5,,,,
239,06/27/23 10:50:00 AM,29.352,15155.7,,,,
240,06/27/23 10:55:00 AM,29.352,15844.5,,,,
241,06/27/23 11:00:00 AM,29.452,14466.8,,,,
242,06/27/23 11:05:00 AM,29.452,15155.7,,,,
243,06/27/23 11:10:00 AM,29.552,15155.7,,,,
244,06/27/23 11:15:00 AM,29.652,17911.2,,,,
245,06/27/23 11:20:00 AM,29.652,17222.3,,,,
246,06/27/23 11:25:00 AM,29.652,15844.5,,,,
247,06/27/23 11:30:00 AM,29.752,16533.4,,,,
248,06/27/23 11:35:00 AM,29.853,17911.2,,,,
249,06/27/23 11:40:00 AM,29.953,18600.1,,,,
250,06/27/23 11:45:00 AM,29.953,17911.2,,,,
251,06/27/23 11:50:00 AM,30.154,17911.2,,,,
252,06/27/23 11:55:00 AM,30.255,18600.1,,,,
253,06/27/23 12:00:00 PM,30.356,18600.1,,,,
254,06/27/23 12:05:00 PM,30.356,19289.0,,,,
255,06/27/23 12:10:00 PM,30.457,20666.8,,,,
256,06/27/23 12:15:00 PM,30.558,20666.8,,,,
257,06/27/23 12:20:00 PM,30.659,19977.9,,,,
258,06/27/23 12:25:00 PM,30.760,20666.8,,,,
259,06/27/23 12:30:00 PM,30.862,22044.6,,,,
260,06/27/23 12:35:00 PM,30.963,22044.6,,,,
261,06/27/23 12:40:00 PM,31.064,22044.6,,,,
262,06/27/23 12:45:00 PM,31.064,22044.6,,,,
263,06/27/23 12:50:00 PM,30.963,21355.7,,,,
264,06/27/23 12:55:00 PM,30.963,30311.3,,,,
265,06/27/23 01:00:00 PM,31.268,44089.2,,,,
266,06/27/23 01:05:00 PM,31.472,44089.2,,,,
267,06/27/23 01:10:00 PM,31.370,24800.2,,,,
268,06/27/23 01:15:00 PM,31.166,20666.8,,,,
269,06/27/23 01:20:00 PM,31.166,21355.7,,,,
270,06/27/23 01:25:00 PM,31.268,26178.0,,,,
271,06/27/23 01:30:00 PM,31.472,27555.7,,,,
272,06/27/23 01:35:00 PM,31.574,28933.5,,,,
273,06/27/23 01:40:00 PM,31.778,33066.9,,,,
274,06/27/23 01:45:00 PM,31.983,41333.6,,,,
275,06/27/23 01:50:00 PM,31.983,35822.5,,,,
276,06/27/23 01:55:00 PM,32.086,37200.2,,,,
277,06/27/23 02:00:00 PM,32.394,46844.8,,,,
278,06/27/23 02:05:00 PM,32.600,55111.5,,,,
279,06/27/23 02:10:00 PM,32.807,57867.0,,,,
280,06/27/23 02:15:00 PM,32.911,57867.0,,,,
281,06/27/23 02:20:00 PM,33.014,49600.3,,,,
282,06/27/23 02:25:00 PM,33.118,57867.0,,,,
283,06/27/23 02:30:00 PM,33.118,60622.6,,,,
284,06/27/23 02:35:00 PM,33.222,60622.6,,,,
285,06/27/23 02:40:00 PM,33.222,52355.9,,,,
286,06/27/23 02:45:00 PM,33.118,52355.9,,,,
287,06/27/23 02:50:00 PM,33.222,55111.5,,,,
288,06/27/23 02:55:00 PM,33.118,30311.3,,,,
289,06/27/23 03:00:00 PM,33.118,42711.4,,,,
290,06/27/23 03:05:00 PM,33.118,27555.7,,,,
291,06/27/23 03:10:00 PM,33.014,22044.6,,,,
292,06/27/23 03:15:00 PM,32.911,19977.9,,,,
293,06/27/23 03:20:00 PM,32.704,18600.1,,,,
294,06/27/23 03:25:00 PM,32.704,16533.4,,,,
295,06/27/23 03:30:00 PM,32.704,15844.5,,,,
296,06/27/23 03:35:00 PM,32.600,14466.8,,,,
297,06/27/23 03:40:00 PM,32.497,10677.8,,,,
298,06/27/23 03:45:00 PM,32.497,12400.1,,,,
299,06/27/23 03:50:00 PM,32.600,12400.1,,,,
300,06/27/23 03:55:00 PM,32.600,12400.1,,,,
301,06/27/23 04:00:00 PM,32.600,11022.3,,,,
302,06/27/23 04:05:00 PM,32.600,10333.4,,,,
303,06/27/23 04:10:00 PM,32.600,9644.5,,,,
304,06/27/23 04:15:00 PM,32.600,9300.1,,,,
305,06/27/23 04:20:00 PM,32.600,8611.2,,,,
306,06/27/23 04:25:00 PM,32.600,8266.7,,,,
307,06/27/23 04:30:00 PM,32.497,7577.8,,,,
308,06/27/23 04:35:00 PM,32.497,7577.8,,,,
309,06/27/23 04:40:00 PM,32.497,7233.4,,,,
310,06/27/23 04:45:00 PM,32.394,6544.5,,,,
311,06/27/23 04:50:00 PM,32.394,6544.5,,,,
312,06/27/23 04:55:00 PM,32.394,5511.1,,,,
313,06/27/23 05:00:00 PM,32.291,5166.7,,,,
314,06/27/23 05:05:00 PM,32.291,5166.7,,,,
315,06/27/23 05:10:00 PM,32.188,4994.5,,,,
316,06/27/23 05:15:00 PM,32.086,4822.3,,,,
317,06/27/23 05:20:00 PM,32.086,4477.8,,,,
318,06/27/23 05:25:00 PM,32.086,4650.0,,,,
319,06/27/23 05:30:00 PM,32.086,4822.3,,,,
320,06/27/23 05:35:00 PM,32.086,8611.2,,,,
321,06/27/23 05:40:00 PM,32.086,3100.0,,,,
322,06/27/23 05:45:00 PM,31.983,4477.8,,,,
323,06/27/23 05:50:00 PM,31.983,4650.0,,,,
324,06/27/23 05:55:00 PM,31.983,2497.2,,,,
325,06/27/23 06:00:00 PM,31.983,4650.0,,,,
326,06/27/23 06:05:00 PM,31.983,4133.4,,,,
327,06/27/23 06:10:00 PM,31.983,4305.6,,,,
328,06/27/23 06:15:00 PM,31.880,3961.1,,,,
329,06/27/23 06:20:00 PM,31.880,3788.9,,,,
330,06/27/23 06:25:00 PM,31.880,3961.1,,,,
331,06/27/23 06:30:00 PM,31.880,3100.0,,,,
332,06/27/23 06:35:00 PM,31.778,3616.7,,,,
333,06/27/23 06:40:00 PM,31.778,3272.2,,,,
334,06/27/23 06:45:00 PM,31.778,3100.0,,,,
335,06/27/23 06:50:00 PM,31.676,2583.4,,,,
336,06/27/23 06:55:00 PM,31.676,2755.6,,,,
337,06/27/23 07:00:00 PM,31.676,2152.8,,,,
338,06/27/23 07:05:00 PM,31.574,1356.3,,,,
339,06/27/23 07:10:00 PM,31.574,882.6,,,,
340,06/27/23 07:15:00 PM,31.574,1808.3,,,,
341,06/27/23 07:20:00 PM,31.574,1894.5,,,,
342,06/27/23 07:25:00 PM,31.472,1173.3,,,,
343,06/27/23 07:30:00 PM,31.472,958.0,,,,
344,06/27/23 07:35:00 PM,31.370,775.0,,,,
345,06/27/23 07:40:00 PM,31.370,871.9,,,,
346,06/27/23 07:45:00 PM,31.268,645.8,,,,
347,06/27/23 07:50:00 PM,31.268,387.5,,,,
348,06/27/23 07:55:00 PM,31.268,279.9,,,,
349,06/27/23 08:00:00 PM,31.166,215.3,,,,
350,06/27/23 08:05:00 PM,31.166,193.8,,,,
351,06/27/23 08:10:00 PM,31.064,183.0,,,,
352,06/27/23 08:15:00 PM,31.064,107.6,,,,
353,06/27/23 08:20:00 PM,31.064,75.3,,,,
354,06/27/23 08:25:00 PM,30.963,43.1,,,,
355,06/27/23 08:30:00 PM,30.963,21.5,,,,
356,06/27/23 08:35:00 PM,30.862,10.8,,,,
357,06/27/23 08:40:00 PM,30.862,0.0,,,,
358,06/27/23 08:45:00 PM,30.862,0.0,,,,
359,06/27/23 08:50:00 PM,30.760,0.0,,,,
360,06/27/23 08:55:00 PM,30.760,0.0,,,,
361,06/27/23 09:00:00 PM,30.760,0.0,,,,
362,06/27/23 09:05:00 PM,30.659,0.0,,,,
363,06/27/23 09:10:00 PM,30.659,0.0,,,,
364,06/27/23 09:15:00 PM,30.558,0.0,,,,
365,06/27/23 09:20:00 PM,30.558,0.0,,,,
366,06/27/23 09:25:00 PM,30.558,0.0,,,,
367,06/27/23 09:30:00 PM,30.457,0.0,,,,
368,06/27/23 09:35:00 PM,30.457,0.0,,,,
369,06/27/23 09:40:00 PM,30.457,0.0,,,,
370,06/27/23 09:45:00 PM,30.457,0.0,,,,
371,06/27/23 09:50:00 PM,30.356,0.0,,,,
372,06/27/23 09:55:00 PM,30.356,0.0,,,,
373,06/27/23 10:00:00 PM,30.255,0.0,,,,
374,06/27/23 10:05:00 PM,30.255,0.0,,,,
375,06/27/23 10:10:00 PM,30.255,0.0,,,,
376,06/27/23 10:15:00 PM,30.255,0.0,,,,
377,06/27/23 10:20:00 PM,30.154,0.0,,,,
378,06/27/23 10:25:00 PM,30.154,0.0,,,,
379,06/27/23 10:30:00 PM,30.154,0.0,,,,
380,06/27/23 10:35:00 PM,30.054,0.0,,,,
381,06/27/23 10:40:00 PM,30.054,0.0,,,,
382,06/27/23 10:45:00 PM,30.054,0.0,,,,
383,06/27/23 10:50:00 PM,29.953,0.0,,,,
384,06/27/23 10:55:00 PM,29.953,0.0,,,,
385,06/27/23 11:00:00 PM,29.953,0.0,,,,
386,06/27/23 11:05:00 PM,29.853,0.0,,,,
387,06/27/23 11:10:00 PM,29.853,0.0,,,,
388,06/27/23 11:15:00 PM,29.853,0.0,,,,
389,06/27/23 11:20:00 PM,29.752,0.0,,,,
390,06/27/23 11:25:00 PM,29.752,0.0,,,,
391,06/27/23 11:30:00 PM,29.752,0.0,,,,
392,06/27/23 11:35:00 PM,29.652,0.0,,,,
393,06/27/23 11:40:00 PM,29.652,0.0,,,,
394,06/27/23 11:45:00 PM,29.652,0.0,,,,
395,06/27/23 11:50:00 PM,29.552,0.0,,,,
396,06/27/23 11:55:00 PM,29.552,0.0,,,,
397,06/28/23 12:00:00 AM,29.552,0.0,,,,
398,06/28/23 12:05:00 AM,29.452,0.0,,,,
399,06/28/23 12:10:00 AM,29.452,0.0,,,,
400,06/28/23 12:15:00 AM,29.452,0.0,,,,
401,06/28/23 12:20:00 AM,29.452,0.0,,,,
402,06/28/23 12:25:00 AM,29.352,0.0,,,,
403,06/28/23 12:30:00 AM,29.352,0.0,,,,
404,06/28/23 12:35:00 AM,29.352,0.0,,,,
405,06/28/23 12:40:00 AM,29.252,0.0,,,,
406,06/28/23 12:45:00 AM,29.252,0.0,,,,
407,06/28/23 12:50:00 AM,29.252,0.0,,,,
408,06/28/23 12:55:00 AM,29.252,0.0,,,,
409,06/28/23 01:00:00 AM,29.152,0.0,,,,
410,06/28/23 01:05:00 AM,29.152,0.0,,,,
411,06/28/23 01:10:00 AM,29.152,0.0,,,,
412,06/28/23 01:15:00 AM,29.053,0.0,,,,
413,06/28/23 01:20:00 AM,29.053,0.0,,,,
414,06/28/23 01:25:00 AM,29.053,0.0,,,,
415,06/28/23 01:30:00 AM,29.053,0.0,,,,
416,06/28/23 01:35:00 AM,28.953,0.0,,,,
417,06/28/23 01:40:00 AM,28.953,0.0,,,,
418,06/28/23 01:45:00 AM,28.953,0.0,,,,
419,06/28/23 01:50:00 AM,28.853,0.0,,,,
420,06/28/23 01:55:00 AM,28.853,0.0,,,,
421,06/28/23 02:00:00 AM,28.853,0.0,,,,
422,06/28/23 02:05:00 AM,28.754,0.0,,,,
423,06/28/23 02:10:00 AM,28.754,0.0,,,,
424,06/28/23 02:15:00 AM,28.754,0.0,,,,
425,06/28/23 02:20:00 AM,28.655,0.0,,,,
426,06/28/23 02:25:00 AM,28.655,0.0,,,,
427,06/28/23 02:30:00 AM,28.655,0.0,,,,
428,06/28/23 02:35:00 AM,28.655,0.0,,,,
429,06/28/23 02:40:00 AM,28.555,0.0,,,,
430,06/28/23 02:45:00 AM,28.555,0.0,,,,
431,06/28/23 02:50:00 AM,28.555,0.0,,,,
432,06/28/23 02:55:00 AM,28.555,0.0,,,,
433,06/28/23 03:00:00 AM,28.456,0.0,,,,
434,06/28/23 03:05:00 AM,28.456,0.0,,,,
435,06/28/23 03:10:00 AM,28.456,0.0,,,,
436,06/28/23 03:15:00 AM,28.456,0.0,,,,
437,06/28/23 03:20:00 AM,28.357,0.0,,,,
438,06/28/23 03:25:00 AM,28.357,0.0,,,,
439,06/28/23 03:30:00 AM,28.357,0.0,,,,
440,06/28/23 03:35:00 AM,28.357,0.0,,,,
441,06/28/23 03:40:00 AM,28.258,0.0,,,,
442,06/28/23 03:45:00 AM,28.258,0.0,,,,
443,06/28/23 03:50:00 AM,28.258,0.0,,,,
444,06/28/23 03:55:00 AM,28.258,0.0,,,,
445,06/28/23 04:00:00 AM,28.159,0.0,,,,
446,06/28/23 04:05:00 AM,28.159,0.0,,,,
447,06/28/23 04:10:00 AM,28.159,0.0,,,,
448,06/28/23 04:15:00 AM,28.159,0.0,,,,
449,06/28/23 04:20:00 AM,28.060,0.0,,,,
450,06/28/23 04:25:00 AM,28.060,0.0,,,,
451,06/28/23 04:30:00 AM,28.060,0.0,,,,
452,06/28/23 04:35:00 AM,28.060,0.0,,,,
453,06/28/23 04:40:00 AM,27.961,0.0,,,,
454,06/28/23 04:45:00 AM,27.961,0.0,,,,
455,06/28/23 04:50:00 AM,27.961,0.0,,,,
456,06/28/23 04:55:00 AM,27.961,0.0,,,,
457,06/28/23 05:00:00 AM,27.961,0.0,,,,
458,06/28/23 05:05:00 AM,27.862,0.0,,,,
459,06/28/23 05:10:00 AM,27.862,0.0,,,,
460,06/28/23 05:15:00 AM,27.862,0.0,,,,
461,06/28/23 05:20:00 AM,27.862,0.0,,,,
462,06/28/23 05:25:00 AM,27.862,0.0,,,,
463,06/28/23 05:30:00 AM,27.764,0.0,,,,
